Month,PortNet
2018-11-30 23:59:59.999999999,0.008010956177359974
2018-12-31 23:59:59.999999999,0.03625777466510377
2019-01-31 23:59:59.999999999,0.04734669522744411
2019-02-28 23:59:59.999999999,0.0763992376227547
2019-03-31 23:59:59.999999999,0.033591047757998836
2019-04-30 23:59:59.999999999,0.007886396832120501
2019-05-31 23:59:59.999999999,-0.006997224279445472
2019-06-30 23:59:59.999999999,-0.025931242163066952
2019-07-31 23:59:59.999999999,0.01769152228084775
2019-08-31 23:59:59.999999999,0.06571656792076676
2019-09-30 23:59:59.999999999,0.0698393550432602
2019-10-31 23:59:59.999999999,0.049704805436617615
2019-11-30 23:59:59.999999999,0.048010222112591115
2019-12-31 23:59:59.999999999,0.023851060567160225
2020-01-31 23:59:59.999999999,-0.062277332673355466
