Date,Symbol,Price,Ret1M,MOM_3,MOM_6,MOM_12,VOL_6,VOL_12,RSI_14,MACD,MACD_SIG,MACD_HIST,RS,RS_MOM_3,RS_MOM_6,RS_MOM_12,BETA_12,Regime,Label,Proba,Month,NextRet
2011-01-31 00:00:00+05:30,^NSEBANK,10641.7255859375,-0.09749447276675549,-0.1369665690706584,0.047323033351232224,0.23005121071207824,0.08485333536425689,0.06702107587610184,61.721139844903576,768.0288765197693,567.6280972040325,200.4007793157367,1.9327858796356856,-0.056743395633843896,0.021015876750811957,0.09067934025757429,1.0364608373010298,1.0,1,0.5728669850283068,2011-01,-0.019404472389832672
2023-09-30 00:00:00+05:30,^CNXENERGY,27321.75,0.06215464516349467,0.10630048792338997,0.197563427371531,0.06803599369840008,0.04520130725445186,0.058723428163708784,60.20747519835897,1289.9822406264539,1438.8330561388545,-148.8508155124007,1.3912481687868792,0.08099251959478049,0.05861509811286569,-0.07031769830574008,1.5184695508017612,0.0,1,0.5763482621904946,2023-09,-0.01964366187195188
2024-11-30 00:00:00+05:30,^CNXFMCG,57943.69921875,-0.021270894739286894,-0.08113021033622869,0.07090252147748521,0.092992737076939,0.06593110916945448,0.05139261353027419,60.43136549021737,4566.061910627817,4536.432223328819,29.62968729899785,2.4012042615844456,-0.03906134161823793,-0.00012088157655631981,-0.08809016134176895,1.278251226036541,0.0,1,0.5286279836377903,2024-11,-0.019744179206283685
2019-06-30 00:00:00+05:30,^CNXIT,15936.4501953125,-0.013873216107846864,0.02374935007708734,0.10360937174859286,0.13917225028146119,0.04582532294213926,0.04602674736827458,64.69312055134765,1370.8435169450295,1331.9050627788074,38.93845416622207,1.351824030619506,0.004744345111708181,0.01689411289169307,0.03533707046273582,0.2904693194894766,0.0,1,0.5340655590598634,2019-06,-0.019844444410400786
2021-01-31 00:00:00+05:30,^CNXFMCG,33121.05078125,-0.030899366329201094,0.1254772732009033,0.07283521778810931,0.07622183830707385,0.05081339047654475,0.047188839797711796,60.967597229390314,1008.5361648384533,779.4185019021778,229.11766293627545,2.4291913022863048,-0.03897016263359132,-0.12868821290613353,-0.0557938479717468,0.3918205159442773,0.0,0,0.5824302620541556,2021-01,-0.020467357605959857
2012-04-30 00:00:00+05:30,^CNXPHARMA,5155.39990234375,0.02358730143034049,0.05419853372349115,0.08864764676714731,0.10027640666335547,0.0380309356495109,0.03727820855596381,30.282899716016473,71.42171767129912,22.610775608384582,48.810942062914535,0.9823271054131706,0.04437598552855837,0.10492092822910326,0.2053846246437896,0.3804140547790551,0.0,1,0.6718633546263042,2012-04,-0.020900415494637947
2013-05-31 00:00:00+05:30,^CNXMEDIA,1691.949951171875,-0.016993958186023228,0.028009828520078495,0.00543730810450227,0.4688978487074176,0.05643261519667583,0.07278731830714237,64.80164907499014,135.90985671102294,106.07502712726458,29.834829583758363,0.28265352967634333,-0.02229204010817387,-0.012383922125689506,0.20836625689965094,1.6794012268719047,1.0,1,0.5399153729316599,2013-05,-0.021099886049908645
2018-09-30 00:00:00+05:30,^CNXREALTY,219.60000610351562,-0.2039151667768736,-0.19130909233941884,-0.2531881815341921,-0.19707493197983317,0.10338922478802538,0.09381370750561055,41.354109157176076,13.83163806243283,24.002460949526313,-10.170822887093482,0.020090664353211236,-0.20730100964038078,-0.3089917890556395,-0.28095258047558413,1.6507194498079085,1.0,1,0.7357410232273522,2018-09,-0.021402605083789217
2025-01-31 00:00:00+05:30,^CNXMETAL,8399.7001953125,-0.02892521116008151,-0.09940649339199847,-0.12351567784546069,0.053504921853627874,0.05636596382037856,0.057519358810747934,54.84980026361045,832.6076414050194,949.3265952618599,-116.71895385684047,0.3573063269188765,-0.07270676349067873,-0.06972436347373712,-0.02638500802494914,0.8464448506730401,0.0,1,0.570300502994606,2025-01,-0.02148293285672287
2024-10-31 00:00:00+05:30,^CNXPHARMA,22735.55078125,-0.02343729944377393,0.044009449052507366,0.19846242340249565,0.5483582199536607,0.04948339347813282,0.04405450661294843,80.9191412044651,2490.5991065260096,1903.621106743496,586.9779997825135,0.9392779343473837,0.07617684490925503,0.11921799439772829,0.22047627344157306,0.6360462073933163,1.0,0,0.5093796411708392,2024-10,-0.02178753298154168
2021-10-31 00:00:00+05:30,^CNXREALTY,498.70001220703125,-0.029388820445090946,0.2509720803771702,0.6107881213680904,1.1853637987564958,0.13659958957463136,0.12314711699422971,72.77025562621273,52.552088414263096,28.588982993760364,23.963105420502732,0.02822034168758776,0.11586268239666397,0.3336389602771579,0.4397568864195094,1.0526269286072407,1.0,1,0.7091860961488752,2021-10,-0.022257882157234787
2020-12-31 00:00:00+05:30,^NSEBANK,31263.6875,0.05589506042946346,0.4574092017312996,0.46297755586813016,-0.02790902345563806,0.11187134822068191,0.15125698348778935,59.56700890149065,-23.232399010576046,-338.89669342155986,315.6642944109838,2.2360353675326765,0.1724056418032538,0.07795808871088772,-0.15397996435405015,1.3818563071098375,1.0,1,0.6013224164075314,2020-12,-0.02234358850823337
2018-01-31 00:00:00+05:30,^CNXFMCG,27127.30078125,0.010271336098542028,0.05604244857590057,0.053718629247148986,0.24251065701572072,0.035775442064748114,0.03943858784029198,69.52082310043266,1731.1069564686113,1526.531168763887,204.57578770472423,2.459923674093071,-0.010263688783668123,-0.03711314244005859,-0.03538307563416809,0.3942041342211987,1.0,1,0.5597046147720949,2018-01,-0.022619337155877717
2022-08-31 00:00:00+05:30,^NSEBANK,39536.2890625,0.05455523341772173,0.11410675657052072,0.09201550334905018,0.08544075396344497,0.06309451370484928,0.058967995117268364,62.43564346154849,2204.369074328366,2300.1555027794034,-95.78642845103741,2.2262300497912517,0.04041033527543103,0.032653245426442545,0.04711257870497376,1.205229713238901,1.0,1,0.5329249289366247,2022-08,-0.022885027501435062
2015-02-28 00:00:00+05:30,^CNXINFRA,3326.64990234375,0.00978933977537344,0.02369486015846367,0.0684770767205134,0.440232847874223,0.06086461155927337,0.08343893656009463,61.34739538344696,203.00477370975386,139.88864737302896,63.1161263367249,0.37612215920069514,-0.005975649430535412,-0.039070041051201265,0.02212313219664308,2.1251606761167374,0.0,1,0.6048792390092367,2015-02,-0.02314640922862088
2018-02-28 00:00:00+05:30,^CNXIT,12809.0,-0.013660474441637205,0.15237041120114903,0.21317453176426016,0.19923787357621303,0.04605979374005594,0.05055891746417569,65.584224453655,687.2481951779519,310.089791098762,377.15840407918984,1.2207360704527395,0.12312420765732468,0.14669938199921884,0.014857979498796414,0.9277511541805324,0.0,1,0.6737102811914092,2018-02,-0.023221968562143758
2024-09-30 00:00:00+05:30,^CNXPHARMA,23281.19921875,0.002739284441330314,0.17989708345038302,0.2255745895884127,0.5095361863967192,0.04520467294991432,0.0475824381475441,85.99270156480793,2415.59284410745,1756.8766067978677,658.7162373095825,0.9019927499904465,0.09760185657377374,0.06014649642074277,0.14853738320463084,0.8334057151292581,0.0,1,0.6673221761163193,2024-09,-0.02343729944377393
2017-12-31 00:00:00+05:30,^CNXPHARMA,9620.099609375,0.0412771867812205,0.04878660565785786,0.0014260511943027243,-0.06300773260202586,0.053318727393230736,0.0540316274699867,45.04969660188453,-402.17863358133945,-269.9426052157233,-132.23602836561616,0.9135289611280708,-0.02512159988848761,-0.09460173538679395,-0.2716504147678449,0.235919434765439,0.0,0,0.5295236754798733,2017-12,-0.024464363045227366
2015-02-28 00:00:00+05:30,^CNXAUTO,8841.7998046875,-0.009971033953367847,0.03530924793624313,0.1507365938246239,0.6172298330399195,0.03904005828721224,0.041369925392903587,79.42721727446654,1126.914921208304,892.3791298340842,234.53579137421968,0.9996834447220728,0.005302109907127095,0.034909678417012646,0.14773664888177573,0.9803905445246468,0.0,1,0.6018664340653856,2015-02,-0.02488744481308436
2025-01-31 00:00:00+05:30,^NSEBANK,49587.19921875,-0.02502939468492482,-0.0366807080755428,-0.038139080610441134,0.07805756871168268,0.023969471372302962,0.030701058387978836,58.068103540813254,3018.9282458532834,3260.569263377117,-241.6410175238334,2.109339572016353,-0.008121358364054254,0.020891938871543836,-0.003694250176745628,0.6833079188410829,0.0,1,0.5895006914428144,2025-01,-0.0250568699094863
2018-05-31 00:00:00+05:30,^CNXAUTO,10994.4501953125,-0.05430185619744965,-0.01458699289705101,-0.026428126078245073,0.011374543993688757,0.056533940698675865,0.04589563302256066,56.501251569719045,708.9100088925861,779.0386634526493,-70.12865456006318,1.0240588847295817,-0.036918251845455274,-0.07263955003855282,-0.09365210272237912,0.8346269273344193,1.0,0,0.5283497919875395,2018-05,-0.025958586882923962
2022-01-31 00:00:00+05:30,^CNXFMCG,36467.25,-0.029608853707413618,-0.04591195906981993,0.01152093455550074,0.10102937979987936,0.053139052468918244,0.04623587387987524,57.857481537299925,2163.329120858398,2026.027512877031,137.30160798136671,2.1030891744461,-0.02765533259995956,-0.0804617554894056,-0.13424308226910087,0.7191152543478214,0.0,1,0.5404031072559873,2022-01,-0.02610154487930949
2025-06-30 00:00:00+05:30,^CNXMETAL,9534.7998046875,0.0371522372052866,0.04864446573412162,0.10230168835488307,-0.028478852853721204,0.06364129388371867,0.0605254979547877,61.63887487047322,638.9997866055801,752.2856348081792,-113.28584820259914,0.37366386446562616,-0.033452728649196906,0.0214230494512484,-0.0858345866007918,0.9791642524707284,1.0,1,0.6063689972430362,2025-06,-0.02615153065431064
2013-01-31 00:00:00+05:30,^CNXPHARMA,5935.25,-0.01652858326429163,0.047326246381434345,0.09631870666163267,0.21366566431399847,0.023830441145705254,0.025246914534327508,49.01498237153417,317.5773154105409,216.28399303176587,101.29332237877503,0.9835121587472555,-0.02470532974097439,-0.05005998307574,0.04563589298389448,0.015531472201791463,1.0,1,0.6437934633359579,2013-01,-0.02646052056568804
2022-05-31 00:00:00+05:30,^CNXFMCG,38713.44921875,0.013331033463111819,0.0900468788736224,0.03548029533617969,0.10956991785013104,0.030957705491513353,0.040913264309356996,62.84700434922488,1866.3758744444785,1924.5192306891188,-58.143356244640245,2.334307979117425,0.10380672629442955,0.06037048423803992,0.04254894372598517,0.6930980032918668,0.0,1,0.563428123713716,2022-05,-0.027093902988938212
2014-11-30 00:00:00+05:30,^CNXPHARMA,11254.75,0.03494333203062139,0.11628797179462969,0.4592112101156627,0.530883633804063,0.03932178731985099,0.0571278812298235,81.39256593631143,1259.4953656881771,950.0147898648983,309.48057582327885,1.3104823450644776,0.03389460454191595,0.22842539208545687,0.1009100294283034,-0.7789494145103539,1.0,1,0.6735861927997842,2014-11,-0.02709524381372308
2014-04-30 00:00:00+05:30,^CNXIT,9227.9501953125,-0.00753385724752631,-0.07326172721842128,0.042376468337887996,0.525861054168157,0.06260708829301186,0.06879170256871915,62.955442618457475,888.8017692821177,689.59413318544,199.20763609667767,1.3780464622614166,-0.15725273364748793,-0.019460348173368613,0.351272572338563,-0.4736292384955577,0.0,0,0.6106811101886365,2014-04,-0.02792065249288822
2022-08-31 00:00:00+05:30,^CNXMETAL,5934.60009765625,0.08181127801733834,0.11285923728962532,0.0064017228477630805,0.03849788195856951,0.13144338460656485,0.09564292179151813,61.42468751375812,616.8173941999348,683.4626757649842,-66.64528156504934,0.3341685672626205,0.03924533744587433,-0.04830654682627078,0.0018273140994602421,1.8924974921160593,1.0,1,0.5450066673569784,2022-08,-0.028038941058465938
2011-06-30 00:00:00+05:30,^CNXINFRA,3117.39990234375,0.047830257812031984,0.013244925907545557,-0.09839200188104646,,0.07843717568589646,,35.90796080214787,-106.70959786635513,-62.49244656503225,-44.21715130132287,0.5520062252099387,0.046679478827059695,-0.020626419218990777,,,0.0,1,0.49470208529912785,2011-06,-0.028276738662074252
2024-09-30 00:00:00+05:30,^NSEBANK,52978.1015625,0.031685878804696976,0.012147960060945096,0.12421325180302412,0.1882614186791336,0.03434245794876842,0.04113305211386327,70.26990254643756,3581.4591560510453,3239.0036861748567,342.45546987618854,2.0525516348465076,-0.058447134353842745,-0.02753308509031549,-0.09590596590436218,1.06865517028576,0.0,1,0.5053844557500788,2024-09,-0.028365493584687207
