date,equity
2022-06-24,215793.53426366375
2022-06-28,216175.42667001154
2022-07-04,220103.0069887262
2022-07-11,221814.97018369994
2022-07-29,221725.70428158398
2022-08-02,224674.46206549212
2022-08-03,224536.28169051057
2022-08-05,228038.39050871108
2022-08-12,228896.99946100556
2022-08-17,230277.7994261973
2022-08-18,232258.83563963967
2022-08-19,230063.75568843968
2022-08-22,229612.90815426
2022-08-23,229218.975102197
2022-08-24,232480.70962615177
2022-08-25,234289.45236770654
2022-08-26,234047.42408517015
2022-08-29,234174.17417672288
2022-08-30,235180.12544015062
2022-09-01,235950.88471749437
2022-09-05,238500.6228574782
2022-09-06,237983.03015991932
2022-09-07,238590.38550944725
2022-09-08,238506.71322245995
2022-09-09,238058.2810782949
2022-09-12,237900.40169139305
2022-09-13,238227.46783061425
2022-09-14,237446.47579299452
2022-09-15,237823.0903559828
2022-09-16,236681.204144053
2022-09-19,235332.14822059107
2022-09-20,238655.3908048196
2022-09-21,237716.68462806178
2022-09-22,238125.8560908829
2022-09-23,236652.5967576044
2022-09-26,234491.37602310692
2022-09-27,233766.34230050445
2022-09-28,232453.0645884779
2022-09-29,233217.77611375658
2022-09-30,235129.6633665642
2022-10-03,233853.2852842888
2022-10-04,235055.37605882494
2022-10-06,236310.8423674187
2022-10-07,236332.46096635668
2022-10-10,234217.05645585863
2022-10-11,233853.30822019483
2022-10-12,233394.5505184395
2022-10-13,231540.4923225153
2022-10-14,232282.4239326227
2022-10-17,234348.179120611
2022-10-18,233632.70089486352
2022-10-19,232493.27701400625
2022-10-20,231576.2702391039
2022-10-21,233748.32650469418
2022-10-24,234658.6121113687
2022-10-25,234310.99547161194
2022-10-27,235698.49380609978
2022-10-28,235271.4194007343
2022-10-31,235875.54338681436
2022-11-01,237943.89470865382
2022-11-02,238580.09197427882
2022-11-03,237958.1824283804
2022-11-04,237786.0050184014
2022-11-07,238352.95285762683
2022-11-09,238759.4516604779
2022-11-10,238195.66199026926
2022-11-11,236970.9673224086
2022-11-14,235532.83702048415
2022-11-16,235122.07986374706
2022-11-17,234772.39491992432
2022-11-21,233444.24607862308
2022-11-22,233337.71192541477
2022-11-23,237167.65339219774
2022-11-24,237027.3947741185
2022-11-25,236907.26739170303
2022-11-30,239161.72566625298
2022-12-01,239763.90478883748
2022-12-07,238852.96985972533
2022-12-09,236968.06439287163
2022-12-14,237378.46161326888
2022-12-16,235259.22723826888
2022-12-20,235565.41430328146
2022-12-21,233358.04205152474
2022-12-22,232405.5579074745
2022-12-23,232313.80859441173
2022-12-27,232144.8911315566
2022-12-28,230928.41106477845
2022-12-29,230422.5289981265
2022-12-30,231476.30374724924
2023-01-02,230272.11929900706
2023-01-03,231816.904821468
2023-01-06,230446.82687194407
2023-01-09,230629.43054137338
2023-01-10,229565.3852305957
2023-01-11,230832.24931293214
2023-01-12,231672.17847400391
2023-01-13,231730.51620316072
2023-01-17,231934.55132126375
2023-01-18,232074.22683831924
2023-01-19,231695.40259333418
2023-01-20,231772.46635218427
2023-01-25,231377.52023096845
2023-01-27,231132.66478832293
2023-01-30,230745.36596019793
2023-01-31,229068.50520428517
2023-02-01,229698.34872343286
2023-02-02,230085.3372892767
2023-02-03,230170.0487306987
2023-02-06,231004.30980857956
2023-02-07,230645.97844794544
2023-02-10,233708.45128912345
2023-02-13,225968.16875996784
2023-02-14,226855.80187001423
2023-02-15,228094.21313272556
2023-02-16,228410.68834482273
2023-02-17,227382.85130416544
2023-02-20,227785.45385085733
2023-02-22,227865.35668458344
2023-02-23,229573.79092379892
2023-02-24,229655.85701753988
2023-02-27,229158.9127731551
2023-02-28,229222.0105667342
2023-03-02,228718.75421067353
2023-03-06,229641.60053805163
2023-03-08,231260.108686245
2023-03-13,229057.76309028265
2023-03-14,227239.8957684208
2023-03-16,227772.7063152958
2023-03-20,227749.94298463166
2023-03-21,228019.84916953536
2023-03-22,228436.25991702545
2023-03-23,227115.51847127566
2023-03-24,226955.9958473242
2023-03-27,227203.5890480078
2023-03-29,229169.6335865241
2023-03-31,230613.0060702114
2023-04-05,231750.90310390282
2023-04-06,231647.6504793911
2023-04-12,237498.60265638388
2023-04-13,237262.9738122982
2023-04-21,237231.64867802087
2023-04-24,237415.931148724
2023-05-03,236610.58008887182
2023-05-08,236705.46456210694
2023-05-11,235141.48942039217
2023-05-12,234944.92485047982
2023-05-17,236765.47732830324
2023-05-18,236481.57032820524
2023-05-19,236008.73711872112
2023-05-23,235710.12975788128
2023-05-24,236771.91759967816
2023-05-25,237806.80091927978
2023-05-26,237874.16696256993
2023-05-29,240719.99139494298
2023-05-30,239808.50296110508
2023-05-31,241150.65014738438
2023-06-01,241220.2240609586
2023-06-02,244472.17349333165
2023-06-05,245407.30623379973
2023-06-06,247211.73668333664
2023-06-07,249340.66585580158
2023-06-08,247718.8014566023
2023-06-09,247605.77566924877
2023-06-12,248515.15512481518
2023-06-13,249047.0080598376
2023-06-14,249908.12788716247
2023-06-15,249759.95552388122
2023-06-16,249938.41279927184
2023-06-19,249431.49467577075
2023-06-20,248920.46526558563
2023-06-21,247549.00735328606
2023-06-22,246287.95349347207
2023-06-23,245129.45286786172
2023-06-26,245565.2174247465
2023-06-27,245485.0985358915
2023-06-28,246114.3917945585
2023-06-30,246718.6916145048
2023-07-03,248635.08860241983
2023-07-04,245133.8414700582
2023-07-06,246190.30737925592
2023-07-07,243727.96991333383
2023-07-10,243811.2026403846
2023-07-11,244994.5513770737
2023-07-12,245108.03068427928
2023-07-13,243117.5099888767
2023-07-14,245605.80326280248
2023-07-17,247809.37375840795
2023-07-18,245767.0127964939
2023-07-20,247596.7170201267
2023-07-21,247315.172220322
2023-07-24,248207.21024522436
2023-07-25,248333.025735947
2023-07-26,249121.90305528295
2023-07-27,247499.85007676732
2023-07-28,248720.89402207982
2023-07-31,249409.49765977514
2023-08-01,248742.9613187361
2023-08-02,247127.36790442947
2023-08-03,245687.84810370443
2023-08-04,247478.7103729121
2023-08-07,248935.95322356658
2023-08-08,249380.7291681312
2023-08-09,249721.61497135385
2023-08-10,251268.7002010252
2023-08-11,251576.65216430303
2023-08-14,252186.9312170374
2023-08-16,251173.7492338491
2023-08-17,250723.10491622216
2023-08-18,250267.0815702749
2023-08-21,250586.9233671499
2023-08-22,251786.227902062
2023-08-23,251701.32827437646
2023-08-24,252391.57256758935
2023-08-25,252427.67423376633
2023-08-28,251783.68900427414
2023-08-29,252488.17466101242
2023-08-30,253370.90306957462
2023-08-31,253258.17182321436
2023-09-01,256860.9756749738
2023-09-04,257053.97546135075
2023-09-05,258026.20593010075
2023-09-06,256707.00091561023
2023-09-07,259114.39913064177
2023-09-08,258270.95693093474
2023-09-11,258955.09993630584
2023-09-12,258861.85422342602
2023-09-13,262419.3450681526
2023-09-14,262530.53973638214
2023-09-15,261962.86169683136
2023-09-20,263765.6228407905
2023-09-21,262319.0791701362
2023-09-22,260350.48813522764
2023-09-25,262294.9038473158
2023-09-26,263369.6741109877
2023-09-27,265071.482826808
2023-09-28,264552.8179403334
2023-10-03,265786.45960293105
2023-10-04,264576.7240377455
2023-10-05,264023.6842733412
2023-10-06,264726.72647915175
2023-10-09,262182.08220436965
2023-10-10,263288.50963315135
2023-10-11,263587.5970354951
2023-10-12,267332.1250506318
2023-10-13,267192.9537010022
2023-10-16,267214.26358411985
2023-10-17,268130.41941450315
2023-10-18,268088.6427116223
2023-10-19,266208.6730766125
2023-10-20,265558.33918379026
2023-10-23,259104.52533266757
2023-10-25,259320.38425948608
2023-10-26,256024.32508921018
2023-10-27,256938.10674997815
2023-10-30,259457.49845592174
2023-10-31,257846.41015330944
2023-11-01,259796.96356955194
2023-11-02,260773.52170553827
2023-11-03,262622.2500075402
2023-11-06,263295.54085531854
2023-11-07,263723.29683676385
2023-11-08,266214.21131125116
2023-11-09,264844.8845290246
2023-11-10,264176.6311873498
2023-11-13,264714.2109908166
2023-11-15,267194.4264754357
2023-11-16,267965.30608879117
2023-11-17,270006.44683012826
2023-11-20,267805.4879678236
2023-11-21,268297.4117959486
2023-11-23,268827.75816667004
2023-11-24,268756.1576471813
2023-11-29,274161.4713895536
2023-11-30,273336.6412544491
2023-12-01,273955.7461738827
2023-12-04,277707.0041217817
2023-12-05,276292.74050331244
2023-12-06,278752.81091881695
2023-12-07,280376.418097505
2023-12-08,278651.0994155559
2023-12-12,281099.55808494764
2023-12-13,283024.96821068006
2023-12-14,287154.9924492665
2023-12-15,287868.09389974055
2023-12-18,283929.65824498126
2023-12-20,282663.129696363
2023-12-22,285190.74970712105
2023-12-26,286826.093785185
2023-12-27,286021.68020715157
2023-12-28,286596.6142929975
2023-12-29,287508.33092584054
2024-01-01,286989.95673837105
2024-01-02,286843.6056641523
2024-01-03,285663.81176360697
2024-01-04,286587.1504705772
2024-01-05,288829.1529904024
2024-01-08,289242.0692982705
2024-01-09,288580.7682423623
2024-01-10,287360.37801803043
2024-01-11,288841.22305031074
2024-01-12,292340.09778826137
2024-01-15,292856.6325817289
2024-01-16,292075.5246448698
2024-01-17,291301.45788003824
2024-01-18,289858.64635181613
2024-01-19,292087.99873829074
2024-01-23,287297.5381909725
2024-01-24,289625.04472936364
2024-01-25,289532.64628470904
2024-01-29,292803.70707572467
2024-01-30,290816.7942339278
2024-01-31,292129.89543021686
2024-02-01,291602.6223589278
2024-02-02,295544.2300249434
2024-02-05,295840.9063287828
2024-02-06,297373.1455408189
2024-02-07,299863.74065774144
2024-02-08,296992.3256148932
2024-02-09,295330.2810530542
2024-02-12,290983.4985224457
2024-02-13,293827.5590693207
2024-02-14,292297.8278517017
2024-02-15,293967.46897070366
2024-02-16,294261.98280095455
2024-02-19,297201.7867407739
2024-02-20,297521.23655461665
2024-02-21,295329.17864751216
2024-02-22,297114.985157276
2024-02-23,297831.585075021
2024-02-26,295804.87046015286
2024-02-27,292557.7450471562
2024-02-28,289286.795060551
2024-02-29,288672.2058183519
2024-03-01,289890.90353416937
2024-03-04,290679.3909609272
2024-03-05,292508.805452705
2024-03-06,290865.5792849054
2024-03-07,293498.65258383506
2024-03-11,293787.0997220611
2024-03-12,293632.0851198592
2024-03-13,291279.0995210325
2024-03-14,291206.70444899716
2024-03-15,292116.6459551109
2024-03-18,288930.417429424
2024-03-19,287456.3986305959
2024-03-20,287392.10126731463
2024-03-21,289827.43622825213
2024-03-22,288526.86908958026
2024-03-26,289042.94306418963
2024-03-27,288167.83854145557
2024-03-28,287658.0714516118
2024-04-01,288758.88011579507
2024-04-02,288166.74303618394
2024-04-03,288810.22023982584
2024-04-04,289211.3525967957
2024-04-05,291423.808796639
2024-04-08,291626.73380913574
2024-04-09,296320.6843278383
2024-04-12,296935.0690934633
2024-04-15,295213.65879041975
2024-04-16,295213.65879041975
2024-04-18,295102.91280007974
2024-04-23,295721.6435713178
2024-04-25,296303.2939559262
2024-04-26,298519.99329285085
2024-04-29,301825.5794283135
2024-05-02,307713.75646787765
2024-05-03,311022.56315473944
2024-05-06,312015.7628286387
2024-05-07,306709.13117303536
2024-05-08,308470.6968468635
2024-05-13,308794.60749634344
2024-05-14,309061.4977551325
2024-05-15,309248.686368295
2024-05-16,309417.2235997403
2024-05-17,311458.8233198514
2024-05-21,311268.1291437065
2024-05-23,314423.8796319878
2024-05-27,314472.923846884
2024-05-28,313158.93715254805
2024-05-30,307095.2749386776
2024-05-31,307157.7510524258
2024-06-03,309560.255813168
2024-06-04,302859.5017955773
2024-06-06,304300.4705606369
2024-06-07,306566.8694790684
2024-06-10,305667.29504669533
2024-06-11,306986.64313728584
2024-06-12,309696.18050002883
2024-06-18,315076.9333641793
2024-06-21,315472.0037987496
2024-06-24,313189.7103859516
2024-06-26,316084.0063744789
2024-06-28,315391.3645267719
2024-07-02,316767.66185274866
2024-07-03,317646.578444122
2024-07-04,317138.5432713711
2024-07-09,320411.50738269923
2024-07-10,321558.50047904893
2024-07-11,321347.5428514137
2024-07-12,321972.188468697
2024-07-15,322187.8270790441
2024-07-16,321368.0350258214
2024-07-18,321875.65050433704
2024-07-19,316250.74608539173
2024-07-22,314905.4124189108
2024-07-23,310894.08274124254
2024-07-24,311163.4392446377
2024-07-25,310663.0229238369
2024-07-26,312284.8411611416
2024-07-29,315673.59399160603
2024-07-30,316535.6004155562
2024-07-31,318635.6457480897
2024-08-01,317435.1495322694
2024-08-02,319520.3637748298
2024-08-05,314621.95192831353
2024-08-06,314381.5012447198
2024-08-07,314767.93085610395
2024-08-08,316181.8949176246
2024-08-09,318635.8890105214
2024-08-12,314400.022685143
2024-08-13,309705.1854737769
2024-08-14,309290.5788547681
2024-08-16,311843.1320634654
2024-08-19,312050.362021046
2024-08-20,312780.30018732283
2024-08-23,318740.81160089705
2024-08-27,321890.06112822046
2024-08-28,322265.2216506814
2024-08-29,321508.0963125877
2024-09-03,323456.71594439924
2024-09-04,326916.147096743
2024-09-06,327091.6182952286
2024-09-09,331062.50176499685
2024-09-11,336553.14417892176
2024-09-12,336473.8924666327
2024-09-13,337992.915694893
2024-09-16,337418.27112583275
2024-09-17,335928.30992893333
2024-09-18,334870.26900486107
2024-09-19,330373.00838046765
2024-09-20,328187.2751496071
2024-09-23,328231.30509794765
2024-09-24,326943.2022258082
2024-09-26,327285.3427287379
2024-09-27,329482.1342936793
2024-09-30,327911.16795534553
2024-10-01,328716.7653674549
2024-10-03,326725.9645588975
2024-10-04,328203.7195556003
2024-10-07,323151.9904938028
2024-10-08,325134.3270133459
2024-10-09,328011.17418131465
2024-10-10,325771.9822867834
2024-10-11,326463.4529899084
2024-10-14,328566.96986033017
2024-10-15,328829.33206455247
2024-10-16,329475.42679111497
2024-10-17,325837.1760816668
2024-10-18,327395.7035474871
2024-10-21,324366.5524244402
2024-10-22,319784.2691924079
2024-10-23,319209.97795260896
2024-10-24,318471.04237953015
2024-10-25,316042.96466729435
2024-10-28,317340.97498223576
2024-10-29,315508.6908115832
2024-10-30,315875.32408184686
2024-10-31,317510.0359348742
2024-11-01,317808.1119846789
2024-11-04,313867.22103963327
2024-11-05,313798.4859322114
2024-11-06,314683.04330525827
2024-11-07,313886.8230349925
2024-11-08,312404.92761873273
2024-11-12,312841.03848909406
2024-11-13,308006.3310550859
2024-11-14,308403.4334946334
2024-11-18,307629.53325003636
2024-11-22,307015.4702901905
2024-11-25,306900.2636971383
2024-11-26,306143.8246931446
2024-11-27,308313.51410044206
2024-12-05,311201.74848891405
2024-12-06,321494.24392076564
2024-12-17,321379.19141345634
2024-12-20,318155.0610449083
2024-12-26,318015.0521900697
2024-12-27,318338.828396939
2024-12-30,317827.79061617726
2025-01-02,323051.2199985015
2025-01-03,322710.37197604054
2025-01-06,318547.4447299468
2025-01-08,318650.61776461476
2025-01-09,318452.5324374663
2025-01-10,313937.69440210453
2025-01-13,311647.38821082923
2025-01-14,311631.7167679545
2025-01-15,311284.4653429565
2025-01-16,313446.2316393432
2025-01-17,314294.6704210815
2025-01-20,315048.5998034057
