date,equity
2016-01-10,500000.0
2016-01-11,499762.75783601607
2016-01-12,498980.64423948294
2016-01-13,499730.6493197035
2016-01-14,495326.6885297543
2016-01-15,495284.26133932464
2016-01-18,489622.2138478861
2016-01-19,490533.87657808594
2016-01-20,489421.7048513888
2016-01-21,490908.44773695583
2016-01-22,491966.1217014875
2016-01-25,492392.1135142239
2016-01-27,493855.2971909026
2016-01-28,493307.33568682417
2016-01-29,493431.5557157168
2016-02-01,494096.47670213657
2016-02-02,493918.6002776802
2016-02-03,493429.324381848
2016-02-04,493084.23671186576
2016-02-05,493626.94946455385
2016-02-08,494148.27762404876
2016-02-09,491956.8877565613
2016-02-10,489957.7588007737
2016-02-11,478102.306917468
2016-02-12,478032.0067768275
2016-02-15,477574.18439648923
2016-02-16,476914.590680195
2016-02-17,478096.23254289833
2016-02-18,481934.55717313004
2016-02-19,479268.3543088098
2016-02-22,479700.85235842614
2016-02-23,478918.4021495145
2016-02-24,478369.470372465
2016-02-25,478185.72580855776
2016-02-26,478146.5929620576
2016-02-29,475518.50880542933
2016-03-01,475524.66072607104
2016-03-02,480031.12878532853
2016-03-03,480287.5519574653
2016-03-04,481021.0985367534
2016-03-08,480957.7626087073
2016-03-09,480791.49906680017
2016-03-10,479433.7158854578
2016-03-11,479549.54117874696
2016-03-14,480236.1550896387
2016-03-15,480070.2728749355
2016-03-16,480868.6956406132
2016-03-18,480702.4856878666
2016-03-21,481399.4167312768
2016-03-22,481626.742791236
2016-03-23,481379.9422107875
2016-03-28,480215.0572199612
2016-03-29,480043.28429321526
2016-03-30,479877.5498575809
2016-03-31,479294.3564906139
2016-04-01,479583.8336398999
2016-04-04,479990.3337829503
2016-04-05,479473.28329210007
2016-04-06,480234.34331645543
2016-04-08,480068.52942325553
2016-04-11,479669.68736196106
2016-04-12,479332.29588796914
2016-04-13,479666.9704686189
2016-04-18,483995.8664143865
2016-04-20,485396.3597571309
2016-04-21,485229.14602502575
2016-04-22,486570.82823067234
2016-04-25,486403.07192892657
2016-04-26,485328.2953780403
2016-04-28,485160.89059112116
2016-04-29,484983.5657108846
2016-05-02,484730.50849695975
2016-05-03,488143.6285001812
2016-05-04,487951.84686817846
2016-05-05,487269.73466087255
2016-05-06,487396.44395884324
2016-05-09,487333.7210213046
2016-05-10,487355.56322443933
2016-05-11,485603.12304104085
2016-05-12,485942.38663952355
2016-05-13,487155.5763959144
2016-05-16,485021.8763753556
2016-05-17,484776.60212994204
2016-05-18,483992.49432263494
2016-05-19,484351.4532745547
2016-05-20,483941.7433061018
2016-05-23,484868.6938070598
2016-05-24,484490.3191664332
2016-05-25,486485.9558272973
2016-05-26,484253.009581899
2016-05-27,486072.4112124927
2016-05-30,486895.38161261927
2016-05-31,485966.0464160272
2016-06-01,485373.27206782624
2016-06-02,485302.4504687498
2016-06-03,483229.9516511533
2016-06-06,485017.17812048516
2016-06-07,488082.0311775311
2016-06-08,488860.09204939543
2016-06-09,487769.68019481446
2016-06-10,487262.1497612835
2016-06-13,485801.0108641351
2016-06-14,484483.8453231273
2016-06-15,486267.81744677096
2016-06-16,486632.87967159564
2016-06-17,487310.6579496249
2016-06-20,486081.2824858888
2016-06-21,486363.4482610729
2016-06-22,485314.0891089651
2016-06-23,484631.3239567075
2016-06-24,482752.3995578323
2016-06-27,482557.95350893796
2016-06-28,482300.7020646157
2016-06-29,482771.59030675865
2016-06-30,484527.2039146485
2016-07-01,484221.7893277515
2016-07-04,483996.1792502561
2016-07-05,483600.2314935867
2016-07-07,484727.1183639187
2016-07-08,484212.7023330349
2016-07-11,486605.800067406
2016-07-12,487039.11695461744
2016-07-13,486536.12838557374
2016-07-14,488528.5098411252
2016-07-15,487221.0288297786
2016-07-18,486996.04043422744
2016-07-19,486015.5434119597
2016-07-20,485789.18198732357
2016-07-21,485436.11092103407
2016-07-22,497161.87772702763
2016-07-25,497829.22631461854
2016-07-26,497324.5548419128
2016-07-27,497056.36060359364
2016-07-28,496823.11628645787
2016-07-29,496255.98316954565
2016-08-01,496276.61066772597
2016-08-02,493942.52668848797
2016-08-03,493591.2843343704
2016-08-04,494081.29030271026
2016-08-05,493792.8333107804
2016-08-08,493966.7400803736
2016-08-09,493352.774931537
2016-08-10,493595.1731694483
2016-08-11,493176.3581922111
2016-08-12,492893.13999038516
2016-08-16,493100.5544244137
2016-08-17,493721.9296817643
2016-08-18,492982.9431083684
2016-08-19,492960.4875269273
