Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id,ReturnPct
0,ETERNAL.NS,380.258688928928,2025-07-08 04:34:00+00:00,262.926283895874,19.996000799830654,2025-07-08 04:39:00+00:00,262.723725,19.980595843804846,-117.00137681957517,-0.0011702477709493908,Long,Closed,0,-0.11702477709493908
1,ETERNAL.NS,379.66935632663666,2025-07-08 05:24:00+00:00,263.0263,19.972605203598505,2025-07-08 05:30:00+00:00,263.0,0.0,-29.957909274977283,-0.00029999000099981365,Long,Open,1,-0.029999000099981365
