Ticker,SignalDate,NextTradeDate_hint,Close,DMA_10,DMA_20,RSI,ADX,ATR_PCT
CENTRALBK.NS,2025-09-16,2025-09-17,36.939998626708984,35.989999771118164,35.66999969482422,55.555306934831556,35.42782738569537,1.7678103300722023
GSPL.NS,2025-09-16,2025-09-17,319.6000061035156,305.39000244140624,301.5699996948242,57.03685345136246,25.523740095565884,2.7344431444235373
TARIL.NS,2025-09-16,2025-09-17,523.3499755859375,505.05499877929685,501.8450012207031,60.63326110570924,31.179449912002653,3.1333113841686577
