ticker,entry_date,exit_date,position_size,entry_price,exit_price,entry_price_effective,exit_price_effective,entry_notional,exit_notional,gross_profit,net_profit,gross_return_%,net_return_%,return_%,fees,fees_breakdown,exit_reason,days_held,combo_name
BSE.NS,2017-07-14,2017-07-25,496,100.71537780761719,97.45315551757812,100.76573549652099,97.40442893981934,49979.80480627441,48312.59675415039,-1667.2080521240205,-1751.1323210295157,-3.3357634320226897,-3.5036797919020293,-3.502264642059031,83.92426890549508,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.48440020274635), 'exchange_exit': np.float64(1.4348841235982666), 'sebi_entry': np.float64(0.04997980480627441), 'sebi_exit': np.float64(0.04831259675415039), 'ipft_entry': np.float64(0.04997980480627441), 'ipft_exit': np.float64(0.04831259675415039), 'stamp_buy': np.float64(1.4993941441882324), 'stt_sell': np.float64(12.078149188537598), 'dp_sell': 16.5, 'gst': np.float64(10.730856443303784), 'fees_total': np.float64(83.92426890549508)}",TwoRedBelow20,7,2652_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=False_bb_length=20_bb_stddev=2.0_sma_enabled=True_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=False_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=False_trailing_stop_pct=10.0
BSE.NS,2018-01-02,2018-01-16,578,86.45514678955078,86.42296600341797,86.49837436294555,86.37975452041627,49996.06038178253,49927.498112800604,-68.56226898192836,-152.95176595063037,-0.13713534318178186,-0.3059276366630732,-0.30590353190126074,84.389496968702,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.4848829933389411), 'exchange_exit': np.float64(1.4828466939501779), 'sebi_entry': np.float64(0.04999606038178253), 'sebi_exit': np.float64(0.0499274981128006), 'ipft_entry': np.float64(0.04999606038178253), 'ipft_exit': np.float64(0.0499274981128006), 'stamp_buy': np.float64(1.499881811453476), 'stt_sell': np.float64(12.481874528200152), 'dp_sell': 16.5, 'gst': np.float64(10.740163824770091), 'fees_total': np.float64(84.389496968702)}",Time,10,2652_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=False_bb_length=20_bb_stddev=2.0_sma_enabled=True_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=False_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=False_trailing_stop_pct=10.0
BSE.NS,2020-04-16,2020-04-30,1367,36.5557746887207,39.45903396606445,36.574052576065064,39.439304449081426,49996.729871480944,53913.52918189431,3916.799310413364,3831.2641590715953,7.834110991822244,7.6630294999693955,7.66252831814319,85.53515134176855,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.484902877182984), 'exchange_exit': np.float64(1.601231816702261), 'sebi_entry': np.float64(0.04999672987148094), 'sebi_exit': np.float64(0.05391352918189431), 'ipft_entry': np.float64(0.04999672987148094), 'ipft_exit': np.float64(0.05391352918189431), 'stamp_buy': np.float64(1.4999018961444284), 'stt_sell': np.float64(13.478382295473578), 'dp_sell': 16.5, 'gst': np.float64(10.762911938158556), 'fees_total': np.float64(85.53515134176855)}",Time,10,2652_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=False_bb_length=20_bb_stddev=2.0_sma_enabled=True_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=False_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=False_trailing_stop_pct=10.0
BSE.NS,2020-06-18,2020-07-02,1219,40.96368408203125,47.820404052734375,40.984165924072265,47.79649385070801,49959.69826144409,58263.92600401307,8304.227742568975,8217.444757230855,16.621853276839506,16.44814729310042,16.43488951446171,86.78298533812028,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.4838030383648895), 'exchange_exit': np.float64(1.7304386023191882), 'sebi_entry': np.float64(0.04995969826144409), 'sebi_exit': np.float64(0.05826392600401307), 'ipft_entry': np.float64(0.04995969826144409), 'ipft_exit': np.float64(0.05826392600401307), 'stamp_buy': np.float64(1.4987909478433228), 'stt_sell': np.float64(14.565981501003268), 'dp_sell': 16.5, 'gst': np.float64(10.787524000058697), 'fees_total': np.float64(86.78298533812028)}",Time,10,2652_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=False_bb_length=20_bb_stddev=2.0_sma_enabled=True_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=False_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=False_trailing_stop_pct=10.0
BSE.NS,2022-03-11,2022-03-28,174,285.7963562011719,281.34149169921875,285.9392543792724,281.20082095336915,49753.4302619934,48928.94284588623,-824.4874161071712,-908.5735675749759,-1.6571468776435228,-1.826152614584716,-1.817147135149952,84.0861514678047,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.477676878781204), 'exchange_exit': np.float64(1.453189602522821), 'sebi_entry': np.float64(0.0497534302619934), 'sebi_exit': np.float64(0.04892894284588623), 'ipft_entry': np.float64(0.0497534302619934), 'ipft_exit': np.float64(0.04892894284588623), 'stamp_buy': np.float64(1.4926029078598022), 'stt_sell': np.float64(12.232235711471558), 'dp_sell': 16.5, 'gst': np.float64(10.733081620953559), 'fees_total': np.float64(84.0861514678047)}",Time,10,2652_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=False_bb_length=20_bb_stddev=2.0_sma_enabled=True_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=False_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=False_trailing_stop_pct=10.0
BSE.NS,2022-09-07,2022-09-16,221,225.30038452148438,214.03536529541014,225.4130347137451,213.92834761276245,49816.280671737666,47278.1648224205,-2538.115849317168,-2621.7317937710795,-5.0949525237381295,-5.262801153395761,-5.243463587542159,83.61594445391172,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.4795435359506086), 'exchange_exit': np.float64(1.4041614952258887), 'sebi_entry': np.float64(0.04981628067173766), 'sebi_exit': np.float64(0.0472781648224205), 'ipft_entry': np.float64(0.04981628067173766), 'ipft_exit': np.float64(0.0472781648224205), 'stamp_buy': np.float64(1.49448842015213), 'stt_sell': np.float64(11.819541205605125), 'dp_sell': 16.5, 'gst': np.float64(10.724020905989665), 'fees_total': np.float64(83.61594445391172)}",HSL,7,2652_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=False_bb_length=20_bb_stddev=2.0_sma_enabled=True_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=False_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=False_trailing_stop_pct=10.0
BSE.NS,2023-10-06,2023-10-20,107,463.4624328613281,525.0700073242188,463.6941640777588,524.8074723205567,49615.27555632019,56154.39953829957,6539.123981979377,6452.970503361524,13.179658701192878,13.006015649427383,12.90594100672305,86.15347861785385,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.4735736840227098), 'exchange_exit': np.float64(1.6677856662874972), 'sebi_entry': np.float64(0.04961527555632019), 'sebi_exit': np.float64(0.056154399538299565), 'ipft_entry': np.float64(0.04961527555632019), 'ipft_exit': np.float64(0.056154399538299565), 'stamp_buy': np.float64(1.4884582666896058), 'stt_sell': np.float64(14.038599884574893), 'dp_sell': 16.5, 'gst': np.float64(10.773521766089901), 'fees_total': np.float64(86.15347861785385)}",Time,10,2652_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=False_bb_length=20_bb_stddev=2.0_sma_enabled=True_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=False_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=False_trailing_stop_pct=10.0
BSE.NS,2024-04-01,2024-04-16,55,896.1376342773438,937.7550048828125,896.5857030944824,937.2861273803711,49312.21367019653,51550.73700592041,2238.523335723883,2153.7134055293063,4.539490663905865,4.367505015965191,4.307426811058613,84.80993019457682,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.464572746004837), 'exchange_exit': np.float64(1.5310568890758363), 'sebi_entry': np.float64(0.049312213670196524), 'sebi_exit': np.float64(0.05155073700592041), 'ipft_entry': np.float64(0.049312213670196524), 'ipft_exit': np.float64(0.05155073700592041), 'stamp_buy': np.float64(1.4793664101058959), 'stt_sell': np.float64(12.887684251480103), 'dp_sell': 16.5, 'gst': np.float64(10.745523996557921), 'fees_total': np.float64(84.80993019457682)}",Time,10,2652_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=False_bb_length=20_bb_stddev=2.0_sma_enabled=True_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=False_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=False_trailing_stop_pct=10.0
BSE.NS,2024-06-14,2024-06-20,54,917.3705444335938,871.502017211914,917.8292297058105,871.066266203308,49562.778404113764,47037.578374978635,-2525.2000291351287,-2608.7297400266757,-5.094952523738125,-5.263485672163505,-5.217459480053352,83.5297108915468,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.4720145186021787), 'exchange_exit': np.float64(1.3970160777368654), 'sebi_entry': np.float64(0.04956277840411376), 'sebi_exit': np.float64(0.047037578374978635), 'ipft_entry': np.float64(0.04956277840411376), 'ipft_exit': np.float64(0.047037578374978635), 'stamp_buy': np.float64(1.486883352123413), 'stt_sell': np.float64(11.75939459374466), 'dp_sell': 16.5, 'gst': np.float64(10.721201635781501), 'fees_total': np.float64(83.5297108915468)}",HSL,3,2652_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=False_bb_length=20_bb_stddev=2.0_sma_enabled=True_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=False_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=False_trailing_stop_pct=10.0
BSE.NS,2024-08-01,2024-08-05,56,878.9153442382812,834.9695770263671,879.3548019104004,834.552092237854,49243.868906982425,46734.91716531983,-2508.9517416625968,-2592.3729694929566,-5.0949525237381295,-5.264356816459189,-5.1847459389859125,83.42122783035995,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.462542906537378), 'exchange_exit': np.float64(1.388027039809999), 'sebi_entry': np.float64(0.04924386890698242), 'sebi_exit': np.float64(0.04673491716531983), 'ipft_entry': np.float64(0.04924386890698242), 'ipft_exit': np.float64(0.04673491716531983), 'stamp_buy': np.float64(1.4773160672094727), 'stt_sell': np.float64(11.683729291329957), 'dp_sell': 16.5, 'gst': np.float64(10.717654953328555), 'fees_total': np.float64(83.42122783035995)}",HSL,2,2652_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=False_bb_length=20_bb_stddev=2.0_sma_enabled=True_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=False_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=False_trailing_stop_pct=10.0
