ticker,entry_date,exit_date,position_size,entry_price,exit_price,entry_price_effective,exit_price_effective,entry_notional,exit_notional,gross_profit,net_profit,gross_return_%,net_return_%,return_%,fees,fees_breakdown,exit_reason,days_held,combo_name
BSE.NS,2017-07-14,2017-07-25,496,100.71537780761719,97.45315551757812,100.76573549652099,97.40442893981934,49979.80480627441,48312.59675415039,-1667.2080521240205,-1751.1323210295157,-3.3357634320226897,-3.5036797919020293,-3.502264642059031,83.92426890549508,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.48440020274635), 'exchange_exit': np.float64(1.4348841235982666), 'sebi_entry': np.float64(0.04997980480627441), 'sebi_exit': np.float64(0.04831259675415039), 'ipft_entry': np.float64(0.04997980480627441), 'ipft_exit': np.float64(0.04831259675415039), 'stamp_buy': np.float64(1.4993941441882324), 'stt_sell': np.float64(12.078149188537598), 'dp_sell': 16.5, 'gst': np.float64(10.730856443303784), 'fees_total': np.float64(83.92426890549508)}",TwoRedBelow20,7,2705_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=True_bb_length=20_bb_stddev=2.0_sma_enabled=False_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=True_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=True_trailing_stop_pct=8.0
BSE.NS,2018-01-02,2018-01-16,578,86.45514678955078,86.42296600341797,86.49837436294555,86.37975452041627,49996.06038178253,49927.498112800604,-68.56226898192836,-152.95176595063037,-0.13713534318178186,-0.3059276366630732,-0.30590353190126074,84.389496968702,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.4848829933389411), 'exchange_exit': np.float64(1.4828466939501779), 'sebi_entry': np.float64(0.04999606038178253), 'sebi_exit': np.float64(0.0499274981128006), 'ipft_entry': np.float64(0.04999606038178253), 'ipft_exit': np.float64(0.0499274981128006), 'stamp_buy': np.float64(1.499881811453476), 'stt_sell': np.float64(12.481874528200152), 'dp_sell': 16.5, 'gst': np.float64(10.740163824770091), 'fees_total': np.float64(84.389496968702)}",Time,10,2705_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=True_bb_length=20_bb_stddev=2.0_sma_enabled=False_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=True_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=True_trailing_stop_pct=8.0
BSE.NS,2020-04-16,2020-04-21,1367,36.5557746887207,36.45095501772274,36.574052576065064,36.432729540213884,49996.729871480944,49803.54128147238,-193.18859000856173,-277.5425061678216,-0.38640245173066823,-0.5551213186967594,-0.5550850123356432,84.35391615925988,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.484902877182984), 'exchange_exit': np.float64(1.4791651760597297), 'sebi_entry': np.float64(0.04999672987148094), 'sebi_exit': np.float64(0.04980354128147238), 'ipft_entry': np.float64(0.04999672987148094), 'ipft_exit': np.float64(0.04980354128147238), 'stamp_buy': np.float64(1.4999018961444284), 'stt_sell': np.float64(12.450885320368096), 'dp_sell': 16.5, 'gst': np.float64(10.73946034719875), 'fees_total': np.float64(84.35391615925988)}",TSL,3,2705_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=True_bb_length=20_bb_stddev=2.0_sma_enabled=False_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=True_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=True_trailing_stop_pct=8.0
BSE.NS,2020-06-18,2020-06-23,1219,40.96368408203125,46.89803734866031,40.984165924072265,46.87458832998598,49959.69826144409,57140.12317425291,7180.4249128088195,7093.964915146789,14.372434507576365,14.199375020288077,14.187929830293577,86.45999766203023,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.4838030383648895), 'exchange_exit': np.float64(1.6970616582753115), 'sebi_entry': np.float64(0.04995969826144409), 'sebi_exit': np.float64(0.05714012317425291), 'ipft_entry': np.float64(0.04995969826144409), 'ipft_exit': np.float64(0.05714012317425291), 'stamp_buy': np.float64(1.4987909478433228), 'stt_sell': np.float64(14.285030793563228), 'dp_sell': 16.5, 'gst': np.float64(10.781111581112086), 'fees_total': np.float64(86.45999766203023)}",TSL,3,2705_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=True_bb_length=20_bb_stddev=2.0_sma_enabled=False_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=True_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=True_trailing_stop_pct=8.0
BSE.NS,2022-03-11,2022-03-14,174,285.7963562011719,304.2349398252527,285.9392543792724,304.0828223553401,49753.4302619934,52910.41108982918,3156.980827835774,3071.7503785058507,6.345252601100328,6.173946926534547,6.143500757011702,85.23044932992336,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.477676878781204), 'exchange_exit': np.float64(1.5714392093679266), 'sebi_entry': np.float64(0.0497534302619934), 'sebi_exit': np.float64(0.052910411089829176), 'ipft_entry': np.float64(0.0497534302619934), 'ipft_exit': np.float64(0.052910411089829176), 'stamp_buy': np.float64(1.4926029078598022), 'stt_sell': np.float64(13.227602772457294), 'dp_sell': 16.5, 'gst': np.float64(10.755799878753498), 'fees_total': np.float64(85.23044932992336)}",TSL,1,2705_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=True_bb_length=20_bb_stddev=2.0_sma_enabled=False_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=True_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=True_trailing_stop_pct=8.0
BSE.NS,2022-09-07,2022-09-16,221,225.30038452148438,214.03536529541014,225.4130347137451,213.92834761276245,49816.280671737666,47278.1648224205,-2538.115849317168,-2621.7317937710795,-5.0949525237381295,-5.262801153395761,-5.243463587542159,83.61594445391172,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.4795435359506086), 'exchange_exit': np.float64(1.4041614952258887), 'sebi_entry': np.float64(0.04981628067173766), 'sebi_exit': np.float64(0.0472781648224205), 'ipft_entry': np.float64(0.04981628067173766), 'ipft_exit': np.float64(0.0472781648224205), 'stamp_buy': np.float64(1.49448842015213), 'stt_sell': np.float64(11.819541205605125), 'dp_sell': 16.5, 'gst': np.float64(10.724020905989665), 'fees_total': np.float64(83.61594445391172)}",HSL,7,2705_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=True_bb_length=20_bb_stddev=2.0_sma_enabled=False_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=True_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=True_trailing_stop_pct=8.0
BSE.NS,2023-10-06,2023-10-20,107,463.4624328613281,525.0700073242188,463.6941640777588,524.8074723205567,49615.27555632019,56154.39953829957,6539.123981979377,6452.970503361524,13.179658701192878,13.006015649427383,12.90594100672305,86.15347861785385,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.4735736840227098), 'exchange_exit': np.float64(1.6677856662874972), 'sebi_entry': np.float64(0.04961527555632019), 'sebi_exit': np.float64(0.056154399538299565), 'ipft_entry': np.float64(0.04961527555632019), 'ipft_exit': np.float64(0.056154399538299565), 'stamp_buy': np.float64(1.4884582666896058), 'stt_sell': np.float64(14.038599884574893), 'dp_sell': 16.5, 'gst': np.float64(10.773521766089901), 'fees_total': np.float64(86.15347861785385)}",Time,10,2705_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=True_bb_length=20_bb_stddev=2.0_sma_enabled=False_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=True_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=True_trailing_stop_pct=8.0
BSE.NS,2024-04-01,2024-04-10,55,896.1376342773438,893.2341821891179,896.5857030944824,892.7875650980234,49312.21367019653,49103.31608039128,-208.89758980524493,-293.00411654129914,-0.4236224137134998,-0.5941816331769869,-0.5860082330825983,84.1065267360542,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.464572746004837), 'exchange_exit': np.float64(1.458368487587621), 'sebi_entry': np.float64(0.049312213670196524), 'sebi_exit': np.float64(0.04910331608039128), 'ipft_entry': np.float64(0.049312213670196524), 'ipft_exit': np.float64(0.04910331608039128), 'stamp_buy': np.float64(1.4793664101058959), 'stt_sell': np.float64(12.275829020097822), 'dp_sell': 16.5, 'gst': np.float64(10.731559012756854), 'fees_total': np.float64(84.1065267360542)}",TSL,7,2705_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=True_bb_length=20_bb_stddev=2.0_sma_enabled=False_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=True_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=True_trailing_stop_pct=8.0
BSE.NS,2024-06-14,2024-06-20,54,917.3705444335938,871.502017211914,917.8292297058105,871.066266203308,49562.778404113764,47037.578374978635,-2525.2000291351287,-2608.7297400266757,-5.094952523738125,-5.263485672163505,-5.217459480053352,83.5297108915468,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.4720145186021787), 'exchange_exit': np.float64(1.3970160777368654), 'sebi_entry': np.float64(0.04956277840411376), 'sebi_exit': np.float64(0.047037578374978635), 'ipft_entry': np.float64(0.04956277840411376), 'ipft_exit': np.float64(0.047037578374978635), 'stamp_buy': np.float64(1.486883352123413), 'stt_sell': np.float64(11.75939459374466), 'dp_sell': 16.5, 'gst': np.float64(10.721201635781501), 'fees_total': np.float64(83.5297108915468)}",HSL,3,2705_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=True_bb_length=20_bb_stddev=2.0_sma_enabled=False_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=True_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=True_trailing_stop_pct=8.0
BSE.NS,2024-08-01,2024-08-05,56,878.9153442382812,834.9695770263671,879.3548019104004,834.552092237854,49243.868906982425,46734.91716531983,-2508.9517416625968,-2592.3729694929566,-5.0949525237381295,-5.264356816459189,-5.1847459389859125,83.42122783035995,"{'brokerage_entry': 20.0, 'brokerage_exit': 20.0, 'exchange_entry': np.float64(1.462542906537378), 'exchange_exit': np.float64(1.388027039809999), 'sebi_entry': np.float64(0.04924386890698242), 'sebi_exit': np.float64(0.04673491716531983), 'ipft_entry': np.float64(0.04924386890698242), 'ipft_exit': np.float64(0.04673491716531983), 'stamp_buy': np.float64(1.4773160672094727), 'stt_sell': np.float64(11.683729291329957), 'dp_sell': 16.5, 'gst': np.float64(10.717654953328555), 'fees_total': np.float64(83.42122783035995)}",HSL,2,2705_rsi_enabled=True_rsi_min=50_rsi_exit_enabled=False_adx_enabled=False_adx_min=20_bb_enabled=True_bb_length=20_bb_stddev=2.0_sma_enabled=False_sma_length=30_macd_enabled=False_macd_fast=12_macd_slow=26_macd_signal=9_combination_mode=any_protective_exit=True_use_hard_stop=True_hard_stop_pct=5.0_use_trailing_stop=True_trailing_stop_pct=8.0
