rsi_enabled,rsi_min,rsi_exit_enabled,adx_enabled,adx_min,bb_enabled,bb_length,bb_stddev,sma_enabled,sma_length,macd_enabled,macd_fast,macd_slow,macd_signal,combination_mode,protective_exit,use_hard_stop,hard_stop_pct,use_trailing_stop,trailing_stop_pct,total_trades,win_rate,avg_roi_pct,total_net_profit,avg_net_profit,avg_holding,overall_roi_pct,two_red_exits,protective_exits,time_exits,hsl_exits,tsl_exits
True,45,False,False,18,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,45,False,False,18,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,45,False,False,18,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,45,False,False,18,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,45,False,False,20,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,45,False,False,20,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,45,False,False,20,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,45,False,False,20,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,45,False,False,25,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,45,False,False,25,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,45,False,False,25,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,45,False,False,25,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,50,False,False,18,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,50,False,False,18,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,50,False,False,18,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,50,False,False,18,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,50,False,False,20,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,50,False,False,20,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,50,False,False,20,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,50,False,False,20,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,50,False,False,25,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,50,False,False,25,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,50,False,False,25,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,50,False,False,25,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,18,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,18,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,18,False,20,2.0,True,50,False,12,26,9,any,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,18,False,20,2.0,True,50,False,12,26,9,any,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,18,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,18,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,20,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,20,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,20,False,20,2.0,True,50,False,12,26,9,any,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,20,False,20,2.0,True,50,False,12,26,9,any,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,20,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,20,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,25,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,25,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,25,False,20,2.0,True,50,False,12,26,9,any,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,25,False,20,2.0,True,50,False,12,26,9,any,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,25,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,45,False,False,25,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,18,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,18,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,18,False,20,2.0,True,50,False,12,26,9,any,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,18,False,20,2.0,True,50,False,12,26,9,any,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,18,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,18,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,20,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,20,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,20,False,20,2.0,True,50,False,12,26,9,any,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,20,False,20,2.0,True,50,False,12,26,9,any,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,20,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,20,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,25,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,25,False,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,25,False,20,2.0,True,50,False,12,26,9,any,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,25,False,20,2.0,True,50,False,12,26,9,any,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,25,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,8.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
False,50,False,False,25,True,20,2.0,True,50,False,12,26,9,all,False,False,5.0,False,10.0,318,50.0,0.6736315183963707,107107.41142502295,336.8157591981854,8.89937106918239,0.6736315183963708,78,0,240,0,0
True,45,False,False,18,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,45,False,False,18,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,45,False,False,18,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,45,False,False,18,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,45,False,False,20,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,45,False,False,20,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,45,False,False,20,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,45,False,False,20,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,45,False,False,25,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,45,False,False,25,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,45,False,False,25,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,45,False,False,25,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,50,False,False,18,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,50,False,False,18,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,50,False,False,18,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,50,False,False,18,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,50,False,False,20,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,50,False,False,20,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,50,False,False,20,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,50,False,False,20,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,50,False,False,25,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,50,False,False,25,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,50,False,False,25,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,50,False,False,25,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,18,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,18,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,18,False,20,2.0,True,50,False,12,26,9,any,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,18,False,20,2.0,True,50,False,12,26,9,any,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,18,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,18,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,20,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,20,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,20,False,20,2.0,True,50,False,12,26,9,any,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,20,False,20,2.0,True,50,False,12,26,9,any,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,20,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,20,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,25,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,25,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,25,False,20,2.0,True,50,False,12,26,9,any,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,25,False,20,2.0,True,50,False,12,26,9,any,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,25,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,45,False,False,25,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,18,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,18,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,18,False,20,2.0,True,50,False,12,26,9,any,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,18,False,20,2.0,True,50,False,12,26,9,any,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,18,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,18,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,20,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,20,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,20,False,20,2.0,True,50,False,12,26,9,any,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,20,False,20,2.0,True,50,False,12,26,9,any,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,20,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,20,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,25,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,25,False,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,25,False,20,2.0,True,50,False,12,26,9,any,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,25,False,20,2.0,True,50,False,12,26,9,any,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,25,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,8.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
False,50,False,False,25,True,20,2.0,True,50,False,12,26,9,all,True,False,5.0,False,10.0,318,49.056603773584904,0.5876352818093864,93434.00980769245,293.81764090469323,8.663522012578616,0.5876352818093865,63,29,226,0,0
True,50,False,False,18,False,20,2.0,False,30,False,12,26,9,all,False,False,5.0,False,8.0,370,48.10810810810811,0.4610249491022715,85289.61558392024,230.5124745511358,8.705405405405406,0.4610249491022716,104,0,266,0,0
True,50,False,False,18,False,20,2.0,False,30,False,12,26,9,all,False,False,5.0,False,10.0,370,48.10810810810811,0.4610249491022715,85289.61558392024,230.5124745511358,8.705405405405406,0.4610249491022716,104,0,266,0,0
True,50,False,False,18,False,20,2.0,False,30,False,12,26,9,any,False,False,5.0,False,8.0,370,48.10810810810811,0.4610249491022715,85289.61558392024,230.5124745511358,8.705405405405406,0.4610249491022716,104,0,266,0,0
True,50,False,False,18,False,20,2.0,False,30,False,12,26,9,any,False,False,5.0,False,10.0,370,48.10810810810811,0.4610249491022715,85289.61558392024,230.5124745511358,8.705405405405406,0.4610249491022716,104,0,266,0,0
True,50,False,False,18,False,20,2.0,False,50,False,12,26,9,all,False,False,5.0,False,8.0,370,48.10810810810811,0.4610249491022715,85289.61558392024,230.5124745511358,8.705405405405406,0.4610249491022716,104,0,266,0,0
True,50,False,False,18,False,20,2.0,False,50,False,12,26,9,all,False,False,5.0,False,10.0,370,48.10810810810811,0.4610249491022715,85289.61558392024,230.5124745511358,8.705405405405406,0.4610249491022716,104,0,266,0,0
True,50,False,False,18,False,20,2.0,False,50,False,12,26,9,any,False,False,5.0,False,8.0,370,48.10810810810811,0.4610249491022715,85289.61558392024,230.5124745511358,8.705405405405406,0.4610249491022716,104,0,266,0,0
True,50,False,False,18,False,20,2.0,False,50,False,12,26,9,any,False,False,5.0,False,10.0,370,48.10810810810811,0.4610249491022715,85289.61558392024,230.5124745511358,8.705405405405406,0.4610249491022716,104,0,266,0,0
True,50,False,False,18,True,20,2.0,False,30,False,12,26,9,all,False,False,5.0,False,8.0,370,48.10810810810811,0.4610249491022715,85289.61558392024,230.5124745511358,8.705405405405406,0.4610249491022716,104,0,266,0,0
