ticker,entry_date,entry_price,exit_date,exit_price,days_held,shares,entry_reason,exit_reason,gross_pnl_inr,fees_total_inr,net_pnl_inr,return_pct,rsi_entry,zscore_entry,macd_hist_entry,atr_entry,close_entry,resistance_entry,volar_entry,mvo_weight_entry,alloc_inr_entry
ASTRAZEN.NS,2016-08-11,1017.8707885742188,2016-08-12,1017.033862556549,1,98,MACD cross ↑ (hist -1.563→0.812); RSI 21.8→55.6 (<70); MR z -1.76→1.06; Vol 298771 ≥ 1.5×20532; 52w%=82.0% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.57); MVO weight=100.0% of capped cash (25% of available),mr_reversal,-82.01874973163308,292.6428854541156,-374.6616351857487,-0.08222320819738504,55.57288357123299,1.0632268231242035,0.8122629511886945,32.0156441680315,1032.9832763671875,1107.6118512226208,-0.5708969163146996,1.0,99859.75194631389
TARIL.NS,2016-08-19,16.298240661621094,2016-08-25,15.835931508017612,6,8044,MACD cross ↑ (hist -0.134→0.011); RSI 18.1→44.7 (<70); MR z -1.14→0.53; Vol 1916180 ≥ 1.5×704859; 52w%=85.4% (>= 50%); VOLAR rank 1/1 (VOLAR=0.70); MVO weight=100.0% of capped cash (25% of available),mr_reversal,-3718.814831586404,358.6217133454496,-4077.436544931854,-2.8365586396826292,44.69805850683519,0.5264204623542346,0.011155067100722227,0.8076957202993112,16.315732955932617,18.987125534707847,0.69890790686667,1.0,131117.90596233137
PGEL.NS,2016-09-29,15.138388633728027,2016-09-30,14.739454719329087,1,8593,MACD cross ↑ (hist -0.083→0.021); RSI 13.2→53.1 (<70); MR z -1.38→1.63; Vol 3795580 ≥ 1.5×444430; 52w%=84.9% (>= 50%); VOLAR rank 1/1 (VOLAR=0.22); MVO weight=100.0% of capped cash (25% of available),trail_atr_stop,-3428.0391264300924,356.6565619207986,-3784.695688350891,-2.6352468816273067,53.134789016495354,1.6300401831190077,0.02091302623170821,0.7031568872120039,16.47736167907715,19.954692122646374,0.21530909406141316,1.0,130098.5468260984
USHAMART.NS,2016-10-04,12.4972562789917,2016-11-01,16.823230554977314,28,10334,MACD cross ↑ (hist -0.031→0.031); RSI 27.9→52.3 (<70); MR z -2.48→0.41; Vol 809441 ≥ 1.5×460777; 52w%=74.4% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.16); MVO weight=100.0% of capped cash (25% of available),target_resistance,44704.61816803535,404.50384775700616,44300.11432027834,34.615392206189455,52.32558166361249,0.4136554469872097,0.031262719899243674,0.7938366610111006,12.449189186096191,16.823230554977314,-0.1557101584935244,1.0,129152.37290401068
JPPOWER.NS,2016-10-07,4.650000095367432,2016-10-14,4.449999809265137,7,20821,MACD cross ↑ (hist -0.013→0.019); RSI 18.2→56.5 (<70); MR z -1.39→0.26; Vol 9447175 ≥ 1.5×2831920; 52w%=60.7% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.90); MVO weight=100.0% of capped cash (25% of available),mr_reversal,-4164.205956935883,281.8811017045265,-4446.087058640409,-4.3010813333433155,56.521742736008456,0.259795146086161,0.019322707757862878,0.22818659008537934,4.550000190734863,6.949999809265137,-0.9004860036778609,1.0,96821.47393153564
ZENSARTECH.NS,2016-10-18,175.18222045898438,2016-10-28,161.4705805518905,10,546,MACD cross ↑ (hist -0.006→0.151); RSI 30.0→43.9 (<70); MR z -1.63→-0.05; Vol 233985 ≥ 1.5×91971; 52w%=91.3% (>= 50%); VOLAR rank 1/1 (VOLAR=0.48); MVO weight=100.0% of capped cash (25% of available),trail_atr_stop,-7486.55538927326,275.8355409398671,-7762.390930213127,-7.827072788076805,43.88450602252086,-0.046975430781172355,0.1512711719751716,5.120970593196138,176.82151794433594,199.16637034453905,0.47917305452362735,1.0,95709.95216687555
ABBOTINDIA.NS,2016-11-01,4413.01123046875,2016-11-02,4280.59700231453,1,31,MACD cross ↑ (hist -9.584→7.826); RSI 29.2→64.6 (<70); MR z -1.32→3.39; Vol 12265 ≥ 1.5×2985; 52w%=83.8% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.78); MVO weight=100.0% of capped cash (25% of available),trail_atr_stop,-4104.841072780818,370.9033438341816,-4475.744416614999,-3.000541381811872,64.57789090694251,3.3911670549560826,7.8257036931490855,93.06572991773481,4476.1884765625,4364.610652842184,-0.7835169305573103,1.0,137175.2819868669
ZENSARTECH.NS,2016-11-03,176.3744354248047,2016-11-07,168.30961969910595,4,771,MACD cross ↑ (hist -1.081→0.258); RSI 24.4→58.8 (<70); MR z -2.23→2.07; Vol 2145030 ≥ 1.5×219011; 52w%=94.8% (>= 50%); VOLAR rank 1/1 (VOLAR=0.13); MVO weight=100.0% of capped cash (25% of available),mr_reversal,-6217.972924513726,366.8898070689728,-6584.862731582699,-4.572553673254465,58.78513164076008,2.069733131057701,0.25786023899318833,6.527149884309101,183.60650634765625,195.48455822361376,0.13249839751572484,1.0,136056.34588271315
SUNTV.NS,2016-12-06,373.235107421875,2016-12-07,377.5649405385597,1,100,MACD cross ↑ (hist -1.228→1.283); RSI 28.2→51.0 (<70); MR z -1.37→0.54; Vol 11644194 ≥ 1.5×1824661; 52w%=87.5% (>= 50%); VOLAR rank 2/2 (VOLAR=0.58); MVO weight=27.9% of capped cash (25% of available),mr_reversal,432.98331166847106,154.28697406677242,278.69633760169864,1.1600819511843552,50.99898889455257,0.5388299409872518,1.2834761170441027,17.521973128845985,387.7992248535156,446.3311455655388,0.5802462798077396,0.27893413431601444,37491.57331058888
TRENT.NS,2016-12-06,194.96890258789062,2016-12-23,189.21859089221016,17,497,MACD cross ↑ (hist -0.279→1.183); RSI 18.5→59.1 (<70); MR z -1.36→1.51; Vol 1804413 ≥ 1.5×187828; 52w%=82.6% (>= 50%); VOLAR rank 1/2 (VOLAR=0.80); MVO weight=72.1% of capped cash (25% of available),mr_reversal,-2857.9049127531916,283.4184618859524,-3141.3233746391443,-2.9493481367308116,59.148432799667304,1.5100530574367457,1.182849966307173,8.626879073699564,196.0992889404297,225.9810776978881,0.7970665064321414,0.7210658656839856,96918.5568892286
GRASIM.NS,2016-12-30,632.5269165039062,2017-01-18,622.4461401317053,19,211,MACD cross ↑ (hist -1.113→0.591); RSI 17.1→37.8 (<70); MR z -1.32→-0.04; Vol 1755798 ≥ 1.5×801125; 52w%=80.3% (>= 50%); VOLAR rank 1/1 (VOLAR=0.46); MVO weight=100.0% of capped cash (25% of available),mr_reversal,-2127.043814534399,365.5238750324866,-2492.5676895668857,-1.5937308135311135,37.801881690350974,-0.03870909493198602,0.5912214488056691,16.561016948683147,618.4137573242188,729.4862595958878,0.46367359708105865,1.0,133694.4734405581
INDUSTOWER.NS,2017-03-06,220.42800903320312,2017-04-07,256.6446662819894,32,603,MACD cross ↑ (hist -0.849→0.226); RSI 29.0→44.7 (<70); MR z -1.21→0.23; Vol 12442632 ≥ 1.5×4974456; 52w%=77.6% (>= 50%); VOLAR rank 1/1 (VOLAR=-1.07); MVO weight=100.0% of capped cash (25% of available),target_resistance,21838.644321018106,389.17330106929694,21449.47101994881,16.430152142476096,44.65848869106024,0.2296361887570887,0.22556213190379193,7.916535089632891,218.86415100097656,256.6446662819894,-1.0707638145432434,1.0,133071.33151816635
SWANCORP.NS,2017-03-17,159.43670654296875,2017-03-24,153.46532258968506,7,625,MACD cross ↑ (hist -0.682→0.145); RSI 29.2→48.0 (<70); MR z -1.82→0.99; Vol 1353760 ≥ 1.5×551270; 52w%=78.7% (>= 50%); VOLAR rank 1/1 (VOLAR=1.39); MVO weight=100.0% of capped cash (25% of available),mr_reversal,-3732.114970802307,288.626217759897,-4020.741188562204,-3.7453006166270675,47.966554649095976,0.9851977061018693,0.14514939405305727,8.308323117761061,157.5457763671875,202.03279692283417,1.3948866281885697,1.0,99796.4522221815
PFIZER.NS,2017-03-20,1514.0799560546875,2017-03-24,1469.6590229041562,4,49,MACD cross ↑ (hist -0.867→3.255); RSI 16.9→58.3 (<70); MR z -1.26→2.74; Vol 53943 ≥ 1.5×12067; 52w%=88.3% (>= 50%); VOLAR rank 1/1 (VOLAR=-1.57); MVO weight=100.0% of capped cash (25% of available),trail_atr_stop,-2176.6257243760315,233.6005749180851,-2410.2262992941164,-2.9338564963425795,58.30896304460064,2.742423413286233,3.255413752624616,26.795414438207487,1535.87939453125,1567.960494026177,-1.5743221270898466,1.0,74848.98618390992
ACE.NS,2017-03-29,58.17864227294922,2017-04-27,60.683016773239075,29,1687,MACD cross ↑ (hist -0.317→0.091); RSI 29.7→62.6 (<70); MR z -2.06→3.43; Vol 4620213 ≥ 1.5×429602; 52w%=100.0% (>= 50%); VOLAR rank 1/1 (VOLAR=0.80); MVO weight=100.0% of capped cash (25% of available),mr_reversal,4224.879781988987,293.5423610993307,3931.337420889656,4.304628644546926,62.58993051726983,3.4315661805134865,0.09116833433427962,2.417241071488419,56.63748550415039,56.830126574562556,0.8033537892077744,1.0,98188.71035021743
SWANCORP.NS,2017-04-19,144.20960998535156,2017-05-08,147.79244800889208,19,778,MACD cross ↑ (hist -0.273→0.274); RSI 6.6→45.0 (<70); MR z -1.37→-0.03; Vol 1439538 ≥ 1.5×415185; 52w%=72.2% (>= 50%); VOLAR rank 1/1 (VOLAR=1.31); MVO weight=100.0% of capped cash (25% of available),mr_reversal,2787.447982314523,323.3046679522889,2464.143314362234,2.4844655109353964,44.979083926666405,-0.03208471384921071,0.2740963132284513,6.392847078186029,144.5579376220703,177.00263124407357,1.3051734758461966,1.0,112254.07982871172
ONGC.NS,2017-05-02,123.55775451660156,2017-05-05,117.966492552547,3,888,MACD cross ↑ (hist -0.127→0.198); RSI 23.8→50.3 (<70); MR z -1.52→0.98; Vol 10789077 ≥ 1.5×6316000; 52w%=90.7% (>= 50%); VOLAR rank 1/1 (VOLAR=0.63); MVO weight=100.0% of capped cash (25% of available),trail_atr_stop,-4965.040624080456,309.75402121446655,-5274.794645294923,-4.525221412390845,50.334075959548926,0.9790195264022157,0.19807498976607563,2.0454594954836227,119.80094909667969,127.47515409348209,0.6260901423046269,1.0,109720.81733748902
AUROPHARMA.NS,2017-05-11,593.37158203125,2017-05-22,552.0724348312976,11,231,MACD cross ↑ (hist -2.021→0.166); RSI 20.6→41.2 (<70); MR z -1.18→-0.17; Vol 4083441 ≥ 1.5×2201498; 52w%=71.3% (>= 50%); VOLAR rank 1/1 (VOLAR=-1.56); MVO weight=100.0% of capped cash (25% of available),trail_atr_stop,-9540.103003188995,365.85542983732097,-9905.958433026315,-6.960081751568836,41.171595816511314,-0.16843927963543537,0.16597256222281942,17.315157729932356,588.994140625,675.9707157901038,-1.5586144369783346,1.0,137106.12892367874
HINDCOPPER.NS,2017-05-16,63.16020202636719,2017-05-23,60.71427207645359,7,1627,MACD cross ↑ (hist -0.171→0.048); RSI 21.3→51.4 (<70); MR z -1.77→1.54; Vol 1332279 ≥ 1.5×512840; 52w%=94.0% (>= 50%); VOLAR rank 1/1 (VOLAR=0.20); MVO weight=100.0% of capped cash (25% of available),trail_atr_stop,-3979.528028509424,295.29696290670233,-4274.824991416126,-3.872580947243498,51.42853479007976,1.541374337622495,0.04829419770824206,1.6304214243093254,63.540977478027344,68.49098102134201,0.20328151397218405,1.0,102792.33097196769
MMTC.NS,2017-06-09,40.06620788574219,2017-06-27,36.412940173466474,18,3333,MACD cross ↑ (hist -0.233→0.126); RSI 24.7→49.6 (<70); MR z -1.06→0.82; Vol 15260725 ≥ 1.5×1704279; 52w%=88.0% (>= 50%); VOLAR rank 1/1 (VOLAR=0.88); MVO weight=100.0% of capped cash (25% of available),trail_atr_stop,-12176.341285014953,355.2710775618243,-12531.612362576776,-9.118077065575637,49.553587246744726,0.8238734499841964,0.12581771517454388,1.733822496933442,40.84482955932617,46.06803467543023,0.8838156143028035,1.0,133560.93306756814
CCL.NS,2017-06-20,261.8773193359375,2017-06-22,258.20804326107555,2,382,MACD cross ↑ (hist -0.304→1.046); RSI 24.6→49.2 (<70); MR z -1.18→0.72; Vol 158731 ≥ 1.5×102523; 52w%=80.9% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.16); MVO weight=100.0% of capped cash (25% of available),mr_reversal,-1401.6634605972667,291.9097265040103,-1693.573187101277,-1.4011431322752288,49.165263160854416,0.724248362807213,1.046281860967433,10.024847756279712,266.49786376953125,321.62763220823405,-0.16411172512945393,1.0,100130.22359831078
TATAPOWER.NS,2017-06-21,72.06820678710938,2017-07-28,72.37676392163233,37,1041,MACD cross ↑ (hist -0.105→0.178); RSI 28.1→54.4 (<70); MR z -1.10→1.50; Vol 10963089 ≥ 1.5×3723747; 52w%=90.9% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.45); MVO weight=100.0% of capped cash (25% of available),mr_reversal,321.207977038398,238.04530102348605,83.16267601491194,0.4281459859746928,54.36508100044096,1.5030063661015438,0.1780130245407403,1.6569567163577894,72.37676239013672,79.47340065438733,-0.4467849670363636,1.0,75085.3434278555
JWL.NS,2017-06-22,11.417177200317383,2017-07-12,11.658288178904511,20,7087,MACD cross ↑ (hist -0.038→0.029); RSI 19.4→52.9 (<70); MR z -2.05→0.49; Vol 160094 ≥ 1.5×43657; 52w%=71.1% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.64); MVO weight=100.0% of capped cash (25% of available),trail_atr_stop,1708.7535052469805,252.590074365813,1456.1634308811674,2.1118265430830396,52.94118755010156,0.4924128306175701,0.028596732435867633,0.5377267475312182,11.963216781616211,16.530089309792327,-0.6437376821378645,1.0,80922.90879413641
INDIANB.NS,2017-07-07,257.1120910644531,2017-07-31,265.622285204122,24,353,MACD cross ↑ (hist -1.177→0.356); RSI 27.3→46.6 (<70); MR z -1.32→0.76; Vol 4679332 ≥ 1.5×1143421; 52w%=85.6% (>= 50%); VOLAR rank 1/3 (VOLAR=1.34); MVO weight=100.0% of capped cash (25% of available),mr_reversal,3004.0985313031206,275.84167097845176,2728.2568603246687,3.3099159609477624,46.59817799004685,0.7619939638923556,0.35641461221470916,10.186995244800727,261.23822021484375,307.9514758275473,1.34367927984062,1.0,90962.41216390603
SCHNEIDER.NS,2017-07-27,129.8000030517578,2017-08-02,130.5,6,684,MACD cross ↑ (hist -0.191→0.205); RSI 27.6→51.4 (<70); MR z -1.74→1.60; Vol 1317824 ≥ 1.5×186360; 52w%=79.0% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.74); MVO weight=100.0% of capped cash (25% of available),mr_reversal,478.79791259765625,268.82264122979404,209.9752713678622,0.5392888534548446,51.41388981505089,1.5983337638159014,0.20489972920426225,4.826200606003986,133.0,153.6999969482422,-0.7398790422767899,1.0,88861.77158323696
PETRONET.NS,2017-08-02,151.64747619628906,2017-08-04,148.54973768342992,2,864,MACD cross ↑ (hist -0.371→0.065); RSI 24.5→42.4 (<70); MR z -1.14→0.28; Vol 7353278 ≥ 1.5×4461773; 52w%=93.9% (>= 50%); VOLAR rank 1/1 (VOLAR=0.72); MVO weight=100.0% of capped cash (25% of available),mr_reversal,-2676.446075110295,359.52591461989675,-3035.971989730192,-2.0427234205002476,42.397651292641115,0.28065353027300766,0.06498096309772561,3.7970503288027477,150.72171020507812,163.4331841539755,0.7167037258723548,1.0,131124.02623979578
BLS.NS,2017-08-24,51.815460205078125,2017-08-28,52.90242260883815,4,2515,MACD cross ↑ (hist -0.210→0.310); RSI 24.9→60.1 (<70); MR z -1.19→2.45; Vol 15978448 ≥ 1.5×3188477; 52w%=98.1% (>= 50%); VOLAR rank 1/1 (VOLAR=1.63); MVO weight=100.0% of capped cash (25% of available),target_resistance,2733.7104454564655,363.56430660757655,2370.1461388488888,2.0977569232387028,60.11154653391962,2.4513392620961096,0.30969508917435506,2.4308549437796483,50.32239532470703,52.90242260883815,1.6320959161575563,1.0,130365.03324236325
CENTRALBK.NS,2017-08-29,77.1686782836914,2017-09-06,101.52210074078677,8,1697,MACD cross ↑ (hist -0.561→0.066); RSI 26.9→39.4 (<70); MR z -1.11→-0.11; Vol 5472238 ≥ 1.5×1096765; 52w%=66.4% (>= 50%); VOLAR rank 1/1 (VOLAR=-1.02); MVO weight=100.0% of capped cash (25% of available),target_resistance,41327.75790969083,405.02446911613487,40922.733440574695,31.558688056786565,39.41605937961203,-0.10913231301903555,0.06648324813287854,3.760791445782942,79.49512481689453,101.52210074078677,-1.0160688168390974,1.0,130957.56977707548
NHPC.NS,2017-10-04,18.842519760131836,2017-10-24,18.63954791539261,20,7493,MACD cross ↑ (hist -0.051→0.002); RSI 27.1→37.7 (<70); MR z -1.53→-0.03; Vol 8253911 ≥ 1.5×4699769; 52w%=82.4% (>= 50%); VOLAR rank 2/2 (VOLAR=0.09); MVO weight=100.0% of capped cash (25% of available),mr_reversal,-1520.8680326310332,383.3367754735706,-1904.2048081046037,-1.0772011775659007,37.681099022861986,-0.029480008987314118,0.002280510175327266,0.40218533237497156,18.910175323486328,21.17083837805537,0.09064859220081325,1.0,141188.25313721917
ZENTEC.NS,2017-10-06,57.286624908447266,2017-10-09,59.91822232837238,3,1847,MACD cross ↑ (hist -0.494→0.083); RSI 27.6→56.8 (<70); MR z -1.94→1.84; Vol 870224 ≥ 1.5×165273; 52w%=69.8% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.68); MVO weight=100.0% of capped cash (25% of available),target_resistance,4860.560434601686,311.2461641378638,4549.314270463822,4.593737934693842,56.847810601602035,1.8371805491788638,0.08277828763535533,2.996446302102273,55.957801818847656,59.91822232837238,-0.6790760490460563,1.0,105843.69142365467
PIDILITIND.NS,2017-11-10,394.8610534667969,2017-12-07,399.2612404945882,27,359,MACD cross ↑ (hist -1.152→0.540); RSI 24.7→55.3 (<70); MR z -1.21→1.33; Vol 3690618 ≥ 1.5×1010640; 52w%=94.9% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.14); MVO weight=100.0% of capped cash (25% of available),mr_reversal,1579.6671429770884,387.8172441928474,1191.8498987842408,1.1143633916687046,55.29252576808244,1.3293950680172504,0.5400221015083204,9.01091715961816,390.84564208984375,417.63135977040656,-0.1412415236056574,1.0,141849.53050280898
BOSCHLTD.NS,2017-11-30,18531.88671875,2017-12-06,17451.9865428657,6,5,MACD cross ↑ (hist -48.521→35.960); RSI 24.8→37.6 (<70); MR z -1.04→0.29; Vol 77162 ≥ 1.5×19583; 52w%=80.1% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.84); MVO weight=100.0% of capped cash (25% of available),trail_atr_stop,-5399.500879421503,271.348345163261,-5670.849224584764,-5.827254355012279,37.55009461687587,0.28820380181369754,35.95955125942413,418.2794802626262,18287.544921875,20272.225970241005,-0.8435173287326428,1.0,106362.77073469522
VEDL.NS,2017-12-18,112.27249908447266,2018-01-19,118.86177149460313,32,1253,MACD cross ↑ (hist -0.036→0.315); RSI 29.8→44.5 (<70); MR z -1.19→0.16; Vol 25896065 ≥ 1.5×8886564; 52w%=86.8% (>= 50%); VOLAR rank 1/1 (VOLAR=0.32); MVO weight=100.0% of capped cash (25% of available),mr_reversal,8256.358329893486,392.34605532068554,7864.0122745728,5.868999500200656,44.46985801261136,0.1631681660212879,0.31548807359608944,3.418055129035603,108.48641204833984,126.10632067529824,0.3164868397632356,1.0,140729.78067135887
RBLBANK.NS,2017-12-20,499.1739501953125,2017-12-29,491.97112029578847,9,211,MACD cross ↑ (hist -0.430→0.179); RSI 28.8→45.9 (<70); MR z -1.22→1.04; Vol 2306811 ≥ 1.5×1098312; 52w%=88.1% (>= 50%); VOLAR rank 1/1 (VOLAR=0.45); MVO weight=100.0% of capped cash (25% of available),mr_reversal,-1519.797108799571,303.55324239623667,-1823.350351195808,-1.4429498768326665,45.909165907444205,1.0386601711547991,0.17851880064393777,8.743976909496094,500.28582763671875,533.6897752151186,0.4506340835888061,1.0,105512.76002366605
BPCL.NS,2018-01-31,148.7764129638672,2018-02-05,142.0371930369013,5,956,MACD cross ↑ (hist -0.217→0.084); RSI 29.4→43.5 (<70); MR z -1.58→0.04; Vol 13185108 ≥ 1.5×7106209; 52w%=89.5% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.59); MVO weight=100.0% of capped cash (25% of available),mr_reversal,-6442.694250179388,380.5518790569911,-6823.24612923638,-4.529763685459076,43.54247713304815,0.03985069785707194,0.0840023190951662,3.7685694610172615,146.7516326904297,163.94719003848306,-0.5931387972298413,1.0,142239.94615220313
FEDERALBNK.NS,2018-02-26,89.85765075683594,2018-03-16,87.38620944009834,18,1563,MACD cross ↑ (hist -0.071→0.183); RSI 27.1→54.1 (<70); MR z -1.70→-0.20; Vol 18729626 ≥ 1.5×9856788; 52w%=74.9% (>= 50%); VOLAR rank 2/2 (VOLAR=-0.09); MVO weight=100.0% of capped cash (25% of available),mr_reversal,-3862.8627780608635,379.2619444411134,-4242.124722501977,-2.7503960941796413,54.08451080719601,-0.19738253389076238,0.18276279015542407,3.137503815392136,88.36546325683594,108.60323633701772,-0.09496406899781196,1.0,140534.13461989403
JPPOWER.NS,2018-03-13,6.800000190734863,2018-03-19,5.639831414885682,6,15496,MACD cross ↑ (hist -0.061→0.006); RSI 27.3→53.3 (<70); MR z -1.97→0.46; Vol 13445481 ≥ 1.5×2846221; 52w%=65.1% (>= 50%); VOLAR rank 1/1 (VOLAR=0.32); MVO weight=100.0% of capped cash (25% of available),trail_atr_stop,-17977.975350558907,286.5842169927935,-18264.5595675517,-17.06130504863712,53.333338631524825,0.4602442963783595,0.005713001840690846,0.40745733349925195,6.150000095367432,10.199999809265137,0.31764413076456277,1.0,105374.66553319986
