ticker,side,date,price,shares,reason,turnover,fees_inr,pnl_inr,rsi,zscore,macd,macd_sig,macd_hist,atr,close,resistance_pre,high_52w,volar,mvo_weight,alloc_inr
INOXWIND.NS,BUY,2016-06-08,58.212501525878906,2051,MACD cross ↑ (hist -0.274→0.005); RSI 13.8→39.6 (<70); MR z -1.74→-0.13; Vol 3211140 ≥ 1.5×1372336; 52w%=49.3% (>= 50%); VOLAR rank 1/1 (VOLAR=-1.12); MVO weight=100.0% of capped cash (25% of available),119393.84062957764,165.36896272660428,0.0,39.55512832280615,-0.12740234089992433,-2.3794250391514993,-2.384765863040239,0.0053408238887397985,2.452009315552878,57.1875,73.75,116.01249694824219,-1.1237103653890412,1.0,119403.42013385569
JPPOWER.NS,BUY,2016-06-09,4.050000190734863,22102,MACD cross ↑ (hist -0.017→0.007); RSI 25.0→42.3 (<70); MR z -1.48→0.07; Vol 3181929 ≥ 1.5×1353652; 52w%=50.3% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.81); MVO weight=100.0% of capped cash (25% of available),89513.10421562195,129.8883970242548,0.0,42.307700772256005,0.06501279485955427,-0.1745002878043529,-0.1815402382126386,0.0070399504082857,0.18855698620002267,4.050000190734863,5.25,8.050000190734863,-0.8053375041295545,1.0,89513.61773577963
JPPOWER.NS,SELL,2016-06-15,5.25,22102,target_resistance,116035.5,167.57592391300003,26224.9314634408,75.0,2.908594888329405,0.03594894597941689,-0.10218222091570656,0.13813116689512345,0.25982342052737256,5.050000190734863,5.25,8.050000190734863,,,
INOXWIND.NS,SELL,2016-06-24,55.5901831693547,2051,trail_atr_stop,114015.46568034649,165.48032818958555,-5709.224240147331,59.88112199506096,0.0947494653590028,-0.3587549752307666,-0.5888354757782592,0.23008050054749263,2.4172462725989012,57.912498474121094,73.75,116.01249694824219,,,
GODFRYPHLP.NS,BUY,2016-06-29,251.6078338623047,494,MACD cross ↑ (hist -0.383→0.885); RSI 27.5→56.4 (<70); MR z -1.92→1.67; Vol 1043832 ≥ 1.5×163321; 52w%=55.1% (>= 50%); VOLAR rank 1/1 (VOLAR=1.21); MVO weight=100.0% of capped cash (25% of available),124294.26992797852,171.1877618781013,0.0,56.43593399754696,1.6700268530550588,-3.967617094027048,-4.8529352121571545,0.8853181181301064,9.479778232967496,260.0163879394531,355.41498055465655,471.6761779785156,1.213662600507412,1.0,124532.34693967906
CEATLTD.NS,BUY,2016-06-30,768.0174560546875,121,MACD cross ↑ (hist -1.592→2.254); RSI 25.8→37.9 (<70); MR z -1.09→-0.18; Vol 1396797 ≥ 1.5×518939; 52w%=66.1% (>= 50%); VOLAR rank 1/1 (VOLAR=0.73); MVO weight=100.0% of capped cash (25% of available),92930.11218261719,133.94577278631277,0.0,37.93331041028334,-0.17800751675545784,-35.62281447657824,-37.87719802787727,2.2543835512990285,27.83517118896447,778.7294921875,1086.6323910085848,1177.702392578125,0.733609950949257,1.0,93415.9825172149
GODFRYPHLP.NS,SELL,2016-07-04,249.67183531575728,494,mr_reversal,123337.8866459841,175.15146363386376,-1302.7225075063855,46.05956425527317,-0.04982466437338254,-2.713825799127221,-3.9386920818533833,1.224866282726162,9.093750712493364,249.67189025878906,341.8341453720157,471.6761779785156,,,
JUBLPHARMA.NS,BUY,2016-07-21,220.8861541748047,456,MACD cross ↑ (hist -0.047→0.607); RSI 27.4→44.5 (<70); MR z -1.47→-0.01; Vol 2120249 ≥ 1.5×676188; 52w%=69.6% (>= 50%); VOLAR rank 1/1 (VOLAR=1.03); MVO weight=100.0% of capped cash (25% of available),100724.08630371094,143.20038442154416,0.0,44.47984480147333,-0.006560991485822025,-7.579337156221783,-8.18645853899266,0.6071213827708775,8.087110034034561,214.71807861328125,275.40517562033824,308.5072937011719,1.0338672772853856,1.0,100940.65182395157
CEATLTD.NS,SELL,2016-07-27,799.100786806886,121,mr_reversal,96691.19520363321,147.5080260514203,3479.6292221782915,49.78698073833297,-0.0033882651223487202,1.4167609718822405,-3.447666070483933,4.864427042366174,24.50402095170099,792.6917724609375,936.1601635795306,1177.702392578125,,,
ASTRAZEN.NS,BUY,2016-08-11,1017.8707885742188,98,MACD cross ↑ (hist -1.563→0.812); RSI 21.8→55.6 (<70); MR z -1.76→1.06; Vol 298771 ≥ 1.5×20532; 52w%=82.0% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.57); MVO weight=100.0% of capped cash (25% of available),99751.33728027344,142.0453363946204,0.0,55.57288357123299,1.0632268231242035,-9.361682295204218,-10.173945246392913,0.8122629511886945,32.0156441680315,1032.9832763671875,1107.6118512226208,1260.4130859375,-0.5708969163146996,1.0,99859.75194631389
ASTRAZEN.NS,SELL,2016-08-12,1017.033862556549,98,mr_reversal,99669.3185305418,150.59754905949524,-374.6616351857487,44.497671237183795,-0.12208329907689076,-8.440245131615143,-9.827205223437359,1.3869600918222158,31.61702546437338,1017.8707885742188,1107.6118512226208,1260.4130859375,,,
JUBLPHARMA.NS,SELL,2016-08-16,275.40517562033824,456,target_resistance,125584.76008287424,177.4823836185343,24539.99101112322,75.7671022492878,2.6872254110529443,6.671537776687131,2.09304614833725,4.578491628349882,9.882592956629354,265.0565185546875,259.6765661843898,308.5072937011719,,,
TARIL.NS,BUY,2016-08-19,16.298240661621094,8044,MACD cross ↑ (hist -0.134→0.011); RSI 18.1→44.7 (<70); MR z -1.14→0.53; Vol 1916180 ≥ 1.5×704859; 52w%=85.4% (>= 50%); VOLAR rank 1/1 (VOLAR=0.70); MVO weight=100.0% of capped cash (25% of available),131103.04788208008,179.2725456734692,0.0,44.69805850683519,0.5264204623542346,-0.5378565937194981,-0.5490116608202203,0.011155067100722227,0.8076957202993112,16.315732955932617,18.987125534707847,19.10207748413086,0.69890790686667,1.0,131117.90596233137
TARIL.NS,SELL,2016-08-25,15.835931508017612,8044,mr_reversal,127384.23305049367,179.3491676719804,-4077.436544931854,50.6192768677669,-0.0036723134358994567,-0.29603043131839435,-0.4230247866508703,0.12699435533247594,0.7946393478715013,15.501070022583008,18.987125534707847,19.10207748413086,,,
PGEL.NS,BUY,2016-09-29,15.138388633728027,8593,MACD cross ↑ (hist -0.083→0.021); RSI 13.2→53.1 (<70); MR z -1.38→1.63; Vol 3795580 ≥ 1.5×444430; 52w%=84.9% (>= 50%); VOLAR rank 1/1 (VOLAR=0.22); MVO weight=100.0% of capped cash (25% of available),130084.17352962494,178.06272815411785,0.0,53.134789016495354,1.6300401831190077,-0.1572674971409942,-0.1781805233727024,0.02091302623170821,0.7031568872120039,16.47736167907715,19.954692122646374,19.40011978149414,0.21530909406141316,1.0,130098.5468260984
PGEL.NS,SELL,2016-09-30,14.739454719329087,8593,trail_atr_stop,126656.13440319485,178.59383376668077,-3784.695688350891,36.718753495137754,-1.0347658727203837,-0.17649628993921596,-0.17784367668600512,0.0013473867467891643,0.8367189899215794,15.138388633728027,19.954692122646374,19.40011978149414,,,
USHAMART.NS,BUY,2016-10-04,12.4972562789917,10334,MACD cross ↑ (hist -0.031→0.031); RSI 27.9→52.3 (<70); MR z -2.48→0.41; Vol 809441 ≥ 1.5×460777; 52w%=74.4% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.16); MVO weight=100.0% of capped cash (25% of available),129146.64638710022,176.94950279992116,0.0,52.32558166361249,0.4136554469872097,-0.4593029658185479,-0.4905656857177916,0.031262719899243674,0.7938366610111006,12.449189186096191,16.823230554977314,16.727096557617188,-0.1557101584935244,1.0,129152.37290401068
JPPOWER.NS,BUY,2016-10-07,4.650000095367432,20821,MACD cross ↑ (hist -0.013→0.019); RSI 18.2→56.5 (<70); MR z -1.39→0.26; Vol 9447175 ≥ 1.5×2831920; 52w%=60.7% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.90); MVO weight=100.0% of capped cash (25% of available),96817.6519856453,138.56186087366717,0.0,56.521742736008456,0.259795146086161,-0.20393925347940822,-0.2232619612372711,0.019322707757862878,0.22818659008537934,4.550000190734863,6.949999809265137,7.5,-0.9004860036778609,1.0,96821.47393153564
JPPOWER.NS,SELL,2016-10-14,4.449999809265137,20821,mr_reversal,92653.44602870941,143.31924083085931,-4446.087058640409,46.42857507783515,-0.09865213528677141,-0.1344957792918846,-0.1853899490282805,0.05089416973639588,0.23155099890397196,4.400000095367432,6.349999904632568,7.5,,,
ZENSARTECH.NS,BUY,2016-10-18,175.18222045898438,546,MACD cross ↑ (hist -0.006→0.151); RSI 30.0→43.9 (<70); MR z -1.63→-0.05; Vol 233985 ≥ 1.5×91971; 52w%=91.3% (>= 50%); VOLAR rank 1/1 (VOLAR=0.48); MVO weight=100.0% of capped cash (25% of available),95649.49237060547,137.17478113781112,0.0,43.88450602252086,-0.046975430781172355,-1.7730317208798283,-1.924302892855,0.1512711719751716,5.120970593196138,176.82151794433594,199.16637034453905,193.58236694335938,0.47917305452362735,1.0,95709.95216687555
ZENSARTECH.NS,SELL,2016-10-28,161.4705805518905,546,trail_atr_stop,88162.93698133221,138.66075980205594,-7762.390930213126,24.13400719278603,-2.430410558413249,-2.6733925601863575,-2.133817071896918,-0.5395754882894397,4.951782140000874,167.41542053222656,195.48455822361376,193.58236694335938,,,
ABBOTINDIA.NS,BUY,2016-11-01,4413.01123046875,31,MACD cross ↑ (hist -9.584→7.826); RSI 29.2→64.6 (<70); MR z -1.32→3.39; Vol 12265 ≥ 1.5×2985; 52w%=83.8% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.78); MVO weight=100.0% of capped cash (25% of available),136803.34814453125,186.04111640690527,0.0,64.57789090694251,3.3911670549560826,22.951703982478648,15.126000289329562,7.8257036931490855,93.06572991773481,4476.1884765625,4364.610652842184,5343.19775390625,-0.7835169305573103,1.0,137175.2819868669
USHAMART.NS,SELL,2016-11-01,16.823230554977314,10334,target_resistance,173851.26455513557,227.55434495708496,44300.11432027834,60.0000113375814,1.608853042103161,0.45399671258103425,0.3632459154246568,0.09075079715637746,0.9369441644232016,15.813838005065918,16.246433584832307,16.486764907836914,,,
ABBOTINDIA.NS,SELL,2016-11-02,4280.59700231453,31,trail_atr_stop,132698.50707175044,184.86222742727634,-4475.744416615,63.258412443645355,2.143606031277848,32.823225215771345,18.66544527461792,14.157779941153425,95.8176198657169,4413.01123046875,4495.351841184441,5343.19775390625,,,
ZENSARTECH.NS,BUY,2016-11-03,176.3744354248047,771,MACD cross ↑ (hist -1.081→0.258); RSI 24.4→58.8 (<70); MR z -2.23→2.07; Vol 2145030 ≥ 1.5×219011; 52w%=94.8% (>= 50%); VOLAR rank 1/1 (VOLAR=0.13); MVO weight=100.0% of capped cash (25% of available),135984.6897125244,185.0690364727898,0.0,58.78513164076008,2.069733131057701,-2.3298181741609767,-2.587678413154165,0.25786023899318833,6.527149884309101,183.60650634765625,195.48455822361376,193.58236694335938,0.13249839751572484,1.0,136056.34588271315
ZENSARTECH.NS,SELL,2016-11-07,168.30961969910595,771,mr_reversal,129766.71678801069,181.820770596183,-6584.862731582699,43.227129773753084,-1.3552404995849379,-2.177085364350347,-2.3764485233759487,0.19936315902560153,7.2299230574541244,165.75868225097656,195.48455822361376,193.58236694335938,,,
SUNTV.NS,BUY,2016-12-06,373.235107421875,100,MACD cross ↑ (hist -1.228→1.283); RSI 28.2→51.0 (<70); MR z -1.37→0.54; Vol 11644194 ≥ 1.5×1824661; 52w%=87.5% (>= 50%); VOLAR rank 2/2 (VOLAR=0.58); MVO weight=27.9% of capped cash (25% of available),37323.5107421875,67.91816059633788,0.0,50.99898889455257,0.5388299409872518,-10.747261870247542,-12.030737987291644,1.2834761170441027,17.521973128845985,387.7992248535156,446.3311455655388,443.1033935546875,0.5802462798077396,0.27893413431601444,37491.57331058888
TRENT.NS,BUY,2016-12-06,194.96890258789062,497,MACD cross ↑ (hist -0.279→1.183); RSI 18.5→59.1 (<70); MR z -1.36→1.51; Vol 1804413 ≥ 1.5×187828; 52w%=82.6% (>= 50%); VOLAR rank 1/2 (VOLAR=0.80); MVO weight=72.1% of capped cash (25% of available),96899.54458618164,138.65910063889964,0.0,59.148432799667304,1.5100530574367457,-4.7556067714322126,-5.9384567377393855,1.182849966307173,8.626879073699564,196.0992889404297,225.9810776978881,237.3341522216797,0.7970665064321414,0.7210658656839856,96918.5568892286
SUNTV.NS,SELL,2016-12-07,377.5649405385597,100,mr_reversal,37756.49405385597,86.36881347043452,278.69633760169864,45.934196616840296,-0.003945664216695627,-9.567300754572614,-11.53805054074784,1.970749786175226,18.145745312221024,373.235107421875,446.3311455655388,443.1033935546875,,,
TRENT.NS,SELL,2016-12-23,189.21859089221016,497,mr_reversal,94041.63967342845,144.75936124705274,-3141.3233746391443,65.80038114540488,-0.019555167619948265,0.7589383644778991,0.509784457216528,0.2491539072613711,6.812332912802299,189.80836486816406,218.2157669600907,237.3341522216797,,,
GRASIM.NS,BUY,2016-12-30,632.5269165039062,211,MACD cross ↑ (hist -1.113→0.591); RSI 17.1→37.8 (<70); MR z -1.32→-0.04; Vol 1755798 ≥ 1.5×801125; 52w%=80.3% (>= 50%); VOLAR rank 1/1 (VOLAR=0.46); MVO weight=100.0% of capped cash (25% of available),133463.17938232422,182.07497997764807,0.0,37.801881690350974,-0.03870909493198602,-10.283900317015082,-10.87512176582075,0.5912214488056691,16.561016948683147,618.4137573242188,729.4862595958878,770.314453125,0.46367359708105865,1.0,133694.4734405581
GRASIM.NS,SELL,2017-01-18,622.4461401317053,211,mr_reversal,131336.1355677898,183.44889505483854,-2492.5676895668857,62.869970598858764,-0.019248767061242924,-0.1650862671098139,-0.7090117897355136,0.5439255226256997,14.391366798461428,619.8433837890625,681.0983338319477,770.314453125,,,
INDUSTOWER.NS,BUY,2017-03-06,220.42800903320312,603,MACD cross ↑ (hist -0.849→0.226); RSI 29.0→44.7 (<70); MR z -1.21→0.23; Vol 12442632 ≥ 1.5×4974456; 52w%=77.6% (>= 50%); VOLAR rank 1/1 (VOLAR=-1.07); MVO weight=100.0% of capped cash (25% of available),132918.08944702148,181.42773691793005,0.0,44.65848869106024,0.2296361887570887,-7.039715234236894,-7.265277366140686,0.22556213190379193,7.916535089632891,218.86415100097656,256.6446662819894,282.0955810546875,-1.0707638145432434,1.0,133071.33151816635
SWANCORP.NS,BUY,2017-03-17,159.43670654296875,625,MACD cross ↑ (hist -0.682→0.145); RSI 29.2→48.0 (<70); MR z -1.82→0.99; Vol 1353760 ≥ 1.5×551270; 52w%=78.7% (>= 50%); VOLAR rank 1/1 (VOLAR=1.39); MVO weight=100.0% of capped cash (25% of available),99647.94158935547,141.92256373085021,0.0,47.966554649095976,0.9851977061018693,-3.626632710484131,-3.771782104537188,0.14514939405305727,8.308323117761061,157.5457763671875,202.03279692283417,200.2413787841797,1.3948866281885697,1.0,99796.4522221815
PFIZER.NS,BUY,2017-03-20,1514.0799560546875,49,MACD cross ↑ (hist -0.867→3.255); RSI 16.9→58.3 (<70); MR z -1.26→2.74; Vol 53943 ≥ 1.5×12067; 52w%=88.3% (>= 50%); VOLAR rank 1/1 (VOLAR=-1.57); MVO weight=100.0% of capped cash (25% of available),74189.91784667969,111.69355359065455,0.0,58.30896304460064,2.742423413286233,-4.824957777646205,-8.08037153027082,3.255413752624616,26.795414438207487,1535.87939453125,1567.960494026177,1738.775146484375,-1.5743221270898466,1.0,74848.98618390992
PFIZER.NS,SELL,2017-03-24,1469.6590229041562,49,trail_atr_stop,72013.29212230365,121.90702132743054,-2410.2262992941164,48.21805906109918,-0.11095478924181373,-0.4003266950367106,-3.842885087579399,3.4425583925426886,29.67484461115252,1494.327880859375,1552.7734795467463,1738.775146484375,,,
SWANCORP.NS,SELL,2017-03-24,153.46532258968506,625,mr_reversal,95915.82661855317,146.70365402904676,-4020.741188562204,51.126128303763196,-0.40132846910466424,-1.3835279575776838,-2.326774218365395,0.9432462607877112,7.8699482815316335,152.47006225585938,202.03279692283417,200.2413787841797,,,
ACE.NS,BUY,2017-03-29,58.17864227294922,1687,MACD cross ↑ (hist -0.317→0.091); RSI 29.7→62.6 (<70); MR z -2.06→3.43; Vol 4620213 ≥ 1.5×429602; 52w%=100.0% (>= 50%); VOLAR rank 1/1 (VOLAR=0.80); MVO weight=100.0% of capped cash (25% of available),98147.36951446533,140.14077544569324,0.0,62.58993051726983,3.4315661805134865,0.43681683191903886,0.34564849758475924,0.09116833433427962,2.417241071488419,56.63748550415039,56.830126574562556,56.63748550415039,0.8033537892077744,1.0,98188.71035021743
INDUSTOWER.NS,SELL,2017-04-07,256.6446662819894,603,target_resistance,154756.7337680396,207.74556415136686,21449.47101994881,89.46039957482238,2.0734234648552845,6.553928376053506,3.2813749386129754,3.2725534374405303,7.243361697365909,249.98707580566406,254.3700771927895,282.0955810546875,,,
SWANCORP.NS,BUY,2017-04-19,144.20960998535156,778,MACD cross ↑ (hist -0.273→0.274); RSI 6.6→45.0 (<70); MR z -1.37→-0.03; Vol 1439538 ≥ 1.5×415185; 52w%=72.2% (>= 50%); VOLAR rank 1/1 (VOLAR=1.31); MVO weight=100.0% of capped cash (25% of available),112195.07656860352,156.8211070880192,0.0,44.979083926666405,-0.03208471384921071,-3.8804928393727494,-4.154589152601201,0.2740963132284513,6.392847078186029,144.5579376220703,177.00263124407357,200.2413787841797,1.3051734758461966,1.0,112254.07982871172
ACE.NS,SELL,2017-04-27,60.683016773239075,1687,mr_reversal,102372.24929645432,153.4015856536375,3931.337420889656,45.03465436820282,-0.5160976104524357,2.072958476382368,2.5611317189900777,-0.48817324260770967,2.909311312619216,60.58670425415039,67.32924535092828,65.98074340820312,,,
ONGC.NS,BUY,2017-05-02,123.55775451660156,888,MACD cross ↑ (hist -0.127→0.198); RSI 23.8→50.3 (<70); MR z -1.52→0.98; Vol 10789077 ≥ 1.5×6316000; 52w%=90.7% (>= 50%); VOLAR rank 1/1 (VOLAR=0.63); MVO weight=100.0% of capped cash (25% of available),109719.28601074219,153.88133852487135,0.0,50.334075959548926,0.9790195264022157,-1.436820990115578,-1.6348959798816536,0.19807498976607563,2.0454594954836227,119.80094909667969,127.47515409348209,132.06568908691406,0.6260901423046269,1.0,109720.81733748902
ONGC.NS,SELL,2017-05-05,117.966492552547,888,trail_atr_stop,104754.24538666173,155.87268268959522,-5274.794645294923,53.76710433808978,1.103082910822375,-0.185673221000755,-1.0452101064520884,0.8595368854513334,2.288829239610002,121.31009674072266,127.47515409348209,132.06568908691406,,,
SWANCORP.NS,SELL,2017-05-08,147.79244800889208,778,mr_reversal,114982.52455091804,166.4835608642697,2464.143314362234,57.83386438485404,-0.05559709812095219,1.298879120175826,0.9732399087479301,0.325639211427896,7.058002319252562,147.84225463867188,166.00527233603728,200.2413787841797,,,
AUROPHARMA.NS,BUY,2017-05-11,593.37158203125,231,MACD cross ↑ (hist -2.021→0.166); RSI 20.6→41.2 (<70); MR z -1.18→-0.17; Vol 4083441 ≥ 1.5×2201498; 52w%=71.3% (>= 50%); VOLAR rank 1/1 (VOLAR=-1.56); MVO weight=100.0% of capped cash (25% of available),137068.83544921875,186.35635762541503,0.0,41.171595816511314,-0.16843927963543537,-16.620359699516257,-16.786332261739076,0.16597256222281942,17.315157729932356,588.994140625,675.9707157901038,826.4765625,-1.5586144369783346,1.0,137106.12892367874
HINDCOPPER.NS,BUY,2017-05-16,63.16020202636719,1627,MACD cross ↑ (hist -0.171→0.048); RSI 21.3→51.4 (<70); MR z -1.77→1.54; Vol 1332279 ≥ 1.5×512840; 52w%=94.0% (>= 50%); VOLAR rank 1/1 (VOLAR=0.20); MVO weight=100.0% of capped cash (25% of available),102761.64869689941,145.61979823259057,0.0,51.42853479007976,1.541374337622495,-0.545254898289528,-0.5935490959977701,0.04829419770824206,1.6304214243093254,63.540977478027344,68.49098102134201,67.58665466308594,0.20328151397218405,1.0,102792.33097196769
AUROPHARMA.NS,SELL,2017-05-22,552.0724348312976,231,trail_atr_stop,127528.73244602975,179.49907221190594,-9905.958433026315,45.0963156992612,-0.9891469720902296,-10.791730350061016,-12.223306301983445,1.4315759519224294,15.46020382833541,566.48876953125,675.9707157901038,826.4765625,,,
HINDCOPPER.NS,SELL,2017-05-23,60.71427207645359,1627,trail_atr_stop,98782.12066839,149.67716467411176,-4274.824991416126,51.020383461622764,0.29402098554869427,0.1745106270726211,-0.17797230196623934,0.35248292903886047,2.0242745679728817,62.77943801879883,68.4909787389219,67.58665466308594,,,
MMTC.NS,BUY,2017-06-09,40.06620788574219,3333,MACD cross ↑ (hist -0.233→0.126); RSI 24.7→49.6 (<70); MR z -1.06→0.82; Vol 15260725 ≥ 1.5×1704279; 52w%=88.0% (>= 50%); VOLAR rank 1/1 (VOLAR=0.88); MVO weight=100.0% of capped cash (25% of available),133540.6708831787,182.16699385071172,0.0,49.553587246744726,0.8238734499841964,-1.1331481504371084,-1.2589658656116522,0.12581771517454388,1.733822496933442,40.84482955932617,46.06803467543023,46.42490005493164,0.8838156143028035,1.0,133560.93306756814
CCL.NS,BUY,2017-06-20,261.8773193359375,382,MACD cross ↑ (hist -0.304→1.046); RSI 24.6→49.2 (<70); MR z -1.18→0.72; Vol 158731 ≥ 1.5×102523; 52w%=80.9% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.16); MVO weight=100.0% of capped cash (25% of available),100037.13598632812,142.38469549298193,0.0,49.165263160854416,0.724248362807213,-10.434528231221464,-11.480810092188896,1.046281860967433,10.024847756279712,266.49786376953125,321.62763220823405,329.5550537109375,-0.16411172512945393,1.0,100130.22359831078
TATAPOWER.NS,BUY,2017-06-21,72.06820678710938,1041,MACD cross ↑ (hist -0.105→0.178); RSI 28.1→54.4 (<70); MR z -1.10→1.50; Vol 10963089 ≥ 1.5×3723747; 52w%=90.9% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.45); MVO weight=100.0% of capped cash (25% of available),75023.00326538086,112.68276421533284,0.0,54.36508100044096,1.5030063661015438,-0.9109455312934784,-1.0889585558342187,0.1780130245407403,1.6569567163577894,72.37676239013672,79.47340065438733,79.64969635009766,-0.4467849670363636,1.0,75085.3434278555
CCL.NS,SELL,2017-06-22,258.20804326107555,382,mr_reversal,98635.47252573086,149.52503101102835,-1693.5731871012772,46.68879379719071,-0.1928050650427248,-8.773266436198696,-10.609799597545964,1.8365331613472673,9.749555466835815,258.7063903808594,321.62763220823405,329.5550537109375,,,
JWL.NS,BUY,2017-06-22,11.417177200317383,7087,MACD cross ↑ (hist -0.038→0.029); RSI 19.4→52.9 (<70); MR z -2.05→0.49; Vol 160094 ≥ 1.5×43657; 52w%=71.1% (>= 50%); VOLAR rank 1/1 (VOLAR=-0.64); MVO weight=100.0% of capped cash (25% of available),80913.53481864929,119.67721672487308,0.0,52.94118755010156,0.4924128306175701,-0.41180715753183783,-0.44040388996770546,0.028596732435867633,0.5377267475312182,11.963216781616211,16.530089309792327,16.827930450439453,-0.6437376821378645,1.0,80922.90879413641
MMTC.NS,SELL,2017-06-27,36.412940173466474,3333,trail_atr_stop,121364.32959816376,173.10408371111262,-12531.612362576776,50.136993450408376,-0.891009164061192,-0.37853753294561443,-0.3757647507080811,-0.0027727822375333555,1.5468058534794054,36.854427337646484,46.06803467543023,46.42490005493164,,,
