ticker,pattern,dir,entry_idx,entry_ts,entry_px,neckline,fwd_ret,y,win_len,win_range,ann_vol,slope_close,slope_ema20,rsi_end,vol_rel,ml_proba
HDFCBANK.NS,DoubleTop,short,51,2023-01-17,774.1508178710938,750.6217114811543,0.011591739846623463,0,9,0.05496783979025522,0.15764726712211996,-1.4886016845703125,-1.0672364365266418,44.298456229005694,1.25308195095418,0.09
ICICIBANK.NS,HeadShoulders,short,51,2023-01-17,844.24853515625,844.1508894065762,-0.019880975997399686,0,19,0.08013108110624248,0.184287081896844,-1.4637586805555556,-1.802375815397694,40.42842922725316,0.7498869831023419,0.055
HDFCBANK.NS,HeadShoulders,short,51,2023-01-17,774.1508178710938,757.8392421739425,0.011591739846623463,0,16,0.05496783979025522,0.14380014626444232,-1.4162353515625,-0.4108201299825168,44.298456229005694,1.4445990419601287,0.0725
RELIANCE.NS,HeadShoulders,short,53,2023-01-19,1128.4825439453125,1125.492357667627,-0.057866982731083434,1,13,0.07375373662232194,0.2107073592460025,-3.84979248046875,-2.0800662285554004,40.57792758185211,1.176208767745347,0.7325
ICICIBANK.NS,DoubleTop,short,56,2023-01-24,849.7131958007812,837.3688111454281,-0.013379327712899451,0,6,0.029367196863506348,0.05882429869997406,1.25882568359375,-1.216440312575287,44.7692074601397,1.5836437963954322,0.15
HDFCBANK.NS,DoubleBottom,long,60,2023-01-31,771.5524291992188,819.139954334254,0.043779286874615096,1,13,0.09128198905664071,0.221968444529726,0.9322662353515625,0.7242805117503129,47.95802591648207,1.1082646997493353,0.705
TCS.NS,DoubleTop,short,60,2023-01-31,3145.0478515625,3142.14495902886,0.04209983825638583,0,8,0.030650397372137265,0.123527337463692,5.839041573660714,9.986512875802939,66.62152640565924,1.2400000380796798,0.14
TCS.NS,DoubleBottom,long,61,2023-02-01,3191.539794921875,3238.4529506239523,0.03294843766865019,1,6,0.03206515245489799,0.1844277177686968,-10.524951171875,8.473464047657671,54.99747204024172,1.7110567191452406,0.84
ICICIBANK.NS,HeadShoulders,short,62,2023-02-02,837.1736450195312,807.0689654495735,0.013463152072216808,0,12,0.10967334301727621,0.26894320771192615,-1.5347345525568181,-2.1001693249340034,42.541246168878196,2.0213952145544827,0.105
ICICIBANK.NS,DoubleTop,short,62,2023-02-02,837.1736450195312,776.7691197537189,0.013463152072216808,0,7,0.10967334301727621,0.3703797507419454,-3.862701416015625,-2.836610168566267,42.541246168878196,1.4778479604005326,0.1075
HDFCBANK.NS,HeadShoulders,short,65,2023-02-07,795.9476928710938,760.124792117598,-0.004654849964423214,0,15,0.07917586227088658,0.2649687967026199,2.2838265555245534,0.8033179961682322,55.32654691511217,0.6382965881603326,0.035
HDFCBANK.NS,DoubleTop,short,65,2023-02-07,795.9476928710938,761.2074457179801,-0.004654849964423214,0,9,0.07610607192843624,0.3168616679036646,-2.631378173828125,0.003502671832492865,55.32654691511217,0.5831487480743609,0.05
RELIANCE.NS,DoubleBottom,long,66,2023-02-08,1073.6572265625,1089.9541811505658,0.011458603360847716,0,7,0.04127790546104317,0.048687365109092225,-4.097086588541667,-4.656011638779963,25.972887101947762,0.8017435561500885,0.195
RELIANCE.NS,DoubleTop,short,68,2023-02-10,1066.6728515625,1046.7466710224398,0.02013553388209724,0,8,0.04127790546104317,0.1493011665744722,0.14346749441964285,-3.8644959575174522,38.52932616740903,0.7282394486979477,0.16
ICICIBANK.NS,DoubleTop,short,68,2023-02-10,833.221435546875,803.2632152779729,-0.016571878548144892,0,7,0.06323268693336806,0.13160292907967464,2.0899251302083335,-0.21859299041712651,48.8425416941106,0.4275515886635926,0.1725
HDFCBANK.NS,DoubleBottom,long,72,2023-02-16,800.783447265625,807.3994872360046,-0.04794956355302683,0,7,0.02780839122718156,0.06907565364692536,1.2911376953125,1.084485982732133,58.81447158615681,1.1996890645527867,0.075
TCS.NS,DoubleTop,short,73,2023-02-17,3278.4365234375,3240.044541293242,-0.0454136418756678,1,6,0.03319220992005455,0.16110004514877735,3.221240234375,7.957541998656234,66.85401154985715,1.1348462535567683,0.6975
HDFCBANK.NS,DoubleTop,short,73,2023-02-17,796.7657470703125,785.5544809008483,-0.02415611515365541,1,9,0.03019725516340434,0.06533704226449859,0.7518234252929688,1.0612800376375304,56.83265423336086,0.8440121737349902,0.745
INFY.NS,DoubleTop,short,73,2023-02-17,1452.54638671875,1436.2214796095184,-0.06598057358188661,1,6,0.03432312950291182,0.24458830865581302,-2.7880615234375,2.7817041076090847,58.54123393849973,0.9034519225383225,0.8
INFY.NS,HeadShoulders,short,73,2023-02-17,1452.54638671875,1409.3496308139192,-0.06598057358188661,1,17,0.07453234675516394,0.22376374455821385,2.8602981567382812,2.77325363905652,58.54123393849973,0.747925520701272,0.7625
ICICIBANK.NS,DoubleTop,short,73,2023-02-17,841.8088989257812,828.830175511351,0.006839374466591508,0,6,0.03349625990407609,0.15830865957705748,1.6882080078125,0.25855026879703474,53.3050301456991,1.0620289664130569,0.065
INFY.NS,DoubleBottom,long,74,2023-02-20,1460.4793701171875,1485.5170954490195,-0.053376781672929356,0,9,0.04157286190833437,0.2449635276159407,2.45330810546875,3.1249711597352814,54.16362525193719,0.5889542727707018,0.1825
TCS.NS,HeadShoulders,short,78,2023-02-24,3184.14208984375,3209.541757073887,-0.03484821556041805,1,11,0.0530191068567801,0.15744273458716804,-11.896728515625,3.6000227105846534,47.542560461054194,1.077525399084299,0.79
RELIANCE.NS,HeadShoulders,short,79,2023-02-27,1080.91552734375,1067.0381299911182,-0.03881156788475481,1,12,0.06494337143594907,0.22077703698431522,1.1474609375,0.10046647020935366,46.63665258081133,0.6916712745037169,0.8125
ICICIBANK.NS,HeadShoulders,short,80,2023-02-28,834.1973266601562,821.1210114639428,-0.033865547651071824,1,13,0.053086316860557356,0.17494718735145576,-0.3578135172526042,-0.4061701986674014,49.58041585588845,1.3436470788674382,0.71
ICICIBANK.NS,DoubleTop,short,80,2023-02-28,834.1973266601562,813.4118474165347,-0.033865547651071824,1,8,0.053086316860557356,0.19315415929758376,-1.8192574637276786,-0.8809705325705701,49.58041585588845,1.2860440559338686,0.765
ICICIBANK.NS,DoubleBottom,long,80,2023-02-28,834.1973266601562,856.5928864866202,-0.033865547651071824,0,15,0.053086316860557356,0.1644582062058096,0.25440761021205355,-0.34304587980006673,49.58041585588845,1.3782974604065836,0.155
HDFCBANK.NS,HeadShoulders,short,82,2023-03-02,762.38623046875,772.2501817383841,-0.007447320200824022,0,18,0.06631591077169079,0.106911647477173,-1.5199225930606617,-0.11993208807334266,40.44749554348982,1.166479670678277,0.0775
ICICIBANK.NS,DoubleTop,short,85,2023-03-08,851.0305786132812,813.4118474165347,-0.013645206276713128,0,6,0.051946529308506656,0.13018650447430097,2.2151611328125,0.49121675861740643,55.59312193360105,0.9920606145814719,0.0625
RELIANCE.NS,DoubleTop,short,85,2023-03-08,1103.51220703125,1056.1734344203933,-0.05822506972366728,1,7,0.04795449051078547,0.25386313088888013,1.9020792643229167,-1.0736601836808102,53.027817427376874,0.8061231265314119,0.705
TCS.NS,DoubleTop,short,85,2023-03-08,3174.73193359375,3089.9880888955427,-0.07656911854793351,1,8,0.04621374765184585,0.2422184842805108,-5.611642020089286,-6.75328769886294,46.852232975486864,0.8045076918159995,0.765
HDFCBANK.NS,DoubleTop,short,87,2023-03-10,764.4071655273438,761.2073929564784,-0.01762505362683484,0,6,0.04042350955523984,0.1657876827470376,3.1420166015625,-0.21110119994793877,52.04041155256648,1.0864332223226751,0.0875
ICICIBANK.NS,HeadShoulders,short,91,2023-03-16,803.9951171875,805.9467225947938,0.0647528486282493,0,12,0.07161614265710914,0.16790544038066535,-2.7057328657670454,-0.4667782969263292,36.26997700358928,0.8962187351735715,0.13
RELIANCE.NS,HeadShoulders,short,96,2023-03-23,1026.1131591796875,1025.6680138393374,0.03939402699454991,0,18,0.11220186616458606,0.24111899310611043,-2.8759262982536766,-2.3679551111299055,43.175199815699415,0.6814879756909201,0.1525
HDFCBANK.NS,HeadShoulders,short,97,2023-03-24,750.9344482421875,749.1902340139236,0.07961434768367212,0,16,0.07434481000611583,0.18953997424546382,-1.11951904296875,-1.2126386458390925,41.08422577581921,1.177547002713268,0.0875
TCS.NS,DoubleTop,short,98,2023-03-27,2923.686279296875,2898.1695916980593,0.02131424378554103,0,6,0.04082319199599659,0.1301073448813009,-11.01201171875,-14.200570753634565,29.60817813446262,0.5437770377421575,0.18
HDFCBANK.NS,DoubleBottom,long,98,2023-03-27,754.2064208984375,765.225129615806,0.07974731239618164,1,7,0.03805355281284717,0.14582564157953778,0.7017008463541666,-1.10062126336616,40.5059826715288,1.2359650547555536,0.695
INFY.NS,DoubleBottom,long,101,2023-03-31,1309.612060546875,1302.0456322126888,-0.13708474245134988,0,8,0.04041605433564302,0.11418007500614323,-2.6334402901785716,-5.9340973972533835,31.935142611253028,1.1771683812541756,0.1225
RELIANCE.NS,DoubleBottom,long,101,2023-03-31,1064.116455078125,1046.0391051865406,0.008987360910710061,0,8,0.05112381863317751,0.2741976412633865,2.1814139229910716,-2.2847138544451093,40.95538742283021,1.194808124241443,0.13
TCS.NS,DoubleBottom,long,101,2023-03-31,3001.968017578125,2968.351473778491,-0.03627690200951345,0,8,0.024215933491770366,0.10603729450641573,-0.588623046875,-11.920334063345242,34.1041146060262,1.1140956672695481,0.16
ICICIBANK.NS,DoubleBottom,long,106,2023-04-11,860.5938720703125,868.5957040705766,0.03747582441664769,1,8,0.05455846322437665,0.22188448459239735,2.753269740513393,1.6525406619236134,55.10006479084851,1.1969172247052247,0.6875
TCS.NS,DoubleBottom,long,110,2023-04-18,2931.598388671875,3064.7530167962987,0.01569901032051844,0,10,0.06602075929591528,0.22694230499204815,0.062418619791666664,-0.18183020234947536,39.69358411698015,2.0655005988773905,0.13
INFY.NS,HeadShoulders,short,111,2023-04-19,1130.084228515625,1169.268684732985,0.0335579763762942,0,14,0.21066392458234473,0.4790523938494811,-8.557513897235577,-3.6618435497845123,25.140357914989607,1.1584917802559016,0.165
ICICIBANK.NS,DoubleBottom,long,114,2023-04-24,882.8917846679688,895.1385344204618,0.03277153137311576,1,9,0.061198471170721115,0.13963873993987955,2.0980606079101562,2.178855784713761,56.5251234848927,1.043323381895845,0.73
HDFCBANK.NS,DoubleTop,short,115,2023-04-25,800.7352905273438,795.5146547856368,-0.007240964363274813,0,6,0.040343524588384666,0.07107686663961753,2.0690185546875,1.6420721498268223,65.80825929114485,1.219612695128243,0.0725
HDFCBANK.NS,HeadShoulders,short,115,2023-04-25,800.7352905273438,771.8532058284279,-0.007240964363274813,0,19,0.1061449317248383,0.13914302358515526,3.3414408365885415,1.5885894329642396,65.80825929114485,1.0501605298563086,0.1175
RELIANCE.NS,HeadShoulders,short,115,2023-04-25,1084.65869140625,1060.0193567166098,0.05073566848730587,0,11,0.04607132331820088,0.09277679499817477,0.755517578125,1.5398920899064934,56.27468227000512,1.011390323352181,0.13
RELIANCE.NS,DoubleTop,short,115,2023-04-25,1084.65869140625,1061.8111761257844,0.05073566848730587,0,6,0.042540806889956914,0.1051236580406348,-0.8627685546875,1.1957623568857343,56.27468227000512,1.1380915097403477,0.095
INFY.NS,DoubleBottom,long,116,2023-04-26,1125.81982421875,1164.7057800036057,0.023257574016157495,1,7,0.07141640966948105,0.1438735922066504,-5.105326334635417,-12.055459463636112,23.226223595702535,0.43586933330236094,0.8025
HDFCBANK.NS,DoubleBottom,long,117,2023-04-27,808.843017578125,827.6085198214015,-0.007852425324198066,0,11,0.04172974170654885,0.14536636983114723,0.408990478515625,1.8602168425385457,58.8789608975828,0.8419031949707988,0.0975
INFY.NS,DoubleTop,short,120,2023-05-03,1163.9722900390625,1114.3098204064606,-0.017531455090741617,0,10,0.053292041944092025,0.1908561922390719,1.8444417317708333,-9.09515013667725,38.95758285889634,0.9998354047703183,0.1275
TCS.NS,HeadShoulders,short,120,2023-05-03,2977.62158203125,2890.795342252719,0.009057062865919263,0,23,0.06602075929591528,0.16799608519530781,4.209483753551137,-2.2236201437181906,53.14074893442533,0.9809049628961728,0.065
TCS.NS,DoubleTop,short,120,2023-05-03,2977.62158203125,2874.946843268329,0.009057062865919263,0,14,0.06602075929591528,0.16426571916393587,0.4033203125,-2.0712727944938147,53.14074893442533,0.8537741000799882,0.0625
ICICIBANK.NS,DoubleTop,short,120,2023-05-03,900.5545043945312,861.0817529732831,0.017879337986544612,0,11,0.04918399411269838,0.14027857720312123,2.02974853515625,2.3305515313013303,69.57374062953889,0.655366063166832,0.1775
HDFCBANK.NS,DoubleBottom,long,123,2023-05-08,791.2562866210938,834.5614130090665,0.009376622529117877,0,7,0.0692620630146888,0.44107115782225703,-3.7009785970052085,1.1364646224773007,43.50050043242119,1.5452378998236564,0.09
ICICIBANK.NS,DoubleTop,short,125,2023-05-10,913.435546875,889.5275171530784,0.004914361666869797,0,6,0.03669573955687757,0.0980226034768813,2.4005859375,2.636854967072645,71.46671533106596,1.1139152949977809,0.07
ICICIBANK.NS,DoubleBottom,long,126,2023-05-11,916.509521484375,922.1693872512037,0.0006920575606489359,0,6,0.03669573955687757,0.09711588770185475,2.57620849609375,2.631079112693692,72.06702881088012,1.2512858242358573,0.04
INFY.NS,DoubleTop,short,126,2023-05-11,1152.003662109375,1150.307081299838,0.03841260778869696,0,7,0.020330731832069297,0.10995647308988132,-2.1704915364583335,-2.4621349309120055,38.26191007191723,1.1107667850027894,0.0975
INFY.NS,HeadShoulders,short,126,2023-05-11,1152.003662109375,1132.3084508531492,0.03841260778869696,0,16,0.053292041944092025,0.16100700039509785,0.23846842447916666,-6.4419440543711515,38.26191007191723,0.8611997048889395,0.0525
TCS.NS,DoubleTop,short,127,2023-05-12,3066.016845703125,2971.3009599060388,0.016675445647755426,0,8,0.04303309177108633,0.13158889938974783,8.394112723214286,4.409858743218917,60.24554383748166,0.9992039479533037,0.15
RELIANCE.NS,DoubleBottom,long,128,2023-05-15,1136.334228515625,1145.5781493917782,0.012594144282054175,0,8,0.039970151252273066,0.11121588325267304,4.189993722098214,3.6678530698660063,67.55028177299673,0.8129238741275102,0.165
INFY.NS,DoubleBottom,long,128,2023-05-15,1154.067138671875,1173.0059852361912,0.044542600377951706,1,6,0.03224258148683975,0.10051360910145608,-2.549658203125,-2.4628988641338765,34.58958961142112,1.3338343752597959,0.715
HDFCBANK.NS,HeadShoulders,short,130,2023-05-17,797.4102172851562,788.4174186391137,-0.01684515049596361,0,16,0.0692620630146888,0.28387810305821276,-0.7043904622395833,0.4917572053883987,52.13234699829566,0.8623789991894925,0.0275
ICICIBANK.NS,DoubleTop,short,130,2023-05-17,916.6558227539062,905.8240023974581,0.01043280718852609,0,6,0.02580132158942097,0.026705677565759617,2.3322509765625,2.6160279618235336,75.76359387480672,1.0564554756887434,0.0975
HDFCBANK.NS,DoubleBottom,long,131,2023-05-18,800.5980224609375,813.6412692634764,-0.024923995566668532,0,9,0.04245862385336902,0.09881241002918022,1.8999786376953125,-0.19018779718166456,49.784970497086356,0.831017779116934,0.11
ICICIBANK.NS,DoubleBottom,long,131,2023-05-18,923.633056640625,929.1954587867314,-0.010987785211517971,0,6,0.02580132158942097,0.07645380934876268,0.64405517578125,2.4282210298195195,68.12127410041602,1.0594486505477256,0.075
TCS.NS,DoubleBottom,long,132,2023-05-19,3017.839599609375,3099.1652267931922,0.025676092306241103,1,15,0.04385537954917817,0.12768975303802163,0.7959333147321429,3.0018675473780996,45.421821925288135,0.8132885039532697,0.7725
ICICIBANK.NS,DoubleTop,short,135,2023-05-24,917.9244995117188,913.1916006155064,-0.00047848051185978046,0,6,0.02463134580668794,0.11131156056556309,1.37593994140625,2.0942770282315677,71.57320857246661,0.9215115145390133,0.1575
RELIANCE.NS,DoubleTop,short,135,2023-05-24,1113.9656982421875,1104.1968724046772,0.023727298359440638,0,9,0.03747635772322241,0.09946406206636994,-1.4693603515625,1.3152685582890058,58.147269544481155,0.741267062073591,0.0675
RELIANCE.NS,HeadShoulders,short,135,2023-05-24,1113.9656982421875,1102.8729694965577,0.023727298359440638,0,16,0.039970151252273066,0.11624962298207184,0.41083984375,2.3874923158626644,58.147269544481155,0.7069277129470595,0.175
HDFCBANK.NS,DoubleBottom,long,137,2023-05-26,786.3868408203125,804.953835962047,-0.00321821473526955,0,7,0.035433688267850594,0.09231004478282216,-2.34014892578125,-0.4679137622797119,41.36119454565101,0.9274515381527074,0.19
ICICIBANK.NS,DoubleBottom,long,137,2023-05-26,927.731689453125,935.6847387180298,-0.013306025359547093,0,7,0.027761327005817148,0.12950494067725332,0.081329345703125,1.695747589463167,59.29091288937413,1.0762140059209555,0.125
RELIANCE.NS,DoubleBottom,long,137,2023-05-26,1144.208740234375,1143.318592964205,-0.00979456881941349,0,10,0.03663003077865325,0.0945574391522877,-2.252048068576389,0.8643679864559444,54.10038503633023,1.3839479042450349,0.0975
TCS.NS,DoubleTop,short,139,2023-05-30,3105.25146484375,2991.7614026261303,-0.02186230011376582,1,13,0.05539894322065037,0.15192198463182055,2.9808146158854165,3.2551498771801257,61.604330306916296,0.9038829515960608,0.75
HDFCBANK.NS,DoubleTop,short,140,2023-05-31,783.9777221679688,777.407423655138,-0.005649260071729246,0,11,0.04660856650683578,0.10715492235107191,-0.513458251953125,-0.3955942434733856,50.6096635016202,1.1904793579289563,0.0875
TCS.NS,DoubleBottom,long,141,2023-06-01,3112.555419921875,3157.5018226999487,-0.02520466856019679,0,10,0.05539894322065037,0.15055394251557808,9.327446831597221,4.522986699074055,55.1528807329856,3.213814848355749,0.24
ICICIBANK.NS,DoubleTop,short,142,2023-06-02,915.48486328125,910.2641128857094,-0.004210395362344813,0,8,0.02792664840068474,0.14002294962532733,-2.4117257254464284,0.8455564739673329,52.11826575210758,1.199383871773612,0.0725
ICICIBANK.NS,DoubleBottom,long,142,2023-06-02,915.48486328125,934.4649937720943,-0.004210395362344813,0,6,0.02658665824983862,0.14438069881971957,-0.731884765625,0.923322706812246,52.11826575210758,1.1832859621314096,0.06
ICICIBANK.NS,HeadShoulders,short,142,2023-06-02,915.48486328125,911.727856750608,-0.004210395362344813,0,13,0.02792664840068474,0.1277287646304604,-0.8335316975911459,1.3658567049107642,52.11826575210758,1.1937114945063776,0.06
RELIANCE.NS,DoubleBottom,long,143,2023-06-05,1130.8563232421875,1158.451475420254,0.030093885184275648,1,7,0.05035079111852721,0.24390008544132233,1.1602579752604167,1.6804010570198595,51.83423728330326,1.0741618717717822,0.77
INFY.NS,DoubleBottom,long,143,2023-06-05,1212.473388671875,1222.2556544688687,-0.008049165866438354,0,7,0.03370171620593537,0.09177507319055982,1.85101318359375,2.6321178385734734,56.89387294338936,1.4263801547861235,0.1175
HDFCBANK.NS,DoubleBottom,long,145,2023-06-07,782.4446411132812,799.4543434930372,0.01735401015306828,0,9,0.031653300075627805,0.12609971584839963,-0.620513916015625,-0.8522675934479196,40.12305054708736,1.0426589041335153,0.1225
INFY.NS,DoubleTop,short,146,2023-06-08,1192.3040771484375,1183.195490212996,-0.0009743681887266307,0,8,0.033012435036277196,0.14933034513289953,-1.0645926339285714,1.7567938149368925,51.9474633575015,0.6737471717421476,0.1125
INFY.NS,HeadShoulders,short,146,2023-06-08,1192.3040771484375,1159.7810414914409,-0.0009743681887266307,0,21,0.07558217765767727,0.1527241734433156,1.972943115234375,0.6359942577585116,51.9474633575015,0.7321910153672011,0.055
RELIANCE.NS,DoubleTop,short,147,2023-06-09,1133.001708984375,1118.8731857024297,0.013215572829969132,0,8,0.035373347242187145,0.151007072068977,-1.3238351004464286,0.7633830315665558,60.385988099527545,0.8808664594497688,0.135
HDFCBANK.NS,DoubleTop,short,147,2023-06-09,783.8560791015625,774.9253973543547,0.020427171922909035,0,8,0.031653300075627805,0.10604063788558069,-1.9502301897321428,-1.0332232336425997,44.077861163074495,1.1422338832269932,0.1125
