rsi_enabled,rsi_buy_below,rsi_sell_above,macd_enabled,macd_fast,macd_slow,macd_signal,adx_enabled,adx_length,adx_min_adx,sma_enabled,sma_length,bb_enabled,bb_length,bb_stddev,combination_mode,total_trades,win_rate,avg_roi_pct,total_net_profit,avg_net_profit,avg_holding,overall_roi_pct,hsl_exits,tsl_exits,time_exits,sl_exits,other_exits
True,35,65,True,12,26,9,False,14,18,True,50,True,20,2.0,any,1101,57.402361489554956,0.35535119536041676,195620.8330459094,177.67559768020837,4.46866485013624,0.35535119536041676,220,24,176,2,679
True,35,65,True,12,26,9,False,14,20,True,50,False,20,2.0,any,1101,57.402361489554956,0.35535119536041676,195620.8330459094,177.67559768020837,4.46866485013624,0.35535119536041676,220,24,176,2,679
True,35,65,True,12,26,9,False,14,20,True,50,True,20,2.0,any,1101,57.402361489554956,0.35535119536041676,195620.8330459094,177.67559768020837,4.46866485013624,0.35535119536041676,220,24,176,2,679
True,35,65,True,12,26,9,False,14,25,True,50,False,20,2.0,any,1101,57.402361489554956,0.35535119536041676,195620.8330459094,177.67559768020837,4.46866485013624,0.35535119536041676,220,24,176,2,679
True,35,65,True,12,26,9,False,14,25,True,50,True,20,2.0,any,1101,57.402361489554956,0.35535119536041676,195620.8330459094,177.67559768020837,4.46866485013624,0.35535119536041676,220,24,176,2,679
True,40,65,True,12,26,9,False,14,18,True,50,False,20,2.0,any,1101,57.402361489554956,0.35535119536041676,195620.8330459094,177.67559768020837,4.46866485013624,0.35535119536041676,220,24,176,2,679
True,40,65,True,12,26,9,False,14,18,True,50,True,20,2.0,any,1101,57.402361489554956,0.35535119536041676,195620.8330459094,177.67559768020837,4.46866485013624,0.35535119536041676,220,24,176,2,679
True,40,65,True,12,26,9,False,14,20,True,50,False,20,2.0,any,1101,57.402361489554956,0.35535119536041676,195620.8330459094,177.67559768020837,4.46866485013624,0.35535119536041676,220,24,176,2,679
True,40,65,True,12,26,9,False,14,20,True,50,True,20,2.0,any,1101,57.402361489554956,0.35535119536041676,195620.8330459094,177.67559768020837,4.46866485013624,0.35535119536041676,220,24,176,2,679
True,40,65,True,12,26,9,False,14,25,True,50,False,20,2.0,any,1101,57.402361489554956,0.35535119536041676,195620.8330459094,177.67559768020837,4.46866485013624,0.35535119536041676,220,24,176,2,679
True,40,65,True,12,26,9,False,14,25,True,50,True,20,2.0,any,1101,57.402361489554956,0.35535119536041676,195620.8330459094,177.67559768020837,4.46866485013624,0.35535119536041676,220,24,176,2,679
False,35,65,True,12,26,9,False,14,18,False,30,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,65,True,12,26,9,False,14,18,False,30,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,65,True,12,26,9,False,14,18,False,50,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,65,True,12,26,9,False,14,18,False,50,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,65,True,12,26,9,False,14,20,False,30,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,65,True,12,26,9,False,14,20,False,30,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,65,True,12,26,9,False,14,20,False,50,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,65,True,12,26,9,False,14,20,False,50,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,65,True,12,26,9,False,14,25,False,30,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,65,True,12,26,9,False,14,25,False,30,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,65,True,12,26,9,False,14,25,False,50,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,65,True,12,26,9,False,14,25,False,50,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,70,True,12,26,9,False,14,18,False,30,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,70,True,12,26,9,False,14,18,False,30,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,70,True,12,26,9,False,14,18,False,50,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,70,True,12,26,9,False,14,18,False,50,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,70,True,12,26,9,False,14,20,False,30,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,70,True,12,26,9,False,14,20,False,30,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,70,True,12,26,9,False,14,20,False,50,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,70,True,12,26,9,False,14,20,False,50,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,70,True,12,26,9,False,14,25,False,30,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,70,True,12,26,9,False,14,25,False,30,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,70,True,12,26,9,False,14,25,False,50,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,70,True,12,26,9,False,14,25,False,50,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,65,True,12,26,9,False,14,18,False,30,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,65,True,12,26,9,False,14,18,False,30,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,65,True,12,26,9,False,14,18,False,50,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,65,True,12,26,9,False,14,18,False,50,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,65,True,12,26,9,False,14,20,False,30,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,65,True,12,26,9,False,14,20,False,30,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,65,True,12,26,9,False,14,20,False,50,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,65,True,12,26,9,False,14,20,False,50,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,65,True,12,26,9,False,14,25,False,30,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,65,True,12,26,9,False,14,25,False,30,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,65,True,12,26,9,False,14,25,False,50,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,65,True,12,26,9,False,14,25,False,50,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,70,True,12,26,9,False,14,18,False,30,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,70,True,12,26,9,False,14,18,False,30,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,70,True,12,26,9,False,14,18,False,50,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,70,True,12,26,9,False,14,18,False,50,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,70,True,12,26,9,False,14,20,False,30,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,70,True,12,26,9,False,14,20,False,30,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,70,True,12,26,9,False,14,20,False,50,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,70,True,12,26,9,False,14,20,False,50,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,70,True,12,26,9,False,14,25,False,30,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,70,True,12,26,9,False,14,25,False,30,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,70,True,12,26,9,False,14,25,False,50,False,20,2.0,any,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,40,70,True,12,26,9,False,14,25,False,50,False,20,2.0,all,910,46.48351648351648,0.4027553505318826,183253.68449200655,201.37767526594126,7.713186813186813,0.40275535053188255,249,53,507,6,95
False,35,65,True,12,26,9,False,14,18,False,30,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,35,65,True,12,26,9,False,14,18,False,50,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,35,65,True,12,26,9,False,14,20,False,30,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,35,65,True,12,26,9,False,14,20,False,50,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,35,65,True,12,26,9,False,14,25,False,30,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,35,65,True,12,26,9,False,14,25,False,50,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,35,70,True,12,26,9,False,14,18,False,30,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,35,70,True,12,26,9,False,14,18,False,50,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,35,70,True,12,26,9,False,14,20,False,30,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,35,70,True,12,26,9,False,14,20,False,50,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,35,70,True,12,26,9,False,14,25,False,30,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,35,70,True,12,26,9,False,14,25,False,50,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,40,65,True,12,26,9,False,14,18,False,30,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,40,65,True,12,26,9,False,14,18,False,50,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,40,65,True,12,26,9,False,14,20,False,30,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,40,65,True,12,26,9,False,14,20,False,50,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,40,65,True,12,26,9,False,14,25,False,30,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,40,65,True,12,26,9,False,14,25,False,50,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,40,70,True,12,26,9,False,14,18,False,30,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,40,70,True,12,26,9,False,14,18,False,50,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,40,70,True,12,26,9,False,14,20,False,30,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,40,70,True,12,26,9,False,14,20,False,50,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,40,70,True,12,26,9,False,14,25,False,30,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,40,70,True,12,26,9,False,14,25,False,50,True,20,2.0,any,877,46.97833523375142,0.41189599504540564,180616.3938274104,205.94799752270282,7.802736602052452,0.4118959950454057,239,47,495,5,91
False,35,65,True,12,26,9,False,14,18,True,30,False,20,2.0,all,866,46.997690531177824,0.390650386746738,169151.61746133756,195.32519337336902,7.796766743648961,0.390650386746738,237,47,489,5,88
False,35,65,True,12,26,9,False,14,20,True,30,False,20,2.0,all,866,46.997690531177824,0.390650386746738,169151.61746133756,195.32519337336902,7.796766743648961,0.390650386746738,237,47,489,5,88
False,35,65,True,12,26,9,False,14,25,True,30,False,20,2.0,all,866,46.997690531177824,0.390650386746738,169151.61746133756,195.32519337336902,7.796766743648961,0.390650386746738,237,47,489,5,88
False,35,70,True,12,26,9,False,14,18,True,30,False,20,2.0,all,866,46.997690531177824,0.390650386746738,169151.61746133756,195.32519337336902,7.796766743648961,0.390650386746738,237,47,489,5,88
False,35,70,True,12,26,9,False,14,20,True,30,False,20,2.0,all,866,46.997690531177824,0.390650386746738,169151.61746133756,195.32519337336902,7.796766743648961,0.390650386746738,237,47,489,5,88
False,35,70,True,12,26,9,False,14,25,True,30,False,20,2.0,all,866,46.997690531177824,0.390650386746738,169151.61746133756,195.32519337336902,7.796766743648961,0.390650386746738,237,47,489,5,88
False,40,65,True,12,26,9,False,14,18,True,30,False,20,2.0,all,866,46.997690531177824,0.390650386746738,169151.61746133756,195.32519337336902,7.796766743648961,0.390650386746738,237,47,489,5,88
False,40,65,True,12,26,9,False,14,20,True,30,False,20,2.0,all,866,46.997690531177824,0.390650386746738,169151.61746133756,195.32519337336902,7.796766743648961,0.390650386746738,237,47,489,5,88
False,40,65,True,12,26,9,False,14,25,True,30,False,20,2.0,all,866,46.997690531177824,0.390650386746738,169151.61746133756,195.32519337336902,7.796766743648961,0.390650386746738,237,47,489,5,88
False,40,70,True,12,26,9,False,14,18,True,30,False,20,2.0,all,866,46.997690531177824,0.390650386746738,169151.61746133756,195.32519337336902,7.796766743648961,0.390650386746738,237,47,489,5,88
False,40,70,True,12,26,9,False,14,20,True,30,False,20,2.0,all,866,46.997690531177824,0.390650386746738,169151.61746133756,195.32519337336902,7.796766743648961,0.390650386746738,237,47,489,5,88
False,40,70,True,12,26,9,False,14,25,True,30,False,20,2.0,all,866,46.997690531177824,0.390650386746738,169151.61746133756,195.32519337336902,7.796766743648961,0.390650386746738,237,47,489,5,88
False,35,65,True,12,26,9,False,14,18,True,50,False,20,2.0,all,777,46.58944658944659,0.42487305709253015,165063.182680448,212.43652854626512,7.827541827541827,0.4248730570925302,208,44,436,4,85
False,35,65,True,12,26,9,False,14,20,True,50,False,20,2.0,all,777,46.58944658944659,0.42487305709253015,165063.182680448,212.43652854626512,7.827541827541827,0.4248730570925302,208,44,436,4,85
False,35,65,True,12,26,9,False,14,25,True,50,False,20,2.0,all,777,46.58944658944659,0.42487305709253015,165063.182680448,212.43652854626512,7.827541827541827,0.4248730570925302,208,44,436,4,85
False,35,70,True,12,26,9,False,14,18,True,50,False,20,2.0,all,777,46.58944658944659,0.42487305709253015,165063.182680448,212.43652854626512,7.827541827541827,0.4248730570925302,208,44,436,4,85
False,35,70,True,12,26,9,False,14,20,True,50,False,20,2.0,all,777,46.58944658944659,0.42487305709253015,165063.182680448,212.43652854626512,7.827541827541827,0.4248730570925302,208,44,436,4,85
False,35,70,True,12,26,9,False,14,25,True,50,False,20,2.0,all,777,46.58944658944659,0.42487305709253015,165063.182680448,212.43652854626512,7.827541827541827,0.4248730570925302,208,44,436,4,85
False,40,65,True,12,26,9,False,14,18,True,50,False,20,2.0,all,777,46.58944658944659,0.42487305709253015,165063.182680448,212.43652854626512,7.827541827541827,0.4248730570925302,208,44,436,4,85
False,40,65,True,12,26,9,False,14,20,True,50,False,20,2.0,all,777,46.58944658944659,0.42487305709253015,165063.182680448,212.43652854626512,7.827541827541827,0.4248730570925302,208,44,436,4,85
False,40,65,True,12,26,9,False,14,25,True,50,False,20,2.0,all,777,46.58944658944659,0.42487305709253015,165063.182680448,212.43652854626512,7.827541827541827,0.4248730570925302,208,44,436,4,85
False,40,70,True,12,26,9,False,14,18,True,50,False,20,2.0,all,777,46.58944658944659,0.42487305709253015,165063.182680448,212.43652854626512,7.827541827541827,0.4248730570925302,208,44,436,4,85
False,40,70,True,12,26,9,False,14,20,True,50,False,20,2.0,all,777,46.58944658944659,0.42487305709253015,165063.182680448,212.43652854626512,7.827541827541827,0.4248730570925302,208,44,436,4,85
False,40,70,True,12,26,9,False,14,25,True,50,False,20,2.0,all,777,46.58944658944659,0.42487305709253015,165063.182680448,212.43652854626512,7.827541827541827,0.4248730570925302,208,44,436,4,85
True,35,65,True,12,26,9,False,14,18,False,30,True,20,2.0,any,877,59.064994298745724,0.32406249926808334,142101.40592905454,162.03124963404167,4.216647662485747,0.32406249926808334,173,15,137,0,552
True,35,65,True,12,26,9,False,14,18,False,50,True,20,2.0,any,877,59.064994298745724,0.32406249926808334,142101.40592905454,162.03124963404167,4.216647662485747,0.32406249926808334,173,15,137,0,552
True,35,65,True,12,26,9,False,14,20,False,30,True,20,2.0,any,877,59.064994298745724,0.32406249926808334,142101.40592905454,162.03124963404167,4.216647662485747,0.32406249926808334,173,15,137,0,552
True,35,65,True,12,26,9,False,14,20,False,50,True,20,2.0,any,877,59.064994298745724,0.32406249926808334,142101.40592905454,162.03124963404167,4.216647662485747,0.32406249926808334,173,15,137,0,552
True,35,65,True,12,26,9,False,14,25,False,30,True,20,2.0,any,877,59.064994298745724,0.32406249926808334,142101.40592905454,162.03124963404167,4.216647662485747,0.32406249926808334,173,15,137,0,552
True,35,65,True,12,26,9,False,14,25,False,50,True,20,2.0,any,877,59.064994298745724,0.32406249926808334,142101.40592905454,162.03124963404167,4.216647662485747,0.32406249926808334,173,15,137,0,552
True,40,65,True,12,26,9,False,14,18,False,30,True,20,2.0,any,877,59.064994298745724,0.32406249926808334,142101.40592905454,162.03124963404167,4.216647662485747,0.32406249926808334,173,15,137,0,552
True,40,65,True,12,26,9,False,14,18,False,50,True,20,2.0,any,877,59.064994298745724,0.32406249926808334,142101.40592905454,162.03124963404167,4.216647662485747,0.32406249926808334,173,15,137,0,552
True,40,65,True,12,26,9,False,14,20,False,30,True,20,2.0,any,877,59.064994298745724,0.32406249926808334,142101.40592905454,162.03124963404167,4.216647662485747,0.32406249926808334,173,15,137,0,552
True,40,65,True,12,26,9,False,14,20,False,50,True,20,2.0,any,877,59.064994298745724,0.32406249926808334,142101.40592905454,162.03124963404167,4.216647662485747,0.32406249926808334,173,15,137,0,552
True,40,65,True,12,26,9,False,14,25,False,30,True,20,2.0,any,877,59.064994298745724,0.32406249926808334,142101.40592905454,162.03124963404167,4.216647662485747,0.32406249926808334,173,15,137,0,552
True,40,65,True,12,26,9,False,14,25,False,50,True,20,2.0,any,877,59.064994298745724,0.32406249926808334,142101.40592905454,162.03124963404167,4.216647662485747,0.32406249926808334,173,15,137,0,552
True,35,65,True,12,26,9,False,14,18,False,30,False,20,2.0,any,910,58.24175824175825,0.29884542569188205,135974.6686898063,149.422712845941,4.141758241758242,0.298845425691882,179,18,139,1,573
True,35,65,True,12,26,9,False,14,18,False,50,False,20,2.0,any,910,58.24175824175825,0.29884542569188205,135974.6686898063,149.422712845941,4.141758241758242,0.298845425691882,179,18,139,1,573
True,35,65,True,12,26,9,False,14,20,False,30,False,20,2.0,any,910,58.24175824175825,0.29884542569188205,135974.6686898063,149.422712845941,4.141758241758242,0.298845425691882,179,18,139,1,573
True,35,65,True,12,26,9,False,14,20,False,50,False,20,2.0,any,910,58.24175824175825,0.29884542569188205,135974.6686898063,149.422712845941,4.141758241758242,0.298845425691882,179,18,139,1,573
True,35,65,True,12,26,9,False,14,25,False,30,False,20,2.0,any,910,58.24175824175825,0.29884542569188205,135974.6686898063,149.422712845941,4.141758241758242,0.298845425691882,179,18,139,1,573
True,35,65,True,12,26,9,False,14,25,False,50,False,20,2.0,any,910,58.24175824175825,0.29884542569188205,135974.6686898063,149.422712845941,4.141758241758242,0.298845425691882,179,18,139,1,573
True,40,65,True,12,26,9,False,14,18,False,30,False,20,2.0,any,910,58.24175824175825,0.29884542569188205,135974.6686898063,149.422712845941,4.141758241758242,0.298845425691882,179,18,139,1,573
True,40,65,True,12,26,9,False,14,18,False,50,False,20,2.0,any,910,58.24175824175825,0.29884542569188205,135974.6686898063,149.422712845941,4.141758241758242,0.298845425691882,179,18,139,1,573
True,40,65,True,12,26,9,False,14,20,False,30,False,20,2.0,any,910,58.24175824175825,0.29884542569188205,135974.6686898063,149.422712845941,4.141758241758242,0.298845425691882,179,18,139,1,573
True,40,65,True,12,26,9,False,14,20,False,50,False,20,2.0,any,910,58.24175824175825,0.29884542569188205,135974.6686898063,149.422712845941,4.141758241758242,0.298845425691882,179,18,139,1,573
True,40,65,True,12,26,9,False,14,25,False,30,False,20,2.0,any,910,58.24175824175825,0.29884542569188205,135974.6686898063,149.422712845941,4.141758241758242,0.298845425691882,179,18,139,1,573
True,40,65,True,12,26,9,False,14,25,False,50,False,20,2.0,any,910,58.24175824175825,0.29884542569188205,135974.6686898063,149.422712845941,4.141758241758242,0.298845425691882,179,18,139,1,573
True,35,70,True,12,26,9,False,14,18,False,30,False,20,2.0,any,910,51.758241758241766,0.29160246631842235,132679.12217488213,145.80123315921114,5.851648351648351,0.29160246631842224,225,27,286,3,369
True,35,70,True,12,26,9,False,14,18,False,50,False,20,2.0,any,910,51.758241758241766,0.29160246631842235,132679.12217488213,145.80123315921114,5.851648351648351,0.29160246631842224,225,27,286,3,369
True,35,70,True,12,26,9,False,14,20,False,30,False,20,2.0,any,910,51.758241758241766,0.29160246631842235,132679.12217488213,145.80123315921114,5.851648351648351,0.29160246631842224,225,27,286,3,369
True,35,70,True,12,26,9,False,14,20,False,50,False,20,2.0,any,910,51.758241758241766,0.29160246631842235,132679.12217488213,145.80123315921114,5.851648351648351,0.29160246631842224,225,27,286,3,369
True,35,70,True,12,26,9,False,14,25,False,30,False,20,2.0,any,910,51.758241758241766,0.29160246631842235,132679.12217488213,145.80123315921114,5.851648351648351,0.29160246631842224,225,27,286,3,369
True,35,70,True,12,26,9,False,14,25,False,50,False,20,2.0,any,910,51.758241758241766,0.29160246631842235,132679.12217488213,145.80123315921114,5.851648351648351,0.29160246631842224,225,27,286,3,369
True,40,70,True,12,26,9,False,14,18,False,30,False,20,2.0,any,910,51.758241758241766,0.29160246631842235,132679.12217488213,145.80123315921114,5.851648351648351,0.29160246631842224,225,27,286,3,369
True,40,70,True,12,26,9,False,14,18,False,50,False,20,2.0,any,910,51.758241758241766,0.29160246631842235,132679.12217488213,145.80123315921114,5.851648351648351,0.29160246631842224,225,27,286,3,369
True,40,70,True,12,26,9,False,14,20,False,30,False,20,2.0,any,910,51.758241758241766,0.29160246631842235,132679.12217488213,145.80123315921114,5.851648351648351,0.29160246631842224,225,27,286,3,369
True,40,70,True,12,26,9,False,14,20,False,50,False,20,2.0,any,910,51.758241758241766,0.29160246631842235,132679.12217488213,145.80123315921114,5.851648351648351,0.29160246631842224,225,27,286,3,369
True,40,70,True,12,26,9,False,14,25,False,30,False,20,2.0,any,910,51.758241758241766,0.29160246631842235,132679.12217488213,145.80123315921114,5.851648351648351,0.29160246631842224,225,27,286,3,369
True,40,70,True,12,26,9,False,14,25,False,50,False,20,2.0,any,910,51.758241758241766,0.29160246631842235,132679.12217488213,145.80123315921114,5.851648351648351,0.29160246631842224,225,27,286,3,369
True,35,70,True,12,26,9,False,14,18,False,30,True,20,2.0,any,877,52.451539338654506,0.2978626826063163,130612.78632286967,148.93134130315812,5.986316989737742,0.2978626826063162,219,24,283,2,349
