ticker,side,date,price,shares,reason,turnover,fees_inr,pnl_inr,rsi,macd,macd_sig,bb_up,bb_lo,ema_fast,ema_slow,ema_htf,trend_strength,close,high_52w,volar,mvo_weight,alloc_inr,adx
ACE.NS,BUY,2017-03-29,58.17864227294922,859,"Trend EMA10>50 & Close>EMA200; RSI cross ↑30.0; MACD bull cross; Bollinger reversion (C_{t-1}<Lo_{t-1}, C_t>Lo_t); 52w%=100.0% (>= 70%); VOLAR rank 1/1 (VOLAR=0.80); MVO weight=100.0% of capped cash (25% of available)",49975.45371246338,82.9411535909013,0.0,62.58994138104146,0.43681740719564743,0.3456487615521201,54.707682533682444,49.31553981739178,52.13671221174443,50.55188370717967,46.16063588673199,0.02798197148862877,56.63748550415039,56.63748550415039,0.8033540860122602,1.0,50000.0,19.098195330150507
ACE.NS,SELL,2017-03-30,58.75657653808594,859,indicator_exit_rsi_ob,50471.89924621582,99.55985110941978,313.9445290521203,73.30965388181114,0.8927835575883876,0.45507572075937364,56.101383945658114,48.48532297878036,53.2352449501453,50.85097227838632,46.28021803982868,0.04098192358242041,58.17864227294922,58.17864227294922,,,,20.50191924631302
