ticker,entry_date,entry_price,exit_date,exit_price,days_held,shares,entry_reason,exit_reason,gross_pnl_inr,fees_total_inr,net_pnl_inr,return_pct,rsi_entry,macd_entry,macd_sig_entry,bb_up_entry,bb_lo_entry,ema_fast_entry,ema_slow_entry,ema_htf_entry,trend_strength_entry,close_entry,high_52w_entry,volar_entry,mvo_weight_entry,alloc_inr_entry,adx_entry
ACE.NS,2017-03-29,58.17864227294922,2017-03-30,58.75657653808594,1,859,"Trend EMA10>50 & Close>EMA200; RSI cross ↑30.0; MACD bull cross; Bollinger reversion (C_{t-1}<Lo_{t-1}, C_t>Lo_t); 52w%=100.0% (>= 70%); VOLAR rank 1/1 (VOLAR=0.80); MVO weight=100.0% of capped cash (25% of available)",indicator_exit_rsi_ob,496.4455337524414,182.50100470032106,313.94452905212034,0.993378742709905,62.58994138104146,0.43681740719564743,0.3456487615521201,54.707682533682444,49.31553981739178,52.13671221174443,50.55188370717967,46.16063588673199,0.02798197148862877,56.63748550415039,56.63748550415039,0.8033540860122602,1.0,50000.0,19.098195330150507
