ticker,signal_date,close,ema10,ema20,rsi,macd_hist,adx,pdi,mdi,sma50,bb_mid,confirm,sig_reason,high_52w,volar,mvo_weight,alloc_inr,est_shares
MUTHOOTFIN.NS,2025-10-08,3263.10009765625,3156.825240223944,3068.829996306976,81.37191978916375,12.539907193024632,37.37586805998855,33.75525628998509,11.785119510025874,2841.06201171875,3058.2000244140627,"RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid",3263.10009765625,1.9880456828700392,0.4484635341139241,67269.53011708861,20
AIIL.NS,2025-10-08,3290.10009765625,3164.5689793152355,3130.5250233975153,51.00151900646724,13.425622446661336,16.528752532850863,24.87180855084066,18.090545707252968,3033.488017578125,3136.59501953125,"RSI>50, MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, Close>SMA50, Close>BBmid",3290.10009765625,1.3932910246648942,0.1588514456448637,23827.716846729556,7
NETWEB.NS,2025-10-08,4360.10009765625,4015.2096000997735,3660.709611223481,83.20278129598556,56.79283347237612,66.00651053630557,41.06420257133547,3.5001112101579976,2818.9164697265624,3563.335009765625,"RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid",4360.10009765625,1.1621034228240297,0.08162086630371129,12243.129945556693,2
KARURVYSYA.NS,2025-10-08,225.11000061035156,215.374061327287,213.72870068943269,57.13297445349961,1.3205456131848503,20.428186871054464,33.87053540084777,12.088486048940519,213.45786376953126,213.17350006103516,"RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, ADX>20 & +DI>-DI, Close>SMA50, Close>BBmid",226.06568908691406,1.0702181056408717,0.12419910624924259,18629.86593738639,82
SRF.NS,2025-10-08,2972.699951171875,2918.808098085711,2913.6231576209343,53.71427564447571,11.356346023536824,15.476726577206247,27.7438476685178,19.270958642889806,2921.8339892578124,2919.734997558594,"RSI>50, MACD>Signal, Close>SMA50, Close>BBmid","EMA10>EMA20 & 2xGreenStrict; confirms: RSI>50, MACD>Signal, Close>SMA50, Close>BBmid",3282.19921875,1.0040028860198336,0.1868650476882584,28029.75715323876,9
