date,ticker,direction,entry_time,entry_price,qty,sl_price_initial,tp_price,sl_trailing_enabled,trail_rupees,exit_time,exit_price,gross_pnl,charges,net_pnl,exit_reason,buy_turnover,sell_turnover,cash_capital,leverage,notional_at_entry
2025-10-01,ITC.NS,long,2025-10-01T12:05:00+05:30,403.2,1240,400.78,412.07,False,500.0,2025-10-01T14:45:00+05:30,405.6,2975.99,225.45,2750.54,EOD,499968.02,502944.01,100000.0,5.0,499968.02
2025-10-01,KOTAKBANK.NS,long,2025-10-01T10:05:00+05:30,2016.8,247,2004.65,2061.33,False,500.0,2025-10-01T13:25:00+05:30,2061.33,11000.0,227.11,10772.89,TP,498149.61,509149.61,100000.0,5.0,498149.61
2025-10-01,LT.NS,long,2025-10-01T13:30:00+05:30,3665.0,136,3642.94,3745.88,False,500.0,2025-10-01T14:45:00+05:30,3673.0,1088.0,224.37,863.63,EOD,498440.0,499528.0,100000.0,5.0,498440.0
2025-10-01,M&M.NS,long,2025-10-01T10:30:00+05:30,3490.1,143,3469.12,3567.02,False,500.0,2025-10-01T11:00:00+05:30,3469.12,-3000.0,223.42,-3223.42,SL,499084.31,496084.31,100000.0,5.0,499084.31
2025-10-01,MAXHEALTH.NS,long,2025-10-01T14:25:00+05:30,1120.0,446,1113.27,1144.66,False,500.0,2025-10-01T14:45:00+05:30,1116.5,-1561.0,223.99,-1784.99,EOD,499520.0,497959.0,100000.0,5.0,499520.0
2025-10-01,NESTLEIND.NS,long,2025-10-01T12:00:00+05:30,1157.1,432,1150.16,1182.56,False,500.0,2025-10-01T14:45:00+05:30,1168.9,5097.62,226.02,4871.6,EOD,499867.19,504964.81,100000.0,5.0,499867.19
2025-10-01,SBILIFE.NS,long,2025-10-01T12:25:00+05:30,1786.3,279,1775.55,1825.73,False,500.0,2025-10-01T14:45:00+05:30,1804.9,5189.39,225.52,4963.87,EOD,498377.71,503567.11,100000.0,5.0,498377.71
2025-10-01,SHRIRAMFIN.NS,long,2025-10-01T12:05:00+05:30,642.05,778,638.19,656.19,False,500.0,2025-10-01T14:45:00+05:30,649.0,5407.11,225.99,5181.12,EOD,499514.89,504922.0,100000.0,5.0,499514.89
2025-10-01,TATACONSUM.NS,long,2025-10-01T14:25:00+05:30,1144.4,436,1137.52,1169.63,False,500.0,2025-10-01T14:45:00+05:30,1146.3,828.41,224.47,603.94,EOD,498958.41,499786.82,100000.0,5.0,498958.41
2025-10-01,TCS.NS,long,2025-10-01T11:55:00+05:30,2898.5,172,2881.06,2962.45,False,500.0,2025-10-01T14:45:00+05:30,2923.7,4334.39,225.33,4109.06,EOD,498542.0,502876.39,100000.0,5.0,498542.0
2025-10-01,TECHM.NS,long,2025-10-01T14:20:00+05:30,1421.0,351,1412.45,1452.34,False,500.0,2025-10-01T14:45:00+05:30,1421.0,0.0,224.17,-224.17,EOD,498771.0,498771.0,100000.0,5.0,498771.0
2025-10-01,TITAN.NS,long,2025-10-01T14:00:00+05:30,3389.9,147,3369.49,3464.73,False,500.0,2025-10-01T14:45:00+05:30,3400.6,1572.93,224.46,1348.47,EOD,498315.29,499888.21,100000.0,5.0,498315.29
2025-10-01,WIPRO.NS,long,2025-10-01T14:10:00+05:30,240.0,2083,238.56,245.28,False,500.0,2025-10-01T14:45:00+05:30,242.29,4770.06,225.95,4544.11,EOD,499920.0,504690.06,100000.0,5.0,499920.0
2025-10-03,ADANIENT.NS,long,2025-10-03T10:30:00+05:30,2596.9,192,2581.27,2654.19,False,500.0,2025-10-03T10:40:00+05:30,2581.27,-3000.0,223.25,-3223.25,SL,498604.78,495604.78,100000.0,5.0,498604.78
2025-10-03,BAJAJ-AUTO.NS,long,2025-10-03T13:20:00+05:30,8658.0,57,8605.37,8850.98,False,500.0,2025-10-03T14:45:00+05:30,8677.5,1111.5,222.62,888.88,EOD,493506.0,494617.5,100000.0,5.0,493506.0
2025-10-03,BAJFINANCE.NS,long,2025-10-03T13:45:00+05:30,986.25,506,980.32,1007.99,False,500.0,2025-10-03T14:45:00+05:30,989.05,1416.79,224.67,1192.12,EOD,499042.5,500459.29,100000.0,5.0,499042.5
2025-10-03,EICHERMOT.NS,long,2025-10-03T13:05:00+05:30,6974.0,71,6931.75,7128.93,False,500.0,2025-10-03T13:40:00+05:30,6931.75,-3000.0,222.02,-3222.02,SL,495154.0,492154.0,100000.0,5.0,495154.0
2025-10-03,ETERNAL.NS,long,2025-10-03T12:05:00+05:30,330.1,1514,328.12,337.37,False,500.0,2025-10-03T12:15:00+05:30,328.12,-3000.0,223.66,-3223.66,SL,499771.41,496771.41,100000.0,5.0,499771.41
2025-10-03,HDFCBANK.NS,long,2025-10-03T11:05:00+05:30,960.0,520,954.23,981.15,False,500.0,2025-10-03T14:45:00+05:30,965.45,2834.01,225.14,2608.87,EOD,499200.0,502034.01,100000.0,5.0,499200.0
2025-10-03,HINDUNILVR.NS,long,2025-10-03T10:25:00+05:30,2531.9,197,2516.67,2587.74,False,500.0,2025-10-03T14:45:00+05:30,2547.2,3014.11,225.04,2789.07,EOD,498784.28,501798.39,100000.0,5.0,498784.28
2025-10-03,ICICIBANK.NS,long,2025-10-03T11:35:00+05:30,1371.0,364,1362.76,1401.22,False,500.0,2025-10-03T14:45:00+05:30,1366.1,-1783.61,223.75,-2007.36,EOD,499044.0,497260.39,100000.0,5.0,499044.0
2025-10-03,INDIGO.NS,long,2025-10-03T10:30:00+05:30,5668.5,88,5634.41,5793.5,False,500.0,2025-10-03T14:45:00+05:30,5637.5,-2728.0,223.41,-2951.41,EOD,498828.0,496100.0,100000.0,5.0,498828.0
2025-10-03,INFY.NS,long,2025-10-03T10:00:00+05:30,1442.9,346,1434.23,1474.69,False,500.0,2025-10-03T14:45:00+05:30,1446.4,1211.0,224.69,986.31,EOD,499243.41,500454.41,100000.0,5.0,499243.41
2025-10-03,JIOFIN.NS,long,2025-10-03T10:05:00+05:30,301.35,1659,299.54,307.98,False,500.0,2025-10-03T14:45:00+05:30,300.7,-1078.34,224.27,-1302.61,EOD,499939.66,498861.32,100000.0,5.0,499939.66
2025-10-03,JSWSTEEL.NS,long,2025-10-03T10:30:00+05:30,1160.2,430,1153.22,1185.78,False,500.0,2025-10-03T14:45:00+05:30,1162.0,774.02,224.43,549.59,EOD,498885.98,499660.0,100000.0,5.0,498885.98
2025-10-03,KOTAKBANK.NS,long,2025-10-03T12:25:00+05:30,2100.9,237,2088.24,2147.31,False,500.0,2025-10-03T14:45:00+05:30,2096.8,-971.67,223.59,-1195.25,EOD,497913.28,496941.61,100000.0,5.0,497913.28
2025-10-03,NTPC.NS,long,2025-10-03T13:30:00+05:30,342.6,1459,340.54,350.14,False,500.0,2025-10-03T14:45:00+05:30,342.15,-656.57,224.37,-880.93,EOD,499853.41,499196.84,100000.0,5.0,499853.41
2025-10-03,ONGC.NS,long,2025-10-03T14:35:00+05:30,242.93,2058,241.47,248.27,False,500.0,2025-10-03T14:45:00+05:30,243.35,864.39,224.84,639.55,EOD,499949.92,500814.31,100000.0,5.0,499949.92
2025-10-03,POWERGRID.NS,long,2025-10-03T11:10:00+05:30,283.85,1761,282.15,290.1,False,500.0,2025-10-03T14:45:00+05:30,289.0,9069.14,227.16,8841.98,EOD,499859.86,508929.0,100000.0,5.0,499859.86
2025-10-03,SBIN.NS,long,2025-10-03T10:50:00+05:30,870.1,574,864.87,889.26,False,500.0,2025-10-03T11:45:00+05:30,864.87,-3000.0,223.54,-3223.54,SL,499437.39,496437.39,100000.0,5.0,499437.39
2025-10-03,TATASTEEL.NS,long,2025-10-03T10:05:00+05:30,173.37,2884,172.33,177.18,False,500.0,2025-10-03T14:45:00+05:30,173.17,-576.79,224.44,-801.23,EOD,499999.07,499422.27,100000.0,5.0,499999.07
2025-10-03,TITAN.NS,long,2025-10-03T13:40:00+05:30,3418.4,146,3397.85,3493.74,False,500.0,2025-10-03T14:45:00+05:30,3443.6,3679.23,225.34,3453.89,EOD,499086.39,502765.61,100000.0,5.0,499086.39
2025-10-06,ASIANPAINT.NS,long,2025-10-06T11:10:00+05:30,2354.8,212,2340.65,2406.69,False,500.0,2025-10-06T11:40:00+05:30,2340.65,-3000.0,223.47,-3223.47,SL,499217.61,496217.61,100000.0,5.0,499217.61
2025-10-06,AXISBANK.NS,long,2025-10-06T11:30:00+05:30,1210.3,413,1203.04,1236.93,False,500.0,2025-10-06T12:15:00+05:30,1203.04,-3000.0,223.69,-3223.69,SL,499853.92,496853.92,100000.0,5.0,499853.92
2025-10-06,BAJAJ-AUTO.NS,long,2025-10-06T14:20:00+05:30,8747.0,57,8694.37,8939.98,False,500.0,2025-10-06T14:45:00+05:30,8773.5,1510.5,224.54,1285.96,EOD,498579.0,500089.5,100000.0,5.0,498579.0
2025-10-06,CIPLA.NS,long,2025-10-06T13:55:00+05:30,1516.4,329,1507.28,1549.83,False,500.0,2025-10-06T14:45:00+05:30,1512.5,-1283.11,223.85,-1506.95,EOD,498895.61,497612.5,100000.0,5.0,498895.61
2025-10-06,DRREDDY.NS,long,2025-10-06T13:45:00+05:30,1248.5,400,1241.0,1276.0,False,500.0,2025-10-06T14:45:00+05:30,1246.3,-879.98,224.14,-1104.12,EOD,499400.0,498520.02,100000.0,5.0,499400.0
2025-10-06,GRASIM.NS,long,2025-10-06T11:10:00+05:30,2811.4,177,2794.45,2873.55,False,500.0,2025-10-06T14:45:00+05:30,2805.9,-973.5,223.48,-1196.98,EOD,497617.78,496644.28,100000.0,5.0,497617.78
2025-10-06,HDFCBANK.NS,long,2025-10-06T11:15:00+05:30,976.15,512,970.29,997.63,False,500.0,2025-10-06T14:45:00+05:30,974.0,-1100.81,224.21,-1325.03,EOD,499788.81,498688.0,100000.0,5.0,499788.81
2025-10-06,HDFCLIFE.NS,long,2025-10-06T10:10:00+05:30,759.65,658,755.09,776.37,False,500.0,2025-10-06T12:10:00+05:30,755.09,-3000.0,223.69,-3223.69,SL,499849.72,496849.72,100000.0,5.0,499849.72
2025-10-06,HINDUNILVR.NS,long,2025-10-06T13:55:00+05:30,2549.3,196,2533.99,2605.42,False,500.0,2025-10-06T14:45:00+05:30,2541.5,-1528.81,224.05,-1752.86,EOD,499662.81,498134.0,100000.0,5.0,499662.81
2025-10-06,JIOFIN.NS,long,2025-10-06T14:45:00+05:30,306.0,1633,304.16,312.74,False,500.0,2025-10-06T14:45:00+05:30,306.2,326.62,224.59,102.03,EOD,499698.0,500024.62,100000.0,5.0,499698.0
2025-10-06,KOTAKBANK.NS,long,2025-10-06T12:15:00+05:30,2141.7,233,2128.82,2188.91,False,500.0,2025-10-06T14:45:00+05:30,2148.0,1467.91,224.68,1243.23,EOD,499016.09,500484.0,100000.0,5.0,499016.09
2025-10-06,LT.NS,long,2025-10-06T13:00:00+05:30,3747.2,133,3724.64,3829.91,False,500.0,2025-10-06T14:45:00+05:30,3741.5,-758.09,223.81,-981.91,EOD,498377.59,497619.5,100000.0,5.0,498377.59
2025-10-06,M&M.NS,long,2025-10-06T12:55:00+05:30,3474.0,143,3453.02,3550.92,False,500.0,2025-10-06T14:45:00+05:30,3466.5,-1072.5,223.16,-1295.66,EOD,496782.0,495709.5,100000.0,5.0,496782.0
2025-10-06,MAXHEALTH.NS,long,2025-10-06T10:30:00+05:30,1112.8,449,1106.12,1137.3,False,500.0,2025-10-06T10:30:00+05:30,1106.12,-3000.0,223.62,-3223.62,SL,499647.22,496647.22,100000.0,5.0,499647.22
2025-10-06,NESTLEIND.NS,long,2025-10-06T11:20:00+05:30,1173.9,425,1166.84,1199.78,False,500.0,2025-10-06T14:45:00+05:30,1180.0,2592.49,224.96,2367.53,EOD,498907.51,501500.0,100000.0,5.0,498907.51
2025-10-06,RELIANCE.NS,long,2025-10-06T10:20:00+05:30,1365.9,366,1357.7,1395.95,False,500.0,2025-10-06T14:45:00+05:30,1374.1,3001.18,225.44,2775.74,EOD,499919.41,502920.59,100000.0,5.0,499919.41
2025-10-06,SHRIRAMFIN.NS,long,2025-10-06T10:30:00+05:30,664.8,752,660.81,679.43,False,500.0,2025-10-06T14:45:00+05:30,671.95,5376.82,226.13,5150.69,EOD,499929.59,505306.41,100000.0,5.0,499929.59
2025-10-06,TRENT.NS,long,2025-10-06T14:45:00+05:30,4843.9,103,4814.77,4950.7,False,500.0,2025-10-06T14:45:00+05:30,4844.5,61.81,224.24,-162.43,EOD,498921.69,498983.5,100000.0,5.0,498921.69
2025-10-06,ULTRACEMCO.NS,long,2025-10-06T13:00:00+05:30,12086.0,41,12012.83,12354.29,False,500.0,2025-10-06T14:45:00+05:30,12049.0,-1517.0,222.58,-1739.58,EOD,495526.0,494009.0,100000.0,5.0,495526.0
2025-10-06,WIPRO.NS,long,2025-10-06T11:30:00+05:30,241.83,2067,240.38,247.15,False,500.0,2025-10-06T14:45:00+05:30,241.3,-1095.51,224.24,-1319.75,EOD,499862.61,498767.11,100000.0,5.0,499862.61
2025-10-07,ASIANPAINT.NS,long,2025-10-07T13:40:00+05:30,2367.2,211,2352.98,2419.33,False,500.0,2025-10-07T14:45:00+05:30,2362.1,-1076.07,224.11,-1300.18,EOD,499479.19,498403.12,100000.0,5.0,499479.19
2025-10-07,BAJAJ-AUTO.NS,long,2025-10-07T10:10:00+05:30,8845.0,56,8791.43,9041.43,False,500.0,2025-10-07T10:45:00+05:30,8791.43,-3000.0,222.08,-3222.08,SL,495320.0,492320.0,100000.0,5.0,495320.0
2025-10-07,EICHERMOT.NS,long,2025-10-07T10:10:00+05:30,6945.0,71,6902.75,7099.93,False,500.0,2025-10-07T14:45:00+05:30,6960.0,1065.0,222.46,842.54,EOD,493095.0,494160.0,100000.0,5.0,493095.0
2025-10-07,ETERNAL.NS,long,2025-10-07T10:20:00+05:30,340.4,1468,338.36,347.89,False,500.0,2025-10-07T13:20:00+05:30,338.36,-3000.0,223.64,-3223.64,SL,499707.19,496707.19,100000.0,5.0,499707.19
2025-10-07,HCLTECH.NS,long,2025-10-07T10:10:00+05:30,1429.0,349,1420.4,1460.52,False,500.0,2025-10-07T14:45:00+05:30,1438.5,3315.5,225.11,3090.39,EOD,498721.0,502036.5,100000.0,5.0,498721.0
2025-10-07,ICICIBANK.NS,long,2025-10-07T10:20:00+05:30,1381.7,361,1373.39,1412.17,False,500.0,2025-10-07T11:20:00+05:30,1373.39,-3000.0,223.32,-3223.32,SL,498793.68,495793.68,100000.0,5.0,498793.68
2025-10-07,JIOFIN.NS,long,2025-10-07T14:40:00+05:30,311.5,1605,309.63,318.35,False,500.0,2025-10-07T14:45:00+05:30,311.4,-160.51,224.54,-385.05,EOD,499957.5,499796.99,100000.0,5.0,499957.5
2025-10-07,JSWSTEEL.NS,long,2025-10-07T10:05:00+05:30,1169.3,427,1162.27,1195.06,False,500.0,2025-10-07T14:10:00+05:30,1162.27,-3000.0,223.49,-3223.49,SL,499291.12,496291.12,100000.0,5.0,499291.12
2025-10-07,M&M.NS,long,2025-10-07T11:50:00+05:30,3495.0,143,3474.02,3571.92,False,500.0,2025-10-07T14:45:00+05:30,3496.7,243.09,224.6,18.49,EOD,499785.0,500028.09,100000.0,5.0,499785.0
2025-10-07,MARUTI.NS,long,2025-10-07T12:00:00+05:30,16120.0,31,16023.23,16474.84,False,500.0,2025-10-07T14:45:00+05:30,16114.0,-186.0,224.45,-410.45,EOD,499720.0,499534.0,100000.0,5.0,499720.0
2025-10-07,NESTLEIND.NS,long,2025-10-07T10:20:00+05:30,1185.0,421,1177.87,1211.13,False,500.0,2025-10-07T11:05:00+05:30,1177.87,-3000.0,223.35,-3223.35,SL,498885.0,495885.0,100000.0,5.0,498885.0
2025-10-07,RELIANCE.NS,long,2025-10-07T10:40:00+05:30,1385.8,360,1377.47,1416.36,False,500.0,2025-10-07T14:45:00+05:30,1391.8,2160.0,224.83,1935.17,EOD,498888.02,501048.02,100000.0,5.0,498888.02
2025-10-07,SBILIFE.NS,long,2025-10-07T13:45:00+05:30,1789.7,279,1778.95,1829.13,False,500.0,2025-10-07T14:45:00+05:30,1793.0,920.71,224.63,696.08,EOD,499326.29,500247.0,100000.0,5.0,499326.29
2025-10-07,SUNPHARMA.NS,long,2025-10-07T11:45:00+05:30,1659.0,301,1649.03,1695.54,False,500.0,2025-10-07T12:50:00+05:30,1649.03,-3000.0,223.52,-3223.52,SL,499359.0,496359.0,100000.0,5.0,499359.0
2025-10-07,TITAN.NS,long,2025-10-07T12:30:00+05:30,3441.1,145,3420.41,3516.96,False,500.0,2025-10-07T14:45:00+05:30,3433.4,-1116.53,223.92,-1340.44,EOD,498959.51,497842.99,100000.0,5.0,498959.51
2025-10-07,TRENT.NS,long,2025-10-07T13:15:00+05:30,4696.9,106,4668.6,4800.67,False,500.0,2025-10-07T14:45:00+05:30,4695.0,-201.39,223.79,-425.18,EOD,497871.39,497670.0,100000.0,5.0,497871.39
2025-10-07,ULTRACEMCO.NS,long,2025-10-07T10:40:00+05:30,12179.0,41,12105.83,12447.29,False,500.0,2025-10-07T11:10:00+05:30,12105.83,-3000.0,223.51,-3223.51,SL,499339.0,496339.0,100000.0,5.0,499339.0
2025-10-08,ADANIPORTS.NS,long,2025-10-08T10:15:00+05:30,1404.8,355,1396.35,1435.79,False,500.0,2025-10-08T10:55:00+05:30,1396.35,-3000.0,223.28,-3223.28,SL,498704.02,495704.02,100000.0,5.0,498704.02
2025-10-08,BAJFINANCE.NS,long,2025-10-08T10:15:00+05:30,1024.5,488,1018.35,1047.04,False,500.0,2025-10-08T11:00:00+05:30,1018.35,-3000.0,223.73,-3223.73,SL,499956.0,496956.0,100000.0,5.0,499956.0
2025-10-08,BHARTIARTL.NS,long,2025-10-08T10:00:00+05:30,1943.5,257,1931.83,1986.3,False,500.0,2025-10-08T14:45:00+05:30,1947.6,1053.69,224.72,828.97,EOD,499479.5,500533.19,100000.0,5.0,499479.5
2025-10-08,INFY.NS,long,2025-10-08T14:00:00+05:30,1494.3,334,1485.32,1527.23,False,500.0,2025-10-08T14:45:00+05:30,1495.7,467.57,224.42,243.15,EOD,499096.22,499563.78,100000.0,5.0,499096.22
2025-10-08,ITC.NS,long,2025-10-08T10:25:00+05:30,401.0,1246,398.59,409.83,False,500.0,2025-10-08T11:30:00+05:30,398.59,-3000.0,223.62,-3223.62,SL,499646.0,496646.0,100000.0,5.0,499646.0
2025-10-08,LT.NS,long,2025-10-08T10:05:00+05:30,3759.0,133,3736.44,3841.71,False,500.0,2025-10-08T11:05:00+05:30,3736.44,-3000.0,223.72,-3223.72,SL,499947.0,496947.0,100000.0,5.0,499947.0
2025-10-08,NESTLEIND.NS,long,2025-10-08T13:20:00+05:30,1176.5,424,1169.42,1202.44,False,500.0,2025-10-08T14:45:00+05:30,1180.1,1526.39,224.63,1301.76,EOD,498836.0,500362.39,100000.0,5.0,498836.0
2025-10-08,TATACONSUM.NS,long,2025-10-08T13:10:00+05:30,1125.2,444,1118.44,1149.97,False,500.0,2025-10-08T14:45:00+05:30,1120.7,-1998.0,223.89,-2221.89,EOD,499588.78,497590.78,100000.0,5.0,499588.78
2025-10-08,TATASTEEL.NS,long,2025-10-08T12:45:00+05:30,173.42,2883,172.38,177.24,False,500.0,2025-10-08T14:45:00+05:30,172.64,-2248.74,223.95,-2472.69,EOD,499969.85,497721.12,100000.0,5.0,499969.85
2025-10-08,TCS.NS,long,2025-10-08T13:20:00+05:30,3038.0,164,3019.71,3105.07,False,500.0,2025-10-08T14:45:00+05:30,3025.0,-2132.0,223.37,-2355.37,EOD,498232.0,496100.0,100000.0,5.0,498232.0
2025-10-08,TITAN.NS,long,2025-10-08T10:15:00+05:30,3574.9,139,3553.32,3654.04,False,500.0,2025-10-08T12:25:00+05:30,3553.32,-3000.0,222.65,-3222.65,SL,496911.09,493911.09,100000.0,5.0,496911.09
2025-10-08,TRENT.NS,long,2025-10-08T10:05:00+05:30,4728.8,105,4700.23,4833.56,False,500.0,2025-10-08T10:15:00+05:30,4700.23,-3000.0,222.51,-3222.51,SL,496523.98,493523.98,100000.0,5.0,496523.98
2025-10-09,BAJAJ-AUTO.NS,long,2025-10-09T12:00:00+05:30,8799.5,56,8745.93,8995.93,False,500.0,2025-10-09T14:45:00+05:30,8790.0,-532.0,221.89,-753.89,EOD,492772.0,492240.0,100000.0,5.0,492772.0
2025-10-09,BAJAJFINSV.NS,long,2025-10-09T11:20:00+05:30,2020.1,247,2007.95,2064.63,False,500.0,2025-10-09T14:45:00+05:30,2012.3,-1926.58,223.68,-2150.27,EOD,498964.69,497038.11,100000.0,5.0,498964.69
2025-10-09,BAJFINANCE.NS,long,2025-10-09T11:30:00+05:30,1025.7,487,1019.54,1048.29,False,500.0,2025-10-09T14:45:00+05:30,1023.8,-925.28,224.17,-1149.45,EOD,499515.88,498590.59,100000.0,5.0,499515.88
2025-10-09,BEL.NS,long,2025-10-09T10:35:00+05:30,406.45,1230,404.01,415.39,False,500.0,2025-10-09T14:45:00+05:30,407.45,1230.0,224.94,1005.06,EOD,499933.52,501163.52,100000.0,5.0,499933.52
2025-10-09,CIPLA.NS,long,2025-10-09T11:40:00+05:30,1513.5,330,1504.41,1546.83,False,500.0,2025-10-09T14:45:00+05:30,1510.7,-924.02,224.15,-1148.16,EOD,499455.0,498530.98,100000.0,5.0,499455.0
2025-10-09,COALINDIA.NS,long,2025-10-09T14:00:00+05:30,383.6,1303,381.3,392.04,False,500.0,2025-10-09T14:45:00+05:30,382.85,-977.25,224.27,-1201.52,EOD,499830.81,498853.56,100000.0,5.0,499830.81
2025-10-09,DRREDDY.NS,long,2025-10-09T11:30:00+05:30,1263.0,395,1255.41,1290.85,False,500.0,2025-10-09T12:05:00+05:30,1255.41,-3000.0,223.35,-3223.35,SL,498885.0,495885.0,100000.0,5.0,498885.0
2025-10-09,EICHERMOT.NS,long,2025-10-09T12:45:00+05:30,6928.0,72,6886.33,7080.78,False,500.0,2025-10-09T14:15:00+05:30,6886.33,-3000.0,223.32,-3223.32,SL,498816.0,495816.0,100000.0,5.0,498816.0
2025-10-09,GRASIM.NS,long,2025-10-09T11:10:00+05:30,2795.0,178,2778.15,2856.8,False,500.0,2025-10-09T14:45:00+05:30,2797.6,462.82,223.86,238.96,EOD,497510.0,497972.82,100000.0,5.0,497510.0
2025-10-09,HCLTECH.NS,long,2025-10-09T10:50:00+05:30,1481.0,337,1472.1,1513.64,False,500.0,2025-10-09T14:45:00+05:30,1487.5,2190.5,224.92,1965.58,EOD,499097.0,501287.5,100000.0,5.0,499097.0
2025-10-09,HDFCBANK.NS,long,2025-10-09T11:35:00+05:30,978.3,511,972.43,999.83,False,500.0,2025-10-09T14:45:00+05:30,976.05,-1149.75,224.24,-1373.99,EOD,499911.29,498761.54,100000.0,5.0,499911.29
2025-10-09,HINDALCO.NS,long,2025-10-09T11:45:00+05:30,779.9,641,775.22,797.06,False,500.0,2025-10-09T12:25:00+05:30,775.22,-3000.0,223.71,-3223.71,SL,499915.92,496915.92,100000.0,5.0,499915.92
2025-10-09,HINDUNILVR.NS,long,2025-10-09T10:15:00+05:30,2511.4,199,2496.32,2566.68,False,500.0,2025-10-09T14:45:00+05:30,2510.0,-278.58,224.44,-503.02,EOD,499768.58,499490.0,100000.0,5.0,499768.58
2025-10-09,ICICIBANK.NS,long,2025-10-09T12:45:00+05:30,1375.0,363,1366.74,1405.3,False,500.0,2025-10-09T14:45:00+05:30,1371.1,-1415.71,223.89,-1639.6,EOD,499125.0,497709.29,100000.0,5.0,499125.0
2025-10-09,INDIGO.NS,long,2025-10-09T10:25:00+05:30,5696.5,87,5662.02,5822.94,False,500.0,2025-10-09T14:45:00+05:30,5735.0,3349.5,224.01,3125.49,EOD,495595.5,498945.0,100000.0,5.0,495595.5
2025-10-09,INFY.NS,long,2025-10-09T12:45:00+05:30,1511.0,330,1501.91,1544.33,False,500.0,2025-10-09T13:20:00+05:30,1501.91,-3000.0,223.26,-3223.26,SL,498630.0,495630.0,100000.0,5.0,498630.0
2025-10-09,JSWSTEEL.NS,long,2025-10-09T10:45:00+05:30,1163.0,429,1156.01,1188.64,False,500.0,2025-10-09T14:45:00+05:30,1172.9,4247.11,225.45,4021.66,EOD,498927.0,503174.11,100000.0,5.0,498927.0
2025-10-09,KOTAKBANK.NS,long,2025-10-09T11:05:00+05:30,2131.0,234,2118.18,2178.01,False,500.0,2025-10-09T14:45:00+05:30,2142.7,2737.79,224.92,2512.87,EOD,498654.0,501391.79,100000.0,5.0,498654.0
2025-10-09,LT.NS,long,2025-10-09T13:25:00+05:30,3762.9,132,3740.17,3846.23,False,500.0,2025-10-09T14:45:00+05:30,3757.6,-699.57,223.24,-922.81,EOD,496702.79,496003.21,100000.0,5.0,496702.79
2025-10-09,MAXHEALTH.NS,long,2025-10-09T10:15:00+05:30,1150.8,434,1143.89,1176.15,False,500.0,2025-10-09T14:45:00+05:30,1160.1,4036.17,225.57,3810.6,EOD,499447.22,503483.39,100000.0,5.0,499447.22
2025-10-09,NESTLEIND.NS,long,2025-10-09T10:45:00+05:30,1181.0,423,1173.91,1207.0,False,500.0,2025-10-09T14:45:00+05:30,1185.4,1861.21,224.99,1636.22,EOD,499563.0,501424.21,100000.0,5.0,499563.0
