entry_time,exit_time,direction,entry_price,exit_price,qty,gross_pnl,net_pnl,total_cost,brokerage,stt,stamp_duty,exchange,sebi,ipf,gst
2025-06-11 10:30:00+05:30,2025-06-11 11:40:00+05:30,long,427.1000061035156,426.75,1170,-409.50714111328125,-508.88729311034973,99.38015199706848,40,0.0,14.9912102142334,29.670433862091066,0.9990045071411132,0.9990045071411132,12.720498906461792
2025-06-11 11:55:00+05:30,2025-06-11 12:25:00+05:30,short,426.79998779296875,427.45001220703125,1171,-761.1785888671875,-985.5787678179121,224.4001789507246,40,124.9456964263916,15.016318928833009,29.709704475,1.00032675,1.00032675,12.727805620499998
2025-06-11 14:20:00+05:30,2025-06-11 15:00:00+05:30,long,426.0,425.8500061035156,1173,-175.94284057617188,-275.33074642398856,99.3879058478167,40,0.0,14.99094,29.676835697634885,0.9992200571594239,0.9992200571594239,12.721690035862974
2025-06-12 14:35:00+05:30,2025-06-12 15:00:00+05:30,short,420.54998779296875,421.20001220703125,1188,-772.22900390625,-996.5698814898203,224.34087758357035,40,124.90334637451173,15.011568435058594,29.6999703,0.9999989999999999,0.9999989999999999,12.725994474
2025-06-13 09:15:00+05:30,2025-06-13 12:15:00+05:30,short,418.20001220703125,417.6499938964844,1195,657.2718811035156,432.9790291444607,224.2928519590549,40,124.93725364685059,14.972752281188965,29.665570491622923,0.9988407572937011,0.9988407572937011,12.719594024804994
2025-06-13 12:50:00+05:30,2025-06-13 13:10:00+05:30,long,417.3999938964844,416.8999938964844,1197,-598.5,-697.8648424414833,99.3648424414833,40,0.0,14.988833780822754,29.660115436029052,0.9986570853881835,0.9986570853881835,12.718579053855104
2025-06-16 09:50:00+05:30,2025-06-16 14:25:00+05:30,long,415.25,417.70001220703125,1204,2949.814697265625,2850.2829610917047,99.53173617392042,40,0.0,14.99883,29.78529289650879,1.0028718146972655,1.0028718146972655,12.741869648017092
2025-06-17 09:15:00+05:30,2025-06-17 09:45:00+05:30,short,417.1499938964844,417.75,1198,-718.8073120117188,-943.1914948167189,224.38418280500014,40,124.93642317199708,15.013935,29.706242722833252,1.0002101926879883,1.0002101926879883,12.727161524793823
2025-06-17 10:35:00+05:30,2025-06-17 11:05:00+05:30,long,418.0,417.3999938964844,1196,-717.6072998046875,-816.9990656113449,99.39176580665745,40,0.0,14.99784,29.674410263195803,0.9991383927001953,0.9991383927001953,12.721238758061277
2025-06-17 13:25:00+05:30,2025-06-17 15:00:00+05:30,long,416.3500061035156,417.25,1200,1079.99267578125,980.566162968872,99.42651281237794,40,0.0,14.988600219726562,29.709504217529297,1.0003200073242187,1.0003200073242187,12.727768360473632
2025-06-18 09:50:00+05:30,2025-06-18 10:30:00+05:30,long,417.54998779296875,417.3999938964844,1197,-179.54269409179688,-278.94188623143316,99.39919213963627,40,0.0,14.994220061645509,29.68322330404358,0.9994351280822753,0.9994351280822753,12.722878517782652
2025-06-18 13:05:00+05:30,2025-06-18 14:05:00+05:30,long,415.95001220703125,415.20001220703125,1202,-901.5,-1000.8895071924087,99.38950719240867,40,0.0,14.999157440185547,29.671557181567383,0.999042329345703,0.999042329345703,12.720707911964354
2025-06-19 09:20:00+05:30,2025-06-19 11:35:00+05:30,long,415.75,417.3500061035156,1202,1923.2073364257812,1823.7377884714754,99.46954795430578,40,0.0,14.991945000000001,29.741170357891846,1.001386207336426,1.001386207336426,12.733660181741088
2025-06-19 12:25:00+05:30,2025-06-19 15:00:00+05:30,short,417.25,416.25,1198,1198.0,973.702210542,224.29778945799998,40,124.966375,14.960025,29.6564301,0.9985329999999999,0.9985329999999999,12.717893357999998
2025-06-20 09:15:00+05:30,2025-06-20 10:40:00+05:30,long,416.79998779296875,418.20001220703125,1199,1678.6292724609375,1579.1676086100244,99.46166385091308,40,0.0,14.992295560913087,29.7346005,1.0011649999999999,1.0011649999999999,12.732437789999999
2025-06-20 12:00:00+05:30,2025-06-20 13:15:00+05:30,short,418.54998779296875,418.8999938964844,1194,-417.90728759765625,-642.2723028791652,224.36501528150896,40,124.93717135620118,15.00499778137207,29.69748376067505,0.9999152781372069,0.9999152781372069,12.725531826986208
2025-06-20 13:20:00+05:30,2025-06-20 15:00:00+05:30,short,418.45001220703125,419.04998779296875,1194,-716.370849609375,-940.713618165918,224.34276855654298,40,124.90732864379883,15.010370562744141,29.6992575,0.9999749999999998,0.9999749999999998,12.725861850000001
2025-06-23 11:40:00+05:30,2025-06-23 12:20:00+05:30,long,415.95001220703125,415.25,1202,-841.4146728515625,-940.8064167803597,99.39174392879711,40,0.0,14.999157440185547,29.673341715783693,0.9991024146728515,0.9991024146728515,12.721039943482177
2025-06-23 12:25:00+05:30,2025-06-23 14:35:00+05:30,long,415.75,416.6000061035156,1202,1021.7073364257812,922.2713477104754,99.4359887153058,40,0.0,14.991945000000001,29.714395807891847,1.0004847073364258,1.0004847073364258,12.72867849274109
2025-06-23 14:55:00+05:30,2025-06-23 15:00:00+05:30,short,416.79998779296875,415.8500061035156,1199,1139.0280456542969,914.7696464151352,224.25839923916166,40,124.93579634094239,14.958124719543457,29.650916077651978,0.9983473426818847,0.9983473426818847,12.716867415660094
2025-06-24 10:45:00+05:30,2025-06-24 11:05:00+05:30,short,417.25,418.29998779296875,1198,-1257.8853759765625,-1482.348264784848,224.46288880828538,40,124.966375,15.033701561279297,29.729369895666505,1.0009888853759765,1.0009888853759765,12.731464580587646
2025-06-25 09:15:00+05:30,2025-06-25 09:50:00+05:30,long,416.3500061035156,415.54998779296875,1200,-960.02197265625,-1059.3725438833253,99.35057122707519,40,0.0,14.988600219726562,29.648915782470702,0.9982799926757813,0.9982799926757813,12.716495239526367
2025-06-25 10:25:00+05:30,2025-06-25 11:15:00+05:30,long,416.3500061035156,417.20001220703125,1200,1020.00732421875,920.5830444210693,99.42427979768065,40,0.0,14.988600219726562,29.70772265258789,1.000260021972656,1.000260021972656,12.727436881420896
2025-06-25 11:40:00+05:30,2025-06-25 13:05:00+05:30,short,417.3999938964844,416.8999938964844,1197,598.5,374.2461643849938,224.25383561500624,40,124.90694817352295,14.970878780822755,29.660115436029052,0.9986570853881835,0.9986570853881835,12.718579053855104
2025-06-25 14:05:00+05:30,2025-06-25 14:30:00+05:30,long,417.54998779296875,416.6000061035156,1197,-1137.1280822753906,-1236.4916273413664,99.36354506597576,40,0.0,14.994220061645509,29.654783018014527,0.9984775426940917,0.9984775426940917,12.71758690092755
2025-06-26 11:25:00+05:30,2025-06-26 12:30:00+05:30,short,417.8999938964844,417.6499938964844,1196,299.0,74.66201616463036,224.33798383536964,40,124.95209817504883,14.98528178100586,29.6797382263916,0.9993177854003905,0.9993177854003905,12.72223008212256
2025-06-27 10:05:00+05:30,2025-06-27 11:50:00+05:30,short,419.8500061035156,420.3999938964844,1190,-654.4854736328125,-878.8213145657129,224.3358409329004,40,124.9053768157959,15.008279782104493,29.69695575,0.9998974999999999,0.9998974999999999,12.725433585
2025-06-27 12:40:00+05:30,2025-06-27 12:55:00+05:30,long,420.3500061035156,419.70001220703125,1189,-772.8427429199219,-872.2186812937905,99.37593837386859,40,0.0,14.993884717712403,29.664938311605837,0.9988194717712402,0.9988194717712402,12.719476401007874
2025-06-27 14:05:00+05:30,2025-06-27 15:00:00+05:30,short,418.8999938964844,418.5,1193,477.1927185058594,252.88822908409378,224.3044894217656,40,124.93692317962646,14.978115,29.670840323739625,0.9990181927185058,0.9990181927185058,12.720574532962464
2025-06-30 09:55:00+05:30,2025-06-30 10:20:00+05:30,long,419.6000061035156,419.0,1191,-714.6072692871094,-813.9798865833944,99.3726172962851,40,0.0,14.992308218078614,29.66354643589783,0.9987726072692871,0.9987726072692871,12.719217427770081
2025-06-30 11:45:00+05:30,2025-06-30 12:50:00+05:30,long,418.3500061035156,417.8500061035156,1195,-597.5,-696.8962637958417,99.39626379584168,40,0.0,14.997847718811036,29.67799273324585,0.9992590145874023,0.9992590145874023,12.721905314609986
2025-07-01 10:05:00+05:30,2025-07-01 10:35:00+05:30,long,416.95001220703125,416.3999938964844,1199,-659.4719543457031,-758.8653687901142,99.39341444441108,40,0.0,14.997691939086915,29.67584372234802,0.9991866573181152,0.9991866573181152,12.721505468339904
2025-07-01 13:35:00+05:30,2025-07-01 15:00:00+05:30,short,416.20001220703125,415.20001220703125,1201,1201.0,976.7057034271053,224.29429657289475,40,124.96405366516113,14.959656439819335,29.655789450842285,0.998511429321289,0.998511429321289,12.717774158429442
2025-07-02 09:20:00+05:30,2025-07-02 09:50:00+05:30,long,415.3500061035156,414.95001220703125,1203,-481.1926574707031,-580.565863614378,99.37320614367488,40,0.0,14.98998172027588,29.665872384219362,0.9988509220275879,0.9988509220275879,12.719650195124451
2025-07-02 12:10:00+05:30,2025-07-02 13:20:00+05:30,long,413.29998779296875,414.1000061035156,1209,967.2221374511719,867.7935891570171,99.42854829415472,40,0.0,14.990390557250977,29.709699800839232,1.0003265926208496,1.0003265926208496,12.727804750822814
2025-07-02 14:15:00+05:30,2025-07-02 15:00:00+05:30,short,413.5,413.25,1209,302.25,77.87214354050002,224.37785645949998,40,124.98037500000001,14.9885775,29.686360275,0.99954075,0.99954075,12.723462184499999
2025-07-03 09:15:00+05:30,2025-07-03 09:45:00+05:30,short,412.6000061035156,412.3999938964844,1211,242.21478271484375,17.926073138745096,224.28870957609865,40,124.91465184783935,14.982491778259277,29.6725275,0.9990749999999999,0.9990749999999999,12.72088845
2025-07-03 11:05:00+05:30,2025-07-03 11:25:00+05:30,long,413.70001220703125,414.3999938964844,1208,845.577880859375,746.1465566177231,99.43132424165182,40,0.0,14.992488442382813,29.71024077897949,1.0003448073730468,1.0003448073730468,12.727905405543453
2025-07-03 14:15:00+05:30,2025-07-03 15:00:00+05:30,short,413.8500061035156,412.95001220703125,1208,1087.192626953125,862.8642400296733,224.3283869234517,40,124.98270184326172,14.965308442382813,29.66360033693848,0.9987744221191406,0.9987744221191406,12.719227456630373
2025-07-04 09:55:00+05:30,2025-07-04 10:45:00+05:30,long,413.54998779296875,413.0,1209,-664.9352416992188,-764.3346019197772,99.39936022055846,40,0.0,14.999458057250976,29.67917837667847,0.9992989352416992,0.9992989352416992,12.722125916145629
2025-07-04 13:10:00+05:30,2025-07-04 13:25:00+05:30,long,412.95001220703125,412.3500061035156,1210,-726.0073852539062,-825.3718390597919,99.36445380588562,40,0.0,14.990085443115234,29.658806758026124,0.9986130221557616,0.9986130221557616,12.718335560432738
2025-07-04 14:20:00+05:30,2025-07-04 15:00:00+05:30,long,412.3999938964844,412.3999938964844,1212,0.0,-99.4081170449204,99.4081170449204,40,0.0,14.994863778076173,29.689830280590822,0.9996575852050781,0.9996575852050781,12.724107815843261
2025-07-07 10:40:00+05:30,2025-07-07 12:05:00+05:30,long,415.6499938964844,416.20001220703125,1202,661.1220092773438,561.7119996081308,99.41000966921301,40,0.0,14.988338779907227,29.696546107891844,0.9998837073364257,0.9998837073364257,12.725357366741088
2025-07-07 14:00:00+05:30,2025-07-07 14:20:00+05:30,short,416.1499938964844,416.75,1201,-720.6073303222656,-945.0095162322065,224.40218590994087,40,124.94903566741944,15.0155025,29.709292912289428,1.0003128926696776,1.0003128926696776,12.727729044892639
2025-07-08 09:15:00+05:30,2025-07-08 10:25:00+05:30,short,415.95001220703125,416.54998779296875,1202,-721.170654296875,-945.6351808149024,224.46452651802733,40,124.9929786682129,15.020792559814453,29.7197505,1.000665,1.000665,12.729674789999999
2025-07-08 11:15:00+05:30,2025-07-08 11:35:00+05:30,long,416.8999938964844,416.25,1199,-779.3426818847656,-878.725369830898,99.3826879461324,40,0.0,14.995892780456543,29.66872122765198,0.9989468426818847,0.9989468426818847,12.720180252660096
2025-07-09 09:20:00+05:30,2025-07-09 09:30:00+05:30,long,417.29998779296875,416.0,1198,-1557.3853759765625,-1656.7456071018478,99.3602311252854,40,0.0,14.997761561279297,29.649313545666505,0.9982933853759766,0.9982933853759766,12.716569247587644
2025-07-09 13:45:00+05:30,2025-07-09 15:00:00+05:30,short,419.75,419.54998779296875,1191,238.21453857421875,13.832111427788902,224.38242714642985,40,124.9805625,14.990521063842774,29.68830667820435,0.9996062854614257,0.9996062854614257,12.72382433345984
2025-07-10 09:15:00+05:30,2025-07-10 09:25:00+05:30,long,420.0,418.6000061035156,1190,-1665.9927368164062,-1765.3358281707856,99.34309135437928,40,0.0,14.994,29.638640015716554,0.9979340072631835,0.9979340072631835,12.714583324136353
2025-07-10 12:15:00+05:30,2025-07-10 14:55:00+05:30,long,417.0,417.45001220703125,1199,539.5646362304688,440.12032608132046,99.4443101491483,40,0.0,14.99949,29.715015269696046,1.0005055646362304,1.0005055646362304,12.728793750179808
2025-07-11 11:45:00+05:30,2025-07-11 12:25:00+05:30,long,416.29998779296875,416.5,1201,240.21466064453125,140.78219545730775,99.4324651872235,40,0.0,14.999288560180664,29.70572572457886,1.0001927853393555,1.0001927853393555,12.727065331785276
2025-07-11 12:30:00+05:30,2025-07-11 13:05:00+05:30,long,416.8500061035156,416.29998779296875,1199,-659.4719543457031,-758.8528442309224,99.38088988521932,40,0.0,14.994094719543458,29.66872122765198,0.9989468426818847,0.9989468426818847,12.720180252660096
2025-07-11 13:10:00+05:30,2025-07-11 15:00:00+05:30,long,416.79998779296875,417.29998779296875,1199,599.5,500.07850781538355,99.42149218461648,40,0.0,14.992295560913087,29.70255036060791,1.0000858707275389,1.0000858707275389,12.726474521640382
2025-07-14 12:40:00+05:30,2025-07-14 14:05:00+05:30,short,419.1000061035156,419.1499938964844,1193,-59.63543701171875,-284.0605926521474,224.4251556404287,40,124.99657682037353,15.001378281555176,29.700957825,1.00003225,1.00003225,12.7261782135
2025-07-14 14:25:00+05:30,2025-07-14 15:00:00+05:30,long,419.3999938964844,419.6499938964844,1192,298.0,198.57076220232912,99.42923779767088,40,0.0,14.997743781738281,29.704383287841797,1.0001475854492188,1.0001475854492188,12.726815557192381
2025-07-15 09:45:00+05:30,2025-07-15 12:45:00+05:30,long,420.04998779296875,421.6000061035156,1190,1844.5217895507812,1745.0418024059516,99.47998714482974,40,0.0,14.995784564208984,29.74643573428345,1.0015634927368162,1.0015634927368162,12.734639860863648
2025-07-15 13:05:00+05:30,2025-07-15 14:20:00+05:30,short,421.45001220703125,421.95001220703125,1186,-593.0,-817.4090514939927,224.40905149399268,40,124.95992861938477,15.012981434326171,29.70809113996582,1.000272428955078,1.000272428955078,12.727505442405759
2025-07-16 09:20:00+05:30,2025-07-16 09:40:00+05:30,long,422.20001220703125,422.25,1184,59.185546875,-40.23062500542578,99.41617188042578,40,0.0,14.996544433593751,29.694915789257813,0.999828814453125,0.999828814453125,12.725054028667968
2025-07-17 09:25:00+05:30,2025-07-17 10:00:00+05:30,short,424.1000061035156,424.29998779296875,1178,-235.57843017578125,-459.8748735094174,224.29644333363612,40,124.89745179748536,14.994761568603517,29.68263122645874,0.9994151928100585,0.9994151928100585,12.722768355468384
2025-07-17 11:10:00+05:30,2025-07-17 12:45:00+05:30,long,424.29998779296875,425.1000061035156,1178,942.4215698242188,842.978726060068,99.44284376415075,40,0.0,14.994761568603517,29.717617826458742,1.0005931928100587,1.0005931928100587,12.729277983468382
2025-07-17 13:05:00+05:30,2025-07-17 13:50:00+05:30,short,425.0,425.6000061035156,1176,-705.607177734375,-930.0097224825054,224.40254474813037,40,124.95,15.015168215332032,29.70907653317871,1.0003056071777343,1.0003056071777343,12.727688785264162
2025-07-17 14:10:00+05:30,2025-07-17 15:00:00+05:30,short,425.04998779296875,424.29998779296875,1176,882.0,657.6833470427246,224.3166529572754,40,124.96469641113282,14.969303569335938,29.665416467285155,0.9988355712890624,0.9988355712890624,12.719565366943359
2025-07-18 09:20:00+05:30,2025-07-18 11:00:00+05:30,short,423.3999938964844,422.20001220703125,1180,1415.9783935546875,1191.7851140469886,224.19327950769897,40,124.9029981994629,14.945880432128906,29.63489781390381,0.9978080072021485,0.9978080072021485,12.713887047799071
2025-07-18 14:50:00+05:30,2025-07-18 15:00:00+05:30,long,422.95001220703125,422.75,1182,-236.4144287109375,-335.823994013322,99.40956530238454,40,0.0,14.997807432861329,29.688637208532718,0.9996174144287109,0.9996174144287109,12.723885832133059
2025-07-21 10:40:00+05:30,2025-07-21 11:20:00+05:30,long,422.25,421.79998779296875,1184,-532.814453125,-632.2147692621679,99.40031613716796,40,0.0,14.99832,29.680849010742186,0.999355185546875,0.999355185546875,12.72243675533203
2025-07-21 12:20:00+05:30,2025-07-21 13:30:00+05:30,short,421.1499938964844,420.79998779296875,1187,415.4572448730469,191.09283218715046,224.3644126858964,40,124.97626068878174,14.984687565307617,29.682020459481812,0.9993946282653808,0.9993946282653808,12.722654715794492
2025-07-22 12:25:00+05:30,2025-07-22 12:55:00+05:30,long,418.0,417.1000061035156,1196,-1076.3927001953125,-1175.7711098566551,99.37840966134254,40,0.0,14.99784,29.6637543368042,0.9987796072998046,0.9987796072998046,12.719256109938721
2025-07-22 13:55:00+05:30,2025-07-22 14:45:00+05:30,short,416.29998779296875,416.70001220703125,1201,-480.4293212890625,-704.8792129217208,224.44989163265822,40,124.99407133483886,15.013701439819336,29.7128601,1.0004330000000001,1.0004330000000001,12.728392758
2025-07-23 10:35:00+05:30,2025-07-23 12:10:00+05:30,long,414.8500061035156,414.79998779296875,1205,-60.272064208984375,-159.68477549033906,99.41271128135467,40,0.0,14.99682772064209,29.69192880656433,0.9997282426452636,0.9997282426452636,12.724498268857726
2025-07-23 12:25:00+05:30,2025-07-23 15:00:00+05:30,long,414.8999938964844,414.95001220703125,1205,60.272064208984375,-39.15142614466096,99.42349035364533,40,0.0,14.99863477935791,29.69908694343567,0.9999692573547363,0.9999692573547363,12.725830116142273
2025-07-24 10:50:00+05:30,2025-07-24 11:15:00+05:30,short,413.5,413.6000061035156,1209,-120.90737915039062,-345.3136827878614,224.40630363747078,40,124.98037500000001,15.001272221374512,29.698928049160767,0.9999639073791504,0.9999639073791504,12.725800552177185
2025-07-25 10:15:00+05:30,2025-07-25 10:45:00+05:30,short,408.3500061035156,409.25,1224,-1101.592529296875,-1326.0289280250552,224.43639872818017,40,124.95510186767578,15.027660000000001,29.72204950187988,1.0007424074707032,1.0007424074707032,12.730102543683103
2025-07-25 13:00:00+05:30,2025-07-25 13:30:00+05:30,long,408.79998779296875,408.5,1223,-366.88507080078125,-466.2934841825509,99.40841338176966,40,0.0,14.998871552124024,29.686869186602785,0.9995578850708007,0.9995578850708007,12.723556872901247
2025-07-25 13:40:00+05:30,2025-07-25 15:00:00+05:30,long,409.20001220703125,409.29998779296875,1221,122.0701904296875,22.67795768154396,99.39223274814354,40,0.0,14.988996447143554,29.68183845,0.9993885,0.9993885,12.722620850999999
2025-07-28 10:20:00+05:30,2025-07-28 11:20:00+05:30,short,410.1000061035156,410.3500061035156,1219,-304.75,-529.1652625394886,224.41526253948862,40,124.97797686004638,15.006499723205566,29.70381837694702,1.000128564880371,1.000128564880371,12.72671044952893
2025-07-28 11:50:00+05:30,2025-07-28 12:45:00+05:30,long,410.20001220703125,409.3999938964844,1218,-974.4223022460938,-1073.7727142216797,99.35041197558604,40,0.0,14.988708446044923,29.648702380792237,0.998272807434082,0.998272807434082,12.716455533880735
