entry_time,exit_time,direction,entry_price,exit_price,qty,gross_pnl,net_pnl,costs,brokerage,exchange_charges,sebi_charges,ipf_charges,stt,stamp,gst
2025-05-21 09:15:00+05:30,2025-05-21 09:35:00+05:30,short,59.619998931884766,60.47999954223633,8386,-7211.965118408203,-7436.866490020991,224.90137161278759,40,29.91261003995819,1.0071585872039794,1.0071585872039794,124.99332776069642,15.215558284835815,12.76555835288919
2025-05-21 12:50:00+05:30,2025-05-21 15:00:00+05:30,short,61.09000015258789,61.279998779296875,8184,-1554.9487609863281,-1779.4653148274865,224.5165538411584,40,29.743839316378782,1.0014760712585449,1.0014760712585449,124.99014031219482,15.04546530029297,12.734156769774719
2025-05-22 09:20:00+05:30,2025-05-22 10:15:00+05:30,short,61.09000015258789,61.36000061035156,8184,-2209.6837463378906,-2434.2443153931745,224.56056905528365,40,29.763284945443726,1.0021308062438965,1.0021308062438965,124.99014031219482,15.065107349853516,12.737774835303773
2025-05-22 10:30:00+05:30,2025-05-22 14:40:00+05:30,short,61.13999938964844,60.779998779296875,8177,2943.7249908447266,2719.517523665416,224.20746717931058,40,29.609112803315735,0.9969398250274658,0.9969398250274658,124.98544375228882,14.909941500549317,12.709089473101777
2025-05-23 09:20:00+05:30,2025-05-23 09:40:00+05:30,long,61.439998626708984,61.09000015258789,8138,-2848.287582397461,-2947.6074171780197,99.31983478055861,40,29.615329162957764,0.9971491300659179,0.9971491300659179,0.0,14.999961264724732,12.710246092744264
2025-05-23 12:35:00+05:30,2025-05-23 13:35:00+05:30,long,62.2599983215332,61.84000015258789,8030,-3372.5852966308594,-3471.8802949683936,99.29499833753434,40,29.596732736091614,0.9965229877471924,0.9965229877471924,0.0,14.99843359565735,12.706786030290985
2025-05-23 13:45:00+05:30,2025-05-23 15:00:00+05:30,long,61.970001220703125,62.25,8068,2259.0301513671875,2159.5227756121435,99.50737575504418,40,29.765547004504395,1.0022069698486327,1.0022069698486327,0.0,14.999219095458985,12.738195715383544
2025-05-26 11:00:00+05:30,2025-05-26 15:00:00+05:30,long,64.02999877929688,64.13999938964844,7808,858.884765625,759.432409115793,99.45235650920702,40,29.722314967382815,1.000751345703125,1.000751345703125,0.0,14.9983869140625,12.730151936355469
2025-05-27 10:20:00+05:30,2025-05-27 10:35:00+05:30,short,63.91999816894531,64.41999816894531,7822,-3911.0,-4135.682620741838,224.68262074183778,40,29.81510090524292,1.0038754513549804,1.0038754513549804,124.99555641937256,15.116796770324708,12.747415744187624
2025-05-27 13:15:00+05:30,2025-05-27 15:00:00+05:30,short,65.63999938964844,65.4000015258789,7617,1828.0637283325195,1603.7677549668247,224.2959733656948,40,29.644511103115082,0.9981316869735717,0.9981316869735717,124.99496883773804,14.94455434867859,12.715675702215956
2025-05-28 09:15:00+05:30,2025-05-28 12:30:00+05:30,long,65.69000244140625,67.76000213623047,7611,15754.767677307129,15654.758678126014,100.00899918111476,40,30.165933149759674,1.015687984840393,1.015687984840393,0.0,14.998998257446289,12.812691804228011
2025-05-28 14:15:00+05:30,2025-05-28 15:00:00+05:30,long,66.54000091552734,66.20999908447266,7514,-2479.633758544922,-2578.9655263223,99.33176777737818,40,29.62525995,0.9974835,0.9974835,0.0,14.999447006378174,12.712093821
2025-05-29 11:25:00+05:30,2025-05-29 12:05:00+05:30,short,65.0199966430664,65.37000274658203,7689,-2691.1969299316406,-2915.782139636088,224.58520970444715,40,29.776290547618103,1.0025687053070067,1.0025687053070067,124.9846885471344,15.078898533554078,12.74019466552652
2025-05-29 14:15:00+05:30,2025-05-29 14:45:00+05:30,long,65.6500015258789,65.36000061035156,7616,-2208.64697265625,-2307.9897520386926,99.34277938244239,40,29.63383363520508,0.9977721762695312,0.9977721762695312,0.0,14.999712348632812,12.71368904606543
2025-05-30 10:25:00+05:30,2025-05-30 11:35:00+05:30,long,71.93000030517578,71.44000244140625,6951,-3405.9751510620117,-3505.27283858697,99.29768752495818,40,29.597977206017305,0.9965648890914917,0.9965648890914917,0.0,14.999562963638306,12.707017577119583
2025-05-30 12:45:00+05:30,2025-05-30 15:00:00+05:30,long,71.04000091552734,71.4000015258789,7038,2533.684295654297,2434.1661152266324,99.51818042766455,40,29.77403429432373,1.002492737182617,1.002492737182617,0.0,14.999385793304445,12.739774865671142
2025-06-02 09:15:00+05:30,2025-06-02 10:20:00+05:30,long,72.56999969482422,72.12000274658203,6889,-3100.0289764404297,-3199.3327569601174,99.30378051968772,40,29.604051976519777,0.9967694268188476,0.9967694268188476,0.0,14.998041836929321,12.70814785260095
2025-06-02 10:35:00+05:30,2025-06-02 12:55:00+05:30,long,72.4000015258789,72.19999694824219,6906,-1381.2316131591797,-1480.6056116006341,99.37399844145443,40,29.658645407029724,0.9986075894622802,0.9986075894622802,0.0,14.999832316131592,12.71830553936856
2025-06-03 10:35:00+05:30,2025-06-03 12:40:00+05:30,short,68.44000244140625,68.77999877929688,7305,-2483.6732482910156,-2708.24998812867,224.57673983765415,40,29.77104563484192,1.0023921089172363,1.0023921089172363,124.98855445861817,15.07313673248291,12.739218793876649
2025-06-03 13:40:00+05:30,2025-06-03 15:00:00+05:30,long,68.5199966430664,68.19000244140625,7297,-2407.96768951416,-2507.3030493892215,99.33535987506153,40,29.62791404058609,0.997572863319397,0.997572863319397,0.0,14.999712465133667,12.712587642702987
2025-06-04 09:25:00+05:30,2025-06-04 09:40:00+05:30,long,68.37000274658203,67.37999725341797,7313,-7239.910171508789,-7339.065596344862,99.15542483607263,40,29.484370575,0.9927397499999999,0.9927397499999999,0.0,14.999694902572632,12.6858798585
2025-06-04 10:20:00+05:30,2025-06-04 12:00:00+05:30,long,67.44000244140625,67.0,7413,-3261.7380981445312,-3361.035651041917,99.29755289738587,40,29.599131021514893,0.9966037380981445,0.9966037380981445,0.0,14.997982142944336,12.707232256730347
2025-06-04 12:35:00+05:30,2025-06-04 13:30:00+05:30,long,67.23999786376953,66.86000061035156,7436,-2825.6595764160156,-2924.980035794683,99.32045937866731,40,29.615877383010865,0.9971675886535644,0.9971675886535644,0.0,14.999898723449707,12.710348094899597
2025-06-04 14:00:00+05:30,2025-06-04 15:00:00+05:30,short,66.91000366210938,66.93000030517578,7472,-149.4149169921875,-373.83378742540697,224.41887043321947,40,29.701559536413576,1.0000525096435546,1.0000525096435546,124.98788684082031,15.003028868408203,12.726290168290284
2025-06-05 11:40:00+05:30,2025-06-05 13:00:00+05:30,short,67.29000091552734,67.29000091552734,7430,0.0,-224.413490255513,224.413490255513,40,29.69790358406067,0.9999294136047363,0.9999294136047363,124.99117670059205,14.998941204071045,12.72560993957977
2025-06-05 13:20:00+05:30,2025-06-05 15:00:00+05:30,short,67.2699966430664,66.87999725341797,7432,2898.4754638671875,2674.2618213725686,224.21364249461865,40,29.610981812768557,0.9970027546386718,0.9970027546386718,124.98765376281739,14.911564187622071,12.709437222133301
2025-06-06 09:15:00+05:30,2025-06-06 10:20:00+05:30,short,66.72000122070312,66.94999694824219,7494,-1723.5879821777344,-1948.129741921293,224.5417597435588,40,29.751172098458863,1.001722966278076,1.001722966278076,124.99992228698731,15.05169831390381,12.73552111165265
2025-06-06 10:35:00+05:30,2025-06-06 13:10:00+05:30,short,66.62999725341797,66.69000244140625,7504,-450.2789306640625,-674.732188057115,224.4532573930525,40,29.71286834798584,1.000433277709961,1.000433277709961,124.9978748474121,15.013253349609375,12.728394292625245
2025-06-06 13:15:00+05:30,2025-06-06 14:05:00+05:30,short,66.58000183105469,66.73999786376953,7509,-1201.4102096557617,-1425.8989814594547,224.488771803693,40,29.73266636794052,1.001099877708435,1.001099877708435,124.98730843734741,15.034519318771363,12.732077924216814
2025-06-06 14:15:00+05:30,2025-06-06 15:00:00+05:30,short,66.66999816894531,66.63999938964844,7499,224.96084594726562,0.5647440469437299,224.3961019003219,40,29.69084264924927,0.9996916716918944,0.9996916716918944,124.98957906723022,14.99200066268921,12.72429617776941
2025-06-09 11:40:00+05:30,2025-06-09 14:05:00+05:30,short,67.29000091552734,67.29000091552734,7430,0.0,-224.413490255513,224.413490255513,40,29.69790358406067,0.9999294136047363,0.9999294136047363,124.99117670059205,14.998941204071045,12.72560993957977
2025-06-10 09:20:00+05:30,2025-06-10 10:45:00+05:30,short,67.19999694824219,68.52999877929688,7440,-9895.213623046875,-10120.293488166037,225.07986511916255,40,29.99198569592285,1.0098311682128907,1.0098311682128907,124.99199432373047,15.295895727539063,12.780327035544431
2025-06-10 12:10:00+05:30,2025-06-10 12:45:00+05:30,long,68.29000091552734,68.06999969482422,7321,-1610.6289367675781,-1709.9898714475555,99.36093467997733,40,29.649259464710997,0.9982915644683837,0.9982915644683837,0.0,14.99853290107727,12.716559185252288
2025-06-10 12:55:00+05:30,2025-06-10 14:25:00+05:30,long,68.19999694824219,68.08000183105469,7331,-879.6842041015625,-979.0747597789349,99.39055567737236,40,29.672339530215453,0.9990686710510254,0.9990686710510254,0.0,14.999225328826904,12.720853476227965
2025-06-10 14:55:00+05:30,2025-06-10 15:00:00+05:30,short,68.25,68.20999908447266,7326,293.0467071533203,68.64058473725538,224.40612241606493,40,29.691266812797547,0.9997059532928466,0.9997059532928466,124.999875,14.9911935987854,12.72437509789627
2025-06-11 09:15:00+05:30,2025-06-11 10:30:00+05:30,long,68.38999938964844,68.30999755859375,7311,-584.8933868408203,-684.2975389725876,99.40415213176735,40,29.68258622735138,0.9994136776885987,0.9994136776885987,0.0,14.999978566131592,12.722759982907194
2025-06-11 11:05:00+05:30,2025-06-11 12:20:00+05:30,long,68.31999969482422,68.22000122070312,7318,-731.7888336181641,-831.1840153772936,99.39518175912954,40,29.676231882984922,0.999199726699829,0.999199726699829,0.0,14.99897273300171,12.721577689743254
2025-06-11 12:25:00+05:30,2025-06-11 13:20:00+05:30,long,68.2699966430664,68.0,7323,-1977.185417175293,-2076.531671170148,99.34625399485505,40,29.637784006890108,0.9979051854171752,0.9979051854171752,0.0,14.998235562515259,12.714424054615312
2025-06-11 14:25:00+05:30,2025-06-11 15:00:00+05:30,short,67.36000061035156,67.55000305175781,7422,-1410.1981201171875,-1634.6997549375285,224.50163482034094,40,29.73867080125122,1.0013020471801757,1.0013020471801757,124.98648113250732,15.040683679504395,12.73319511271765
2025-06-12 09:15:00+05:30,2025-06-12 14:30:00+05:30,short,67.26000213623047,65.93000030517578,7433,9885.903610229492,9662.162192539232,223.7414176902606,40,29.403038257965086,0.9900012881469726,0.9900012881469726,124.98589896965026,14.701730768051148,12.670747118300168
2025-06-12 14:35:00+05:30,2025-06-12 15:00:00+05:30,short,65.83000183105469,65.77999877929688,7595,379.77317810058594,155.3802004627424,224.39297763784353,40,29.687465252677917,0.99957795463562,0.99957795463562,124.99471597671509,14.987972721862793,12.723667777316438
2025-06-13 09:50:00+05:30,2025-06-13 11:45:00+05:30,long,64.62000274658203,64.87999725341797,7737,2011.5774993896484,1912.0802762731394,99.49722311650915,40,29.75766255,1.0019415,1.0019415,0.0,14.998948837509156,12.736728728999998
2025-06-13 12:00:00+05:30,2025-06-13 12:25:00+05:30,long,65.0199966430664,64.66999816894531,7689,-2691.13826751709,-2790.4576899564445,99.31942243935455,40,29.616435192253874,0.997186370109558,0.997186370109558,0.0,14.998162625656128,12.710451881225417
2025-06-13 14:15:00+05:30,2025-06-13 15:00:00+05:30,short,64.47000122070312,64.6500015258789,7755,-1395.9023666381836,-1620.4097519383217,224.50738530013814,40,29.739370952602386,1.0013256212997437,1.0013256212997437,124.99121486663819,15.040822854995728,12.733325383302383
2025-06-16 09:15:00+05:30,2025-06-16 10:05:00+05:30,short,64.58000183105469,64.13999938964844,7742,3406.4989013671875,3182.3095719788903,224.18932938829724,40,29.597542408685303,0.9965502494506835,0.9965502494506835,124.99459354400635,14.897156258239747,12.706936678464475
2025-06-16 11:30:00+05:30,2025-06-16 15:00:00+05:30,long,64.88999938964844,65.55999755859375,7705,5162.335891723633,5062.72007449154,99.61581723209275,40,29.85198162664032,1.005117226486206,1.005117226486206,0.0,14.999323358917236,12.754277793562775
2025-06-17 10:15:00+05:30,2025-06-17 11:00:00+05:30,long,65.5999984741211,65.19999694824219,7621,-3048.4116287231445,-3147.7176295324102,99.30600080926578,40,29.605754923880767,0.9968267651138305,0.9968267651138305,0.0,14.998127651138306,12.708464704019029
2025-06-17 13:45:00+05:30,2025-06-17 14:40:00+05:30,short,64.6500015258789,64.68000030517578,7733,-231.98056030273438,-456.40034308968075,224.41978278694637,40,29.703234453538514,1.000108904159546,1.000108904159546,124.9846154499054,15.00511327079773,12.72660180438565
2025-06-18 09:15:00+05:30,2025-06-18 09:25:00+05:30,short,63.88999938964844,64.44000244140625,7825,-4303.773880004883,-4528.467670855877,224.69379085099413,40,29.82421325054169,1.004182264328003,1.004182264328003,124.98481130599976,15.127290573120117,12.749111192676546
2025-06-18 09:50:00+05:30,2025-06-18 13:35:00+05:30,short,64.55000305175781,64.12999725341797,7745,3252.94490814209,3028.758937971705,224.1859701703846,40,29.599810090198517,0.9966266023635864,0.9966266023635864,124.98494340896606,14.900604861831665,12.707358604661179
2025-06-18 13:45:00+05:30,2025-06-18 14:00:00+05:30,short,63.970001220703125,64.26000213623047,7816,-2266.6471557617188,-2491.221822108284,224.57466634656532,40,29.766697475262454,1.002245706237793,1.002245706237793,124.99738238525391,15.067685300903321,12.73840977267004
2025-06-18 14:30:00+05:30,2025-06-18 15:00:00+05:30,long,64.16000366210938,64.1500015258789,7793,-77.94664764404297,-177.36963199683444,99.42298435279147,40,29.697620151770785,0.9999198704299926,0.9999198704299926,0.0,14.99996725616455,12.725557203996141
2025-06-19 09:20:00+05:30,2025-06-19 10:00:00+05:30,long,64.08999633789062,63.81999969482422,7801,-2106.243812561035,-2205.587860577552,99.34404801651682,40,29.63542860782089,0.9978258790512085,0.9978258790512085,0.0,14.998981842956542,12.713985807636979
2025-06-19 11:15:00+05:30,2025-06-19 12:05:00+05:30,short,63.400001525878906,63.4900016784668,7886,-709.7412033081055,-934.2051377601888,224.46393445208327,40,29.719440588503268,1.00065456526947,1.00065456526947,124.99310300827027,15.020464597091674,12.729617127679091
2025-06-19 12:10:00+05:30,2025-06-19 14:05:00+05:30,short,63.2599983215332,62.439998626708984,7903,6480.457588195801,6256.487175430843,223.97041276495744,40,29.504190153694154,0.993407075881958,0.993407075881958,124.98594168376923,14.803899274406433,12.689567501323701
2025-06-20 09:15:00+05:30,2025-06-20 13:45:00+05:30,long,62.900001525878906,64.05000305175781,7949,9141.362129211426,9041.596656768683,99.76547244274242,40,29.97102991571274,1.0091255863876343,1.0091255863876343,0.0,14.999763363876344,12.776427990378068
2025-06-23 10:00:00+05:30,2025-06-23 12:30:00+05:30,long,62.58000183105469,62.70000076293945,7989,958.6714668273926,859.2148311831737,99.45663564421889,40,29.72559963948555,1.0008619407234192,1.0008619407234192,0.0,14.998549038848877,12.730763084437616
2025-06-23 13:20:00+05:30,2025-06-23 14:25:00+05:30,long,62.689998626708984,62.66999816894531,7975,-159.5036506652832,-258.91877648142565,99.41512581614246,40,29.692455441026688,0.999745974445343,0.999745974445343,0.0,14.998582171440125,12.724596254784965
2025-06-23 14:50:00+05:30,2025-06-23 15:00:00+05:30,long,62.720001220703125,62.849998474121094,7971,1036.208106994629,936.7496822290565,99.4584247655724,40,29.727278486753082,1.0009184675674438,1.0009184675674438,0.0,14.99823389190674,12.731075451777693
2025-06-24 13:05:00+05:30,2025-06-24 13:25:00+05:30,long,64.41999816894531,63.95000076293945,7761,-3647.6498680114746,-3746.93627914938,99.2864111379053,40,29.589502982797626,0.9962795617103576,0.9962795617103576,0.0,14.998908173675538,12.705440858011436
2025-06-25 09:40:00+05:30,2025-06-25 13:00:00+05:30,short,64.4000015258789,64.18000030517578,7763,1707.8694763183594,1483.5805449387494,224.28893137961,40,29.645546660169984,0.9981665542144775,0.9981665542144775,124.98430296134948,14.946880271072388,12.715868378589203
2025-06-25 13:40:00+05:30,2025-06-25 14:30:00+05:30,long,64.19000244140625,64.0199966430664,7789,-1324.175163269043,-1423.5493552620062,99.37419199296322,40,29.65924218120804,0.9986276828689575,0.9986276828689575,0.0,14.999277870483398,12.71841657553386
2025-06-26 09:15:00+05:30,2025-06-26 09:30:00+05:30,short,64.20999908447266,65.06999969482422,7786,-6695.964752197266,-6920.819292292178,224.8545400949125,40,29.895249893719484,1.0065740704956054,1.0065740704956054,124.98476321792603,15.199050528717041,12.762328313558715
2025-06-26 10:30:00+05:30,2025-06-26 11:25:00+05:30,long,65.16000366210938,64.97000122070312,7673,-1457.8887329101562,-1557.2576108505798,99.3688779404236,40,29.655079565734866,0.9984875274658203,0.9984875274658203,0.0,14.999181242980958,12.717642076776125
2025-06-26 11:55:00+05:30,2025-06-26 15:00:00+05:30,short,64.9800033569336,64.56999969482422,7694,3154.5681762695312,2930.369789468635,224.19838680089595,40,29.603704387362672,0.9967577234802245,0.9967577234802245,124.98903645706177,14.904047329559326,12.708083179951721
2025-06-27 09:25:00+05:30,2025-06-27 10:00:00+05:30,short,64.62000274658203,65.05000305175781,7737,-3326.9123611450195,-3551.549596600503,224.6372354554835,40,29.796727995394136,1.0032568348617554,1.0032568348617554,124.9912403125763,15.098756208343506,12.74399726944606
2025-06-27 10:55:00+05:30,2025-06-27 11:15:00+05:30,short,64.94000244140625,65.44000244140625,7699,-3849.5,-4074.175244212537,224.67524421253688,40,29.812731030505372,1.0037956575927733,1.0037956575927733,124.99326969909669,15.114677363891602,12.746974803857666
2025-06-27 13:40:00+05:30,2025-06-27 14:55:00+05:30,short,66.44999694824219,66.4800033569336,7524,-225.76821899414062,-450.1986838993074,224.43046490516682,40,29.704910072195432,1.0001653222961426,1.0001653222961426,124.99244425964356,15.00586635772705,12.726913571008483
2025-06-30 09:15:00+05:30,2025-06-30 10:20:00+05:30,short,67.0,67.0999984741211,7462,-746.1886138916016,-970.648472375359,224.4598584837575,40,29.71942940183258,1.0006541886138915,1.0006541886138915,124.9885,15.02100565841675,12.729615046280365
2025-06-30 11:40:00+05:30,2025-06-30 12:50:00+05:30,long,67.2300033569336,67.0,7437,-1710.5349655151367,-1809.8961960467284,99.36123053159173,40,29.6485754884758,0.9982685349655152,0.9982685349655152,0.0,14.999686048965454,12.716431924219437
2025-06-30 13:50:00+05:30,2025-06-30 14:05:00+05:30,short,66.8499984741211,67.1500015258789,7479,-2243.7228240966797,-2468.289430622029,224.56660652534933,40,29.7649242,1.002186,1.002186,124.99278464698791,15.06644584236145,12.738079835999997
2025-07-01 09:15:00+05:30,2025-07-01 09:30:00+05:30,long,67.91999816894531,67.44000244140625,7361,-3533.248550415039,-3632.538750298896,99.2901998838571,40,29.592633445436096,0.9963849644927978,0.9963849644927978,0.0,14.998773195648194,12.7060233137872
2025-07-01 10:45:00+05:30,2025-07-01 13:00:00+05:30,long,67.13999938964844,67.26000213623047,7447,893.6604537963867,794.2020663529381,99.4583874434486,40,29.72604129748764,1.0008768113632203,1.0008768113632203,0.0,14.999747263641359,12.730845259593156
2025-07-01 13:35:00+05:30,2025-07-01 14:15:00+05:30,long,67.29000091552734,67.19000244140625,7430,-742.9886627197266,-842.3833177786892,99.39465505896254,40,29.675836820777892,0.9991864249420166,0.9991864249420166,0.0,14.998941204071045,12.721504184229582
2025-07-01 14:25:00+05:30,2025-07-01 15:00:00+05:30,long,67.33000183105469,67.18000030517578,7426,-1113.9113311767578,-1213.2950910999803,99.3837599232225,40,29.66647689315033,0.9988712758636474,0.9988712758636474,0.0,14.999777807922364,12.719762670422517
2025-07-02 09:15:00+05:30,2025-07-02 09:25:00+05:30,long,67.2699966430664,66.98999786376953,7432,-2080.950927734375,-2180.2943038984745,99.34337616409937,40,29.6352622914917,0.9978202791748046,0.9978202791748046,0.0,14.998518451538086,12.71395486271997
2025-07-02 11:15:00+05:30,2025-07-02 15:00:00+05:30,short,66.0999984741211,65.13999938964844,7564,7261.433074951172,7037.502183401264,223.93089154990767,40,29.483170512094116,0.9926993438415527,0.9926993438415527,124.995097114563,14.781568661499024,12.68565657406842
2025-07-03 09:25:00+05:30,2025-07-03 10:05:00+05:30,short,65.06999969482422,65.5999984741211,7684,-4072.5106201171875,-4297.209646446716,224.69902632952844,40,29.82082749812622,1.0040682659301758,1.0040682659301758,124.99946941375732,15.122111648254394,12.74848123753015
2025-07-03 11:00:00+05:30,2025-07-03 11:40:00+05:30,long,65.5,65.30000305175781,7633,-1526.5767059326172,-1625.941856186162,99.36515025354495,40,29.6523737718338,0.9983964232940674,0.9983964232940674,0.0,14.998845000000001,12.717138635123014
2025-07-03 12:50:00+05:30,2025-07-03 14:25:00+05:30,long,65.30000305175781,65.18000030517578,7656,-918.7410278320312,-1018.1262278525726,99.38520002054139,40,29.668960699310304,0.9989549057006835,0.9989549057006835,0.0,14.998104700927735,12.720224808901978
2025-07-03 14:40:00+05:30,2025-07-03 15:00:00+05:30,long,65.30999755859375,65.4000015258789,7655,688.9803695678711,589.5341498181333,99.44621974973778,40,29.717375776851654,1.0005850429916383,1.0005850429916383,0.0,14.998440939331054,12.729232947571793
2025-07-04 09:15:00+05:30,2025-07-04 09:25:00+05:30,short,65.06999969482422,65.37999725341797,7684,-2382.021240234375,-2606.6066217248513,224.58538149047646,40,29.7706199635437,1.002377776550293,1.002377776550293,124.99946941375732,15.071396966857911,12.739139593216919
2025-07-04 09:35:00+05:30,2025-07-04 10:00:00+05:30,short,65.16999816894531,65.5199966430664,7672,-2685.1882934570312,-2909.789216782438,224.60092332540685,40,29.77881311387329,1.002653640197754,1.002653640197754,124.99605648803711,15.080082427368165,12.740664015732788
2025-07-04 10:30:00+05:30,2025-07-04 11:35:00+05:30,long,65.4000015258789,65.20999908447266,7645,-1452.5686645507812,-1551.9388167641432,99.37015221336196,40,29.65584960358429,0.9985134546661376,0.9985134546661376,0.0,14.999490349960327,12.717785350485077
2025-07-04 14:20:00+05:30,2025-07-04 15:00:00+05:30,short,65.2699966430664,65.45999908447266,7660,-1455.418701171875,-1679.9312624614618,224.5125612895868,40,29.74133548800659,1.001391767272949,1.001391767272949,124.99204357147217,15.042707789611816,12.733690905950318
