Datetime,Open,High,Low,Close,Volume,VWAP,ATR,Supertrend,ST_dir,MACD,Signal
2025-05-28 06:25:00+00:00,1579.5999755859375,1579.699951171875,1577.0999755859375,1578.9000244140625,30423,1542.1970625056558,1.9499860491071428,1573.5286429268974,1,0.9638422953009922,0.6880794046365364
2025-05-29 03:55:00+00:00,1603.199951171875,1603.9000244140625,1598.199951171875,1599.5,228019,1542.912012160952,4.592878069196429,1592.621381487165,1,4.212604101162242,0.8253355345538268
2025-05-30 08:35:00+00:00,1568.300048828125,1569.5999755859375,1568.0,1568.0,62336,1545.1680395073565,1.27142333984375,1565.199986049107,1,0.7722924090437573,0.7850146013777896
2025-05-30 09:30:00+00:00,1568.0,1568.0,1560.5,1562.5,1473696,1545.4408098545107,1.8214285714285714,1569.7142857142858,-1,0.004533560291292815,0.3573639094848504
2025-06-02 07:35:00+00:00,1553.699951171875,1554.4000244140625,1552.5999755859375,1552.699951171875,18620,1546.0315694043773,2.171421595982143,1549.828604561942,1,0.22850417893550912,0.24267313295054477
2025-06-02 08:20:00+00:00,1553.699951171875,1554.0999755859375,1553.300048828125,1553.5,11576,1546.0433826467956,1.7928553989955358,1549.828604561942,1,0.2528027300427311,0.2953534820644565
2025-06-02 09:35:00+00:00,1554.300048828125,1555.699951171875,1554.300048828125,1555.5999755859375,144551,1546.068190741672,1.6571480887276786,1550.028555733817,1,-0.042064630518098056,-0.45270965964596155
2025-06-04 08:00:00+00:00,1553.800048828125,1555.5,1553.5,1555.4000244140625,49470,1546.1097187531993,1.3714250837053572,1550.3857247488838,1,1.01601633743212,0.80230822657958
2025-06-05 04:00:00+00:00,1555.9000244140625,1556.9000244140625,1554.0,1556.699951171875,52884,1546.1836193425256,2.3785923549107144,1548.3142351422991,1,0.299515254185053,-0.2934313532963673
2025-06-06 09:05:00+00:00,1558.5999755859375,1558.699951171875,1557.5,1557.5999755859375,18377,1546.5591066070997,1.5571376255580358,1554.6285487583705,1,0.6967715056091492,0.40969538013385315
2025-06-10 03:50:00+00:00,1578.4000244140625,1587.4000244140625,1577.699951171875,1587.4000244140625,160534,1547.1426620967638,2.6928885323660716,1574.4713221958705,1,0.7665959719979583,-0.2571744430227494
2025-06-11 03:50:00+00:00,1600.5,1600.699951171875,1596.300048828125,1598.0,91023,1549.1262150863236,3.2999965122767856,1588.6000104631696,1,0.08955033040319904,-0.012199248146142427
2025-06-11 05:40:00+00:00,1600.5,1602.5999755859375,1600.5,1602.0,60952,1549.4448745730242,1.7928553989955358,1596.171421595982,1,0.7119432272784252,0.29846199871241813
2025-06-11 07:20:00+00:00,1613.0,1622.0999755859375,1613.0,1621.4000244140625,334264,1550.036381958995,2.92144775390625,1608.78564453125,1,3.558274640584159,2.5820277644447085
2025-06-11 09:30:00+00:00,1628.199951171875,1632.300048828125,1627.0,1631.699951171875,624181,1551.4988167118659,3.042872837611607,1620.5214059012276,1,3.868816928608794,3.4874684980749877
2025-06-13 04:50:00+00:00,1597.9000244140625,1604.4000244140625,1597.5999755859375,1604.0,91965,1555.1534049495074,6.085719517299107,1582.7428414481026,1,-3.438660734499308,-5.327378245117738
2025-06-13 08:40:00+00:00,1604.9000244140625,1605.4000244140625,1603.0,1603.800048828125,56023,1555.67062330969,2.0142735072544644,1598.157191685268,1,-0.18178660985586248,-0.534366368961296
2025-06-16 04:55:00+00:00,1613.5999755859375,1615.699951171875,1612.0,1615.0,51151,1556.3327155050067,3.7071533203125,1602.728515625,1,2.345714119549484,1.6997564327785468
2025-06-16 07:45:00+00:00,1629.5999755859375,1634.4000244140625,1629.4000244140625,1631.5999755859375,139286,1556.818789610958,2.9571446010044644,1623.0285906110491,1,3.791993694027042,3.124048664017177
2025-06-17 08:50:00+00:00,1646.300048828125,1646.5,1641.5999755859375,1643.0,94941,1559.248084656175,2.6571219308035716,1638.492954799107,1,1.2655370040431535,0.9996357207779616
2025-06-18 09:55:00+00:00,1633.0999755859375,1633.5999755859375,1630.4000244140625,1631.0,195535,1561.5470498447612,2.2500087193080356,1626.999965122768,1,0.45749779360517095,0.48623660736303925
2025-06-19 08:30:00+00:00,1621.9000244140625,1625.300048828125,1621.300048828125,1622.9000244140625,93684,1562.2153665335343,2.1428745814732144,1616.8714250837054,1,0.5594407592200241,0.34407100588116435
2025-06-20 08:55:00+00:00,1620.0999755859375,1620.4000244140625,1618.0,1618.0999755859375,21668,1563.2283161562796,2.2642909458705356,1614.0570504324776,1,0.6225256777345294,0.6885187535673651
2025-06-20 09:35:00+00:00,1621.0999755859375,1626.0,1620.800048828125,1626.0,1071540,1563.7365506513981,2.578578404017857,1615.6642892020088,1,1.0072263091847162,0.5819324623716722
2025-06-24 03:55:00+00:00,1594.800048828125,1596.0,1590.0999755859375,1590.5,147504,1565.0142856640825,3.8000313895089284,1590.1070992606026,1,0.9214989277322729,0.052246049832515774
2025-06-24 06:55:00+00:00,1602.300048828125,1603.9000244140625,1601.699951171875,1603.800048828125,82859,1565.291274944416,2.1714390345982144,1596.2856706891741,1,2.1612737757668583,1.786150828798769
2025-06-25 05:55:00+00:00,1602.800048828125,1603.4000244140625,1600.699951171875,1602.699951171875,75120,1565.877123760877,2.3214634486607144,1596.0070539202009,1,2.7847535505907217,2.808982129373153
2025-06-25 06:30:00+00:00,1605.9000244140625,1606.199951171875,1603.0999755859375,1604.699951171875,65984,1565.9367845485106,1.9785853794642858,1599.6427699497767,1,2.80508763349485,2.8532633797786393
2025-06-25 07:15:00+00:00,1611.0999755859375,1611.300048828125,1608.4000244140625,1609.0,106215,1566.0383141053842,2.0571463448660716,1605.3714512416295,1,2.861662155129352,2.6859096974371495
2025-06-27 03:55:00+00:00,1623.5,1623.5999755859375,1619.5,1621.0,84650,1567.7846316884913,3.2071707589285716,1615.0141863141741,1,1.1097109961290244,0.7534079647793385
2025-07-01 04:00:00+00:00,1609.0,1617.300048828125,1609.0,1614.5,168477,1569.6408285269636,2.9214390345982144,1604.385707310268,1,0.5212063602480157,-0.47994835341616604
2025-07-02 03:50:00+00:00,1637.9000244140625,1644.800048828125,1635.5999755859375,1640.300048828125,442907,1570.175308889759,4.771449497767857,1625.8856637137276,1,4.691615558009744,1.4868585612660572
2025-07-04 09:25:00+00:00,1637.9000244140625,1638.800048828125,1637.5999755859375,1638.699951171875,68821,1572.5531977630988,1.471435546875,1633.7857055664062,1,2.1666034567722363,1.8734052342811074
2025-07-07 09:40:00+00:00,1629.0,1629.0,1626.699951171875,1626.9000244140625,143780,1573.2407875258873,1.9642857142857142,1622.585736955915,1,-0.7672815365642691,-0.8447508372610031
2025-07-08 04:55:00+00:00,1627.199951171875,1627.5999755859375,1623.699951171875,1623.699951171875,32202,1573.3926060030003,2.742893763950893,1622.585736955915,1,-0.39664567532076944,-0.3816262187646973
2025-07-08 05:55:00+00:00,1628.800048828125,1629.9000244140625,1628.4000244140625,1629.699951171875,14234,1573.4399531030417,2.1071602957589284,1622.8285435267858,1,0.2389427434748086,-0.3472370272438849
2025-07-10 03:45:00+00:00,1631.300048828125,1638.0,1617.0,1617.0999755859375,357443,1574.8774259706897,3.657139369419643,1638.4714181082588,-1,-0.546310174713426,0.49900587955272313
2025-07-11 04:55:00+00:00,1598.699951171875,1600.199951171875,1596.199951171875,1600.0,168376,1575.7329156820076,5.514299665178571,1581.6570521763392,1,-2.99663350722858,-4.049752550205301
2025-07-11 08:55:00+00:00,1594.0999755859375,1595.0,1593.0999755859375,1593.4000244140625,53458,1575.881324503088,2.2214268275669644,1592.3642752511162,1,0.4312587533220267,0.5046316177786456
2025-07-11 09:40:00+00:00,1596.5,1596.5,1593.5,1593.800048828125,283039,1575.945599108998,1.9285627092633928,1592.3642752511162,1,0.330706265775234,0.3541702575347736
2025-07-16 03:50:00+00:00,1589.800048828125,1594.0999755859375,1588.0,1589.699951171875,160612,1576.055307307237,3.2214268275669644,1583.7999790736608,1,0.26292119671575165,-0.050919460904455205
2025-07-16 06:20:00+00:00,1597.300048828125,1601.699951171875,1596.300048828125,1601.699951171875,104479,1576.13600296669,2.414280482700893,1591.7571585518974,1,1.5246134751935188,0.878172716117336
