Ticker,SignalDate,NextTradeDate_hint,Close,DMA_10,DMA_20,RSI,ADX,ATR_PCT
BANKINDIA.NS,2025-09-17,2025-09-18,119.63999938964844,115.48099822998047,114.38249855041504,58.45991957458767,36.494403858339474,1.9509397858072424
CENTRALBK.NS,2025-09-17,2025-09-18,37.81999969482422,36.077999877929685,35.71399974822998,63.05376135371528,36.185772208409055,1.8891002973074549
COCHINSHIP.NS,2025-09-17,2025-09-18,1890.5,1708.7399780273438,1690.3349975585938,62.43653481410903,30.105411152970557,3.308648083621526
TARIL.NS,2025-09-17,2025-09-18,529.1500244140625,505.6350036621094,502.1350036621094,62.51508294764519,31.147792013356923,3.0888428954728533
UCOBANK.NS,2025-09-17,2025-09-18,30.489999771118164,29.02599983215332,28.85900001525879,57.87510761953586,31.98016447876449,2.228489626777199
