Date,Close,High,Low,Open,Volume
2017-02-03,95.76934814453125,107.48523235811314,95.40210432314885,97.18456933116981,141945858
2017-02-06,92.18650817871094,97.43537486616309,91.6401290945346,96.8262929131013,19796400
2017-02-07,90.18009948730469,92.7910906094072,89.68745617161355,92.25814402720266,11647314
2017-02-08,91.5953369140625,92.69257862774862,89.45458913492756,90.73545583588302,10684044
2017-02-09,90.47122192382812,92.14172595977509,90.2114678363494,91.81030793737894,4200156
2017-02-10,90.01889038085938,91.72074282200083,89.83974898974265,90.89668750257987,3787821
2017-02-13,89.73226165771484,90.50705260111769,89.43667560699096,90.37717555922971,4534749
2017-02-14,89.92933654785156,91.27290026239086,89.39190614175106,90.00994926365985,4616037
2017-02-15,87.931884765625,90.45779254081717,87.57360198131643,89.75018188918344,4000185
2017-02-16,86.3375015258789,88.42450716588061,86.07774749161787,88.04830848676794,3511584
2017-02-17,86.63309478759766,87.60045938626267,86.34646983438132,86.97346153514493,2282085
2017-02-20,86.98690795898438,87.45715792761892,86.26585882712536,86.633102655545,1796481
2017-02-21,88.1602783203125,89.11420434382823,87.03615970666048,87.33174570991105,3005523
2017-02-22,87.71014404296875,88.82649533965089,87.44455717806436,88.40786669427403,1224666
2017-02-23,86.95840454101562,87.93521500918919,86.87738024075078,87.75965926773642,1080675
2017-02-27,85.89607238769531,87.21498756263692,85.74302442137983,86.60729601725052,1862262
2017-02-28,85.25237274169922,86.86838322165526,84.80672979903301,85.98160383799025,1903968
2017-03-01,84.09549713134766,85.8870631676389,83.90644044315728,85.07680785473666,2185749
2017-03-02,82.57402038574219,84.85173843206124,82.37595687184356,84.50062696319686,2698371
2017-03-03,80.1882553100586,82.54699722296203,79.81013581118798,82.37594183928704,7549470
2017-03-06,85.27488708496094,85.95460235103802,80.1252596338056,80.1252596338056,11163825
2017-03-07,84.5096435546875,86.85937934885662,84.27556509387634,85.88707530863205,4231584
2017-03-08,83.17272186279297,84.94178039153527,82.91163529671279,84.61767698031193,1737693
2017-03-09,85.07232666015625,86.517281880884,82.58754396622739,83.17272780357044,6647049
