Date,Close,High,Low,Open,Volume
2015-01-01,259.6555480957031,260.824957028849,248.56957424949837,250.62771684182147,3402919
2015-01-02,250.20681762695312,261.94767522132514,249.50517206832455,261.94767522132514,4469469
2015-01-05,253.43431091308594,254.32307316658375,247.91470618353287,250.53417090433035,2662119
2015-01-06,250.76809692382812,257.8313456076453,247.11954593716928,251.18909565499345,4281631
2015-01-07,260.3572692871094,261.7605604156063,251.84399261425315,252.49884467753304,5465436
2015-01-08,277.10321044921875,278.69358980248865,263.818710757044,263.818710757044,6558340
2015-01-09,277.3839111328125,280.7518159324589,272.2385097458632,278.7872024201623,4546016
2015-01-12,280.19036865234375,285.3357677427875,271.8173896215222,274.9046462058013,2950576
2015-01-13,289.0311584472656,292.3522688008326,281.59370530896194,282.71634944116767,4856296
2015-01-14,288.048828125,293.2877863178762,286.3648905326587,289.0779137869976,3127154
2015-01-15,295.6734313964844,297.02995758341325,283.65192681935395,291.88455674338564,4089886
2015-01-16,299.509033203125,300.631677284999,293.00713616651103,295.67336589841807,2772948
2015-01-19,288.9376220703125,301.47368260355796,288.0020947387266,300.58492021853993,3061675
2015-01-20,289.0311584472656,293.2877960609953,285.89713641571547,289.8263337783829,2235687
2015-01-21,281.2663269042969,291.69745243875894,278.9743017429309,290.013514420203,2976914
2015-01-22,281.2195129394531,285.33582736188134,277.89837388440486,282.5292454534038,3300030
2015-01-23,286.6923522949219,289.452140697883,280.6581897943327,283.88577039697856,2822168
2015-01-27,288.51666259765625,294.36370921543477,287.20692986528036,287.20692986528036,2597322
2015-01-28,291.8845520019531,296.09442534813513,288.32955926296734,288.7037645170662,2605964
2015-01-29,290.1070556640625,293.2878431492959,289.45217505679494,291.884552033749,1590269
2015-01-30,288.3294677734375,294.4103940106124,286.4584135466145,291.8844593843926,2215039
2015-02-02,266.85919189453125,288.51664557929604,264.3800499848336,288.1892052780083,4440110
2015-02-03,266.85919189453125,279.62913524450886,262.32187827676535,267.0930737454467,7571501
2015-02-04,275.419189453125,278.45965271494623,266.2510347297964,269.24470450372957,3918011
2015-02-05,274.5773010253906,284.2600156471952,271.6303953274583,276.8225611500042,2726129
2015-02-06,275.37451171875,277.48484086890926,267.4959552827896,276.03104139156363,2151139
2015-02-09,275.7965393066406,279.03238853896505,268.9028208412718,271.62279470239605,2036620
2015-02-10,277.0627136230469,278.891676672611,269.3248414679407,274.76481724785424,1880898
2015-02-11,282.408935546875,285.1289095515152,275.280707083453,278.516556486513,1926071
2015-02-12,285.9261474609375,287.0047543752956,282.40893233378927,285.78546458048555,1536518
2015-02-13,288.7399597167969,291.6475303508866,283.8158578540103,285.5979080416221,1833969
2015-02-16,283.6751708984375,291.08476596616,282.5027657097734,289.91236077749585,1963435
2015-02-18,283.01861572265625,286.0668692474239,281.14276739972235,285.1289450859569,1414691
2015-02-19,276.7344665527344,284.19097385055625,272.3731256489686,284.19097385055625,1595252
2015-02-20,277.62554931640625,281.1896496489015,274.3428147805704,277.62554931640625,1225568
2015-02-23,271.4820556640625,279.5012927138007,269.7468909074818,278.84473460379843,1685643
2015-02-24,252.8173828125,272.6075833763961,251.17601594194502,271.997938549109,4453989
2015-02-25,254.6933135986328,258.3043276143173,250.47265455714665,252.8174651357501,3876175
2015-02-26,254.1774444580078,256.5222548312367,244.7982029650924,255.95949461702705,4082520
2015-02-27,264.4946594238281,265.3856989810877,255.25609910584234,257.9760739213807,2221382
2015-03-02,255.11526489257812,264.40070447102124,252.30149358861587,262.9938188190401,2338796
2015-03-03,274.9992980957031,278.9385612898631,265.8545400984222,269.1841584840633,7675974
2015-03-04,271.3414306640625,277.62553358294525,266.7456082989792,276.59381134837423,2015273
2015-03-05,274.2021789550781,275.4683825037641,267.3553142881584,273.4049375634478,1646495
2015-03-09,269.1373596191406,277.6255621476972,265.5263457381927,265.5263457381927,1605505
2015-03-10,276.6876220703125,278.4696722166392,269.27802706831847,271.0131924567839,1532750
2015-03-11,267.5428771972656,278.56348651213983,265.94839461307765,278.56348651213983,2219295
2015-03-12,271.6697082519531,273.2172772832703,265.4794035035125,269.8876581970069,1353664
2015-03-13,260.46160888671875,273.49875189949904,259.14849187073696,273.0766744839077,1532733
2015-03-16,257.1318664550781,259.804955658509,252.48915969212214,259.804955658509,1987381
2015-03-17,265.6669921875,266.3704352383054,258.53876354803793,259.6642838785949,1641187
2015-03-18,261.5401611328125,266.18286861112415,259.7111975478213,265.43254072266194,1109210
2015-03-19,256.38153076171875,265.43249162427304,254.5525675150401,263.93180750176356,1789604
2015-03-20,251.78567504882812,256.991141092494,247.89326807900466,256.52217915619383,1757867
2015-03-23,250.00369262695312,254.13058214689852,245.7361488199984,252.7236957986924,2058386
2015-03-24,243.76651000976562,250.42577799571015,235.79415378143779,249.48785373355395,3054024
2015-03-25,243.29750061035156,245.7361089428153,240.20236259583655,244.79818486288087,1821346
2015-03-26,249.90988159179688,255.1153487662515,241.98441169740033,242.92233577374682,2812025
2015-03-27,255.06846618652344,257.41327639738256,249.48780643541014,254.17742685712838,2210673
2015-03-30,249.76918029785156,257.27257321552696,246.2519648676912,256.5222453730284,2205124
2015-03-31,247.47129821777344,252.30160197329653,244.79820860606094,250.89471571693986,1863590
2015-04-01,238.98304748535156,246.95538748811424,236.91961746630798,245.73609768930555,3411924
2015-04-06,237.0603485107422,241.32789229677897,232.23004446354622,240.9058435682915,3157618
2015-04-07,239.54580688476562,242.45337728868398,235.60652856869797,235.60652856869797,1796361
2015-04-08,235.46583557128906,242.7347326458601,234.24653144419742,241.04648080544038,2286056
2015-04-09,235.04376220703125,237.9513180458404,233.26169800429216,237.20097597687575,2432885
2015-04-10,240.99960327148438,241.9844121040346,235.41894355857627,235.41894355857627,1932969
2015-04-13,239.0299530029297,244.70438213060342,237.76374979418446,242.45337010570685,3447397
2015-04-15,235.70030212402344,241.70302426161044,234.8561619440146,240.10854202545517,3397244
2015-04-16,229.510009765625,236.77892107689001,227.35278161093257,236.35685812113357,2792944
2015-04-17,229.27552795410156,233.8713643217867,222.5224777508501,227.2589969994339,2479115
2015-04-20,219.755615234375,232.6051722930873,216.56666476921188,230.21346302211137,2053951
2015-04-21,223.3666534423828,226.64938830312002,211.6426003683214,219.42737447181582,2717826
2015-04-22,222.94456481933594,225.94591919968286,217.87978019697465,224.63283113065188,2385390
2015-04-23,219.05215454101562,228.24381266538026,216.2852815846549,223.97625557425548,2601630
2015-04-24,217.73910522460938,221.77218229361125,212.72121915905967,219.05220773931987,1720122
2015-04-27,214.87844848632812,221.0687398654476,206.9060924694168,219.28668953924384,2428785
2015-04-28,213.84671020507812,216.70738177847224,210.18881167620503,215.7225585402104,1817196
2015-04-29,222.2410888671875,225.10175992859698,213.4246089946179,214.7845959318696,5715580
2015-04-30,221.02182006835938,226.2742010293224,219.47425094657592,225.10179584264196,4551737
2015-05-04,234.15274047851562,235.04377980238056,221.44388066380387,224.96109595826337,2812312
2015-05-05,226.47329711914062,235.51902844307665,224.35320181821268,235.47191233860386,1661252
2015-05-06,213.18734741210938,224.96565389896622,211.77395063368655,224.96565389896622,2971373
2015-05-07,202.8695526123047,212.48064777350314,196.36791884310023,212.00951551679915,4412971
2015-05-08,207.8635711669922,213.42292641293548,204.6598629826689,207.2982066704009,3553277
2015-05-11,213.94119262695312,214.74210895638976,209.18275324733975,209.46543551918347,1396761
2015-05-12,209.7480926513672,217.5688768421603,208.71159590477694,214.83631542342727,2052333
2015-05-13,207.3924560546875,214.1767586865553,204.6598799319482,211.25573250861754,2330921
2015-05-14,211.25570678710938,211.91528908890513,202.91667424290392,205.41366952035065,1711307
2015-05-15,208.52316284179688,213.89406828890645,206.8270836538104,212.38643914895914,1084375
2015-05-18,211.2086181640625,212.00954887761614,206.4501931248413,209.8423372801925,1229626
2015-05-19,209.22984313964844,212.7633351504132,208.24046250107114,210.87880607800534,1658986
2015-05-20,207.6280059814453,211.34994819737173,206.73284312807434,210.12500136764726,1097207
2015-05-21,216.39105224609375,219.35919426138028,205.41367578225132,208.80583397748842,3140021
2015-05-22,214.08251953125,217.89869413105458,212.10377244907448,217.380445712693,1602898
2015-05-25,216.95640563964844,219.8303153000147,213.04601363440312,214.36517821072755,1310422
