Date,Close,High,Low,Open,Volume
2015-01-01,206.87295532226562,207.38359974971658,205.35191051808172,206.64480125412967,3544940
2015-01-02,209.75205993652344,210.62122833013794,206.51441562778382,206.51441562778382,5900384
2015-01-05,207.98110961914062,210.89281539285864,207.5356502667179,210.77330740712918,4796000
2015-01-06,204.7434844970703,207.8507589242372,203.72220895825754,207.29666671287353,8219680
2015-01-07,205.34103393554688,206.7208334617711,203.4397280657733,204.18938846120406,5746112
2015-01-08,209.65426635742188,210.54517187805678,206.036361040108,207.35097552350055,9525824
2015-01-09,212.00106811523438,212.94628355870017,210.03456376424052,211.40351476851353,8985184
2015-01-12,210.13230895996094,211.72941374836546,209.57821679355789,210.6429533191609,4126412
2015-01-13,209.32833862304688,211.19705863510268,207.66606202034117,210.54518233699287,5828348
2015-01-14,209.4478759765625,211.78376622422252,208.535246436613,208.6112933722512,3685232
2015-01-15,215.80364990234375,216.90097233188092,210.93630165925404,215.11917449668965,11398476
2015-01-16,217.58543395996094,220.52975245631987,216.97701874662934,217.77014019813137,7821308
2015-01-19,218.28076171875,221.63792709040476,217.93309968712015,220.1712055140712,4239492
2015-01-20,221.84437561035156,223.15899018338047,217.72668759858544,219.46502442571983,8505804
2015-01-21,221.62709045410156,224.45187462428345,221.27941512030193,223.24591932760595,6740612
2015-01-22,221.9095458984375,224.35408189976667,221.32285460562719,222.7243912322139,6470680
2015-01-23,226.59222412109375,227.7221324891269,222.59404397088164,223.81087448835945,9987912
2015-01-27,233.38258361816406,234.18655375409526,226.179345414134,226.63565350547097,9962400
2015-01-28,229.97113037109375,237.5437561222929,229.24320700927092,232.50258909945012,11364940
2015-01-29,237.93487548828125,239.15170607620587,230.5469432813392,233.58903301360945,20567616
2015-01-30,234.09967041015625,237.83711095248026,231.25314881871037,237.83711095248026,10570416
2015-02-02,235.0231170654297,237.50025217350282,228.6673234917106,232.17659601773812,5710352
2015-02-03,231.22052001953125,235.15350175371165,229.30836544030126,234.34953158771597,10200688
2015-02-04,232.0027618408203,234.84930953738868,229.73207003240003,230.98149959275597,6197512
2015-02-05,233.91494750976562,237.4568193778915,232.57859577915792,233.58900935717423,8059148
2015-02-06,228.91720581054688,234.4472786252412,228.16755874604908,234.02356968007498,6903120
2015-02-09,226.0054931640625,228.53695126893388,224.78866278841178,227.5048138612539,5231896
2015-02-10,229.12364196777344,230.82940615582592,223.81086078531112,223.81086078531112,9275752
2015-02-11,229.9819793701172,231.37265420837414,228.80859664643427,229.89505721930433,4161588
2015-02-12,233.8063201904297,235.08834899831598,228.74340320459208,231.43783078686295,5525740
2015-02-13,231.58993530273438,235.11005678136175,231.1118767584702,234.9362124880084,7714500
2015-02-16,231.97018432617188,235.7619207363439,230.8728486473414,233.76284409213946,7388716
2015-02-18,233.5455780029297,235.31648753686002,229.68864292549657,231.97021015440066,5381692
2015-02-19,234.63201904296875,235.7402034425685,231.15534545996445,233.37171425916392,4507004
2015-02-20,233.16526794433594,236.82663404430613,232.1765784089986,235.32731344590127,6206024
2015-02-23,231.95932006835938,235.01228472700024,230.76421350126242,234.0453189532183,5581564
2015-02-24,231.99188232421875,232.719805448979,229.69944039073746,232.5677116109374,5846288
2015-02-25,228.68905639648438,233.54555597414682,228.1567013699202,232.5025433007758,4648524
2015-02-26,225.58181762695312,229.4604766286183,224.91906605702687,228.94984545625576,12426944
2015-02-27,229.02589416503906,230.01458391964618,227.1680359316272,227.1680359316272,10261784
2015-03-02,235.22959899902344,238.80404382206186,232.0679879908663,234.7515404121817,14385232
2015-03-03,235.4033660888672,237.28294785811022,234.03444192001743,236.0769662219436,6029348
2015-03-04,231.48129272460938,241.04214545439845,230.32963394491858,240.10777878220287,12277624
2015-03-05,235.78366088867188,236.84839752196473,230.87286455696102,231.41609482650682,9702452
2015-03-09,230.11231994628906,235.0665901358344,229.46044368581798,234.03445272342188,5755808
2015-03-10,228.71078491210938,230.81850743665694,227.0702191304368,230.76418441772623,5134836
2015-03-11,229.5582275390625,230.74248539438904,228.15670410949852,228.3522723037181,5465536
2015-03-12,229.15623474121094,231.17706180521543,228.3957124197984,230.3513412462878,7530836
2015-03-13,226.55960083007812,231.19878160332001,224.8103889119299,230.32961325142784,5426780
2015-03-16,228.49351501464844,229.87331452443402,226.52701092851675,227.07024117055155,5348772
2015-03-17,229.9059295654297,231.61166733856226,226.60307355017952,230.32963857359397,5369304
2015-03-18,231.1009979248047,232.9153814535198,228.85200371939413,230.36219956178988,5148332
2015-03-19,228.63475036621094,233.32828122032498,227.87422797178343,232.71985269481655,5373572
2015-03-20,229.43875122070312,230.22099753547224,227.2766787456041,228.37401454439012,6483236
2015-03-23,227.6678009033203,230.19925920808728,227.28753972309525,229.4495855378375,5446740
2015-03-24,225.53831481933594,229.67773975506668,224.99508459285752,226.70084872393042,8973564
2015-03-25,224.73434448242188,227.43962039777068,224.04986909272117,225.99464921662997,10608900
2015-03-26,218.80227661132812,224.2888887200025,217.74840199840895,223.13725653724796,35800620
2015-03-27,220.4754180908203,222.40930967879962,219.05214433223534,220.5406030634567,10840896
2015-03-30,225.3101806640625,225.76648876273873,220.07343316935822,221.63793892010924,6955144
2015-03-31,222.22463989257812,225.96206677556685,220.5188888996731,225.96206677556685,5962256
2015-04-01,224.51707458496094,225.29932088269328,220.11690931968587,222.96343068013985,3844196
2015-04-06,224.2345733642578,225.29930996578972,221.5944822904935,224.8973248833001,7151172
2015-04-07,224.40841674804688,225.59264808557737,222.43106393886157,224.5170627982759,6197072
2015-04-08,225.01686096191406,226.5161553399032,223.82175432588903,225.99467548229816,4106144
2015-04-09,229.48216247558594,230.1123148183145,223.81084444085357,225.6035041172002,7002784
2015-04-10,226.55960083007812,228.80856863561652,224.86471193392313,228.80856863561652,6119324
2015-04-13,225.7230224609375,227.35271305477877,224.85385414422217,225.98376234598732,4563236
2015-04-15,224.1693878173828,227.87420200163183,222.76783793529015,225.98377144661097,4893996
2015-04-16,223.73480224609375,224.58224668871566,221.2033441325219,223.37626499826376,5610120
2015-04-17,221.25767517089844,223.34367397260914,220.77962991062313,222.74612071287925,4049012
2015-04-20,218.40029907226562,222.72441745764613,217.85706878578358,221.637956884682,5188880
2015-04-21,217.9439697265625,220.4211048968322,216.33600293007768,218.37855391345494,6510744
2015-04-22,220.1386260986328,221.8552390317755,215.87970614894118,218.7045035117356,6765936
2015-04-23,220.2255401611328,222.55055498750076,218.61757333943328,221.64880074303252,9627828
2015-04-24,218.69363403320312,221.42064720248916,217.36814428187685,221.39892329773673,7205244
2015-04-27,218.47634887695312,220.00825555946827,216.4229358392399,218.8022870333375,7370704
2015-04-28,218.28076171875,219.78008241287353,215.140888432478,217.19430129183627,7942108
2015-04-29,215.80364990234375,219.35637035798808,214.68459030578725,218.16126383300647,7863564
2015-04-30,214.85842895507812,216.20564264718018,212.73983094923892,215.3364742345282,15143684
2015-05-04,217.49853515625,219.3563800015427,215.55376816397262,215.99921432673932,3141448
2015-05-05,214.60853576660156,218.13953219246224,214.21739939869482,217.08565760942375,5138004
2015-05-06,210.90370178222656,214.5759434871412,209.79551740438967,214.5759434871412,11007696
2015-05-07,206.70997619628906,210.77334119974472,205.16720756053166,210.33875699108543,11736664
2015-05-08,213.380859375,214.64115100394926,207.60089435475422,208.92637096645876,11571932
2015-05-11,215.1843719482422,215.71674026545332,211.65337519244906,214.26088048903475,6731344
2015-05-12,211.19705200195312,215.1191716199055,210.12145349136225,215.1191716199055,11107568
2015-05-13,215.17349243164062,215.85796782110666,211.1209896423357,212.0444810261625,7791848
2015-05-14,215.3473358154297,216.17304315353212,211.64250811538795,214.90188965720606,4455188
2015-05-15,215.14088439941406,216.75971305766,213.85886907716252,216.1838969996639,8153624
2015-05-18,219.4324188232422,219.89960213671708,215.55376019725625,216.4229285851484,5713304
2015-05-19,218.9326629638672,221.20336816778644,216.87924987013238,218.67190977915425,4786348
2015-05-20,222.51797485351562,223.11552809961665,219.36722629343538,219.38896345985847,4008840
2015-05-21,222.65921020507812,223.81086897579345,220.57321129436446,222.507116340983,3934380
2015-05-22,222.5723114013672,223.59357367407193,221.2794074753777,222.65920702251364,4689536
2015-05-25,222.40933227539062,224.0281611163563,221.11644159317814,223.46320694616716,4369060
2015-05-26,223.24591064453125,223.85431261448673,221.21422153567977,222.6048830294153,4906344
2015-05-27,225.58181762695312,225.9838027403059,221.94217465012608,222.4636677758979,3218592
2015-05-28,223.68051147460938,226.78777284567607,222.11600557321415,225.77738571735927,9561160
2015-05-29,228.27622985839844,229.02587700523324,223.19158933337516,223.79999130800363,5058680
2015-06-01,225.15806579589844,229.46046003145415,224.0281574738913,227.92854010025547,3841320
2015-06-02,219.20425415039062,226.04896813577608,218.35682297073996,225.63610786655335,4726008
2015-06-03,218.49806213378906,220.9860592587611,216.85750947909887,219.24772250942962,5824832
2015-06-04,220.54061889648438,221.17075802714993,216.20563886178923,219.21512913292267,5557588
2015-06-05,219.8452911376953,221.31201287249093,217.83533913075323,219.5193529744074,6753860
2015-06-08,218.04176330566406,219.9539311586765,216.32515038778553,218.21559433549112,3811996
2015-06-09,217.69407653808594,218.5958440226851,216.6619391035852,218.37855193121126,6040260
2015-06-10,220.68185424804688,221.4206527023803,216.64022644187747,216.8575185446276,7986248
2015-06-11,217.33555603027344,221.32286066778445,216.1404495080001,221.11643052508222,9094176
2015-06-12,219.28033447265625,219.64972044356023,215.1517844511671,217.50939850056074,6528344
2015-06-15,218.4220428466797,220.27988783014135,217.2921211641345,217.72670540646277,5999828
2015-06-16,219.11737060546875,219.56281678168205,216.65109718174992,217.29211156335342,6010524
2015-06-17,218.31336975097656,220.22553752793345,217.18344820835665,219.24772310378376,9686268
2015-06-18,221.551025390625,222.46365488591914,217.7810126664115,218.5741341562111,8431716
2015-06-19,223.9195098876953,224.8864491263469,220.14949724357442,222.68095552302765,3742324
2015-06-22,227.5374298095703,229.65602780309533,223.4849268041523,224.26717306600938,5449652
2015-06-23,228.613037109375,230.59039012201407,226.5270380353281,228.59131320207692,5655180
2015-06-24,227.24411010742188,229.85161555202833,226.57048331429823,229.02589488460282,6267396
2015-06-25,231.4160919189453,232.68724542872832,226.55961867520682,227.77644915871778,16573568
2015-06-26,230.94891357421875,232.70897435845,228.48265343320395,231.85068113478707,5647504
2015-06-29,229.60169982910156,230.70988421992433,223.91950618189972,227.0485176868043,6487836
2015-06-30,231.88327026367188,232.93713164570542,227.72212123572695,228.64561266249396,7290136
2015-07-01,233.01316833496094,234.0235818624696,230.34049153225962,230.6229553354371,4971188
2015-07-02,231.6667938232422,233.7465846405481,231.10855021737893,233.15549688744915,4483444
2015-07-03,235.18052673339844,235.59649018930307,230.75824592670494,230.75824592670494,4039288
2015-07-06,237.20556640625,237.5339543615886,232.11555309850166,232.9474799417382,3267780
2015-07-07,237.93899536132812,238.95700351548132,236.11097415615814,236.11097415615814,4141472
2015-07-08,233.9983367919922,236.57070945430024,233.37440493790615,236.24232145485666,5400676
2015-07-09,235.1367645263672,235.76069638036938,232.08274009738201,232.65194061815097,2797964
2015-07-10,238.79281616210938,239.7232488631765,233.9217273153462,234.20634094891597,4900088
2015-07-13,239.9749755859375,242.10949728447378,237.53395311916563,237.53395311916563,7076084
2015-07-14,239.03359985351562,241.23380995912208,237.75289210553825,239.8326825981742,5674116
2015-07-15,240.0953826904297,241.13527793849724,238.80374470909746,239.2853697132266,3849404
2015-07-16,244.0360565185547,244.97744613443263,240.40190135775316,240.55516512448966,7310424
2015-07-17,243.1275177001953,245.5794705227221,242.0438213633421,245.0650013806353,3510988
2015-07-20,244.156494140625,244.97746419489746,242.35036002122564,244.30973119437496,4551268
2015-07-21,240.39096069335938,246.94776340249817,239.30726431407146,244.44107915341806,11028136
2015-07-22,243.9704132080078,244.55057072518846,238.3330854958074,240.02975694316868,7286400
2015-07-23,242.54737854003906,244.47390541016944,240.83975027570486,243.64200519043703,5083172
2015-07-24,242.53643798828125,244.10175954908084,240.92734204821835,241.50749955702614,4761008
2015-07-27,239.90928649902344,241.8029957033945,234.25007279550212,241.67164586724365,3328572
2015-07-28,242.67872619628906,243.86092831287323,239.16496399060784,239.50430893887255,6345672
2015-07-29,242.64584350585938,244.7365907467726,241.92340607247226,241.93433630257087,3943032
2015-07-30,243.1275177001953,244.5395752831563,241.0586574521745,242.3503221472283,9462188
2015-07-31,243.3683624267578,245.41530903504773,241.4746528685617,244.23310684024491,5649500
2015-08-03,239.81080627441406,244.64905061053543,239.38388585622866,243.60915531711257,4345728
2015-08-04,237.85145568847656,241.25575585509446,236.86629153117354,240.40194157390758,5390928
2015-08-05,239.11021423339844,240.3143034451519,237.57773705480315,239.09928400240574,4122780
2015-08-06,239.93118286132812,241.11338488046292,237.63246710578645,239.0445513901878,3743712
2015-08-07,239.208740234375,240.27052262046126,238.3220820579996,239.49332709676034,3227140
2015-08-10,239.6466522216797,242.120492771137,238.19079322338885,239.72327075331873,3954376
2015-08-11,239.65757751464844,240.56612309066327,237.36981822470148,239.73422276899473,2727688
2015-08-12,234.3486328125,239.70137371383723,233.74658809333417,238.27835892308158,6005740
2015-08-13,235.90298461914062,237.03042861555542,233.50573637768818,235.78256500579454,3465052
2015-08-14,241.21194458007812,241.6169511046143,236.4174744029478,237.1180247846166,3601660
2015-08-17,238.9569854736328,241.21192694701801,235.51986865813626,240.60988232030937,2500212
2015-08-18,237.8295135498047,239.96403539748079,236.09999819503636,238.97887146778413,1857316
2015-08-19,236.84434509277344,237.97181580228636,235.3447120399796,237.50112103335013,3004576
2015-08-20,235.27903747558594,237.47924769452706,233.8122484791472,233.8122484791472,3044852
2015-08-21,232.34547424316406,234.8959330770574,230.09053254939803,232.9365619719881,7758972
2015-08-24,223.09585571289062,228.71128243147078,221.38824080482198,228.71128243147078,14686328
2015-08-25,222.96449279785156,225.99661646954934,220.17319499324736,224.33276267326164,12347920
2015-08-26,221.8808135986328,225.27415608583442,220.89564965073558,222.73462769833358,5573000
2015-08-27,223.76356506347656,226.46728743072546,220.9175358928393,224.39845383870593,13873432
2015-08-28,225.04428100585938,228.28438656117362,223.17248547955853,225.72297090443215,5553136
2015-08-31,224.934814453125,226.12797350879399,222.32961110323893,223.54464398440717,3441460
2015-09-01,218.94723510742188,223.58845515570115,217.39287048206484,223.58845515570115,10469144
2015-09-02,217.86354064941406,221.9793340516737,215.6414432748723,220.0418369247619,8681688
2015-09-03,221.18026733398438,222.20921909978125,218.70641367554825,219.42886462186786,6507368
2015-09-04,218.06057739257812,220.23888714963763,214.5468284360287,219.4069735485386,11404592
2015-09-07,215.5210723876953,221.07082489471662,214.54685186750092,219.1442844075188,5381740
2015-09-08,219.81199645996094,221.1146049735705,213.89006837542414,216.01364695700485,7444488
2015-09-09,222.4938201904297,224.3984733193246,220.01996652284998,222.09975725117545,6553120
2015-09-10,221.33351135253906,222.6361197544903,218.1153062895248,219.58210869099574,4463740
2015-09-11,221.22402954101562,223.30382002160906,220.4140032077248,222.09973079600232,4301760
2015-09-14,223.2381591796875,223.8073596864724,219.6915662008773,220.86281135843691,5060344
2015-09-15,221.80421447753906,223.22722919338807,220.6986308162809,222.85505344142985,4332728
2015-09-16,224.03721618652344,225.07711143475137,221.453900137038,223.0630092226331,4254052
2015-09-18,229.81686401367188,232.49869929270733,225.74485824097263,226.58771541238426,7841168
2015-09-21,230.51742553710938,230.9662331727988,226.8832702462616,227.23354544460514,4276688
2015-09-22,225.63539123535156,232.0608441701108,224.46414609312313,229.88254787917055,6025212
2015-09-23,229.6964569091797,230.6268896077074,223.00830378139236,223.12871004642042,5161152
2015-09-24,230.17808532714844,230.74728581066748,226.80663007576047,229.21480858042585,8252836
2015-09-28,229.08348083496094,232.06086011038823,228.3610165241487,230.96623341175433,5777108
2015-09-29,233.11172485351562,235.10394020633927,224.42037236862194,225.93096263809431,10418840
2015-09-30,233.9874267578125,234.90690254591058,232.35641685188293,233.81227578660997,9027796
2015-10-01,233.735595703125,235.76065467452386,231.91850507150954,235.38846563980744,5034788
2015-10-05,240.4566192626953,241.8687036076563,235.8263434116708,235.8263434116708,8053372
2015-10-06,237.74195861816406,242.54738579165252,237.09613956483412,242.3503476438332,4758964
2015-10-07,238.13601684570312,240.45661989299973,237.17274009278316,238.19074817570674,4386268
2015-10-08,237.11802673339844,238.78185394674927,235.43231233124382,238.2126534164298,3881908
2015-10-09,237.78579711914062,239.72328130814327,236.48317512677443,239.72328130814327,3443228
2015-10-12,236.5597686767578,239.83269156893022,235.95772403794945,238.12506335823343,2217340
