Symbol,Latest_Date,Latest_Delivery_Vol,Avg_Delivery_Vol,Delivery_Ratio,Delivery_Z,Delivery_RobustZ,Delivery_Pctile,Anomaly
PNBHOUSING,2025-08-01,14210144.6235,547526.7313857144,25.95333489478421,37.31243665417618,88.15572237048045,1.0,True
INFY,2025-08-01,6175633.188799999,4582549.296085714,1.3476414086969128,0.880826676488693,1.1358969796901155,0.8095238095238095,False
RELIANCE,2025-08-01,7159796.322700001,7250676.932466667,0.9874659137880318,-0.02607759251115463,0.5115088844548206,0.5714285714285714,False
HINDALCO,2025-08-01,1977648.2639999997,2385925.013261905,0.828881147985564,-0.5837409466124812,-0.5100158472659687,0.3333333333333333,False
HDFCBANK,2025-08-01,3877858.4537,4841499.751642857,0.8009622333212211,-0.8481328040288576,-1.101248060388715,0.14285714285714285,False
TCS,2025-08-01,1378336.7217,2146390.77072381,0.6421648566981094,-0.809187902837022,-0.7803481665708962,0.14285714285714285,False
